date,GBPUSD=X,USDJPY=X,USDNOK=X,GBPAUD=X,EURUSD=X,USDCHF=X,AUDUSD=X,USDCAD=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Distance_to_BB_Upper,Distance_to_BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-11 12:00:00,1.2539499998092651,153.08799743652344,10.828399658203125,1.9225599765777588,1.0731916427612305,0.9128000140190125,0.65237957239151,1.3691099882125854,0.8555899858474731,164.23699951171875,99.83599853515625,0.598802387714386,0.9793199896812439,1.4687199592590332,1.7166099548339844,-0.027382528082370072,56.16360601001669,191.86104888916014,192.26743495848484,191.45466281983545,0.18543422606296645,0.3943362036020517,192.00285611833846,192.12940434047155,-0.05385099138533178,38.35355432575428,1.566055796264898e-05,0.233001708984375,191.9654998779297,191.94750213623047,0.00150299072265625,0.20099244206148997,0.233001708984375,1,0,0,0,0,191.9459991455078,192.08200073242188,191.8489990234375,191.94900512695312
2024-04-11 13:00:00,1.256691813468933,152.84300231933594,10.802980422973633,1.9200400114059448,1.0744600296020508,0.9089499711990356,0.6545873284339905,1.3670599460601807,0.8547000288963318,164.1739959716797,100.03900146484375,0.600672721862793,0.9762200117111206,1.4682799577713013,1.7178399562835693,-0.019330394742610224,61.31269621084909,191.88009872436524,192.2894213389903,191.47077610974017,0.10242487902937114,0.3522219371348285,191.97824914114815,192.1250948224749,0.09775488717215808,38.04343652296652,0.0006616283386475796,0.3639984130859375,192.00499725341797,192.01200103759766,0.06349945068359375,0.20372163235410534,0.3639984130859375,0,0,0,0,0,191.947998046875,192.18699645996094,191.822998046875,192.0760040283203
2024-04-11 14:00:00,1.2551145553588867,153.13499450683594,10.82116985321045,1.9206500053405762,1.073767900466919,0.9108800292015076,0.65353924036026,1.3690999746322632,0.8553199768066406,164.37899780273438,100.05599975585938,0.5997001528739929,0.9777299761772156,1.4697999954223633,1.718400001525879,-0.006219012913078359,64.076547025493,191.90399856567382,192.32637657036275,191.48162056098488,-0.024621354441933363,0.5583727251479331,191.95628465924943,192.12180909656342,0.22871289934431616,37.59228099603528,0.0005674500093064694,0.311004638671875,192.19549560546875,192.12950134277344,0.05449676513671875,0.2119164509212079,0.311004638671875,0,0,0,0,2,192.07400512695312,192.3509979248047,192.0399932861328,192.18499755859375
2024-04-11 15:00:00,1.2520816326141357,153.26800537109375,10.869449615478516,1.9210100173950195,1.0708931684494019,0.9112100005149841,0.6517205238342285,1.3716599941253662,0.8550699949264526,164.0780029296875,99.8759994506836,0.5975143313407898,0.9754700064659119,1.4683300256729126,1.7170900106430054,-0.013650976768786904,57.88272271534051,191.91754837036132,192.31697887107435,191.51811786964828,0.12697642966810463,0.2518864028126586,191.92303466796875,192.1105470203218,-0.0420379638671875,36.85650346736566,-0.0015818136605564304,0.4199981689453125,191.9800033569336,192.03350067138672,0.15200042724609375,0.20708304320636348,0.4199981689453125,0,0,0,0,0,192.18600463867188,192.19000244140625,191.77000427246094,191.88099670410156
2024-04-11 16:00:00,1.2533998489379883,153.1929931640625,10.854430198669434,1.921239972114563,1.0722709894180298,0.9107900261878967,0.6524306535720825,1.3706799745559692,0.8552700281143188,164.23199462890625,99.93099975585938,0.5983008146286011,0.9764099717140198,1.4693800210952759,1.7179299592971802,-0.011835759683350489,59.400812457684495,191.9265983581543,192.32578277466695,191.52741394164167,0.2957839953700727,0.26058044312395623,191.89674867902482,192.10249909900483,0.11324582781111303,35.882774250493085,0.0006722802411398554,0.24200439453125,191.90899658203125,191.94499969482422,0.0644989013671875,0.20151052224524063,0.24200439453125,0,0,0,0,0,191.8800048828125,192.02999877929688,191.78799438476562,192.00999450683594
2024-04-11 17:00:00,1.2538713216781616,153.23399353027344,10.856650352478027,1.9215099811553955,1.0720411539077759,0.9104800224304199,0.6524561643600464,1.3698999881744385,0.8548300266265869,164.2239990234375,99.9739990234375,0.5986589789390564,0.9757900238037109,1.4685399532318115,1.7178000211715698,-0.004632505637971462,60.56036963349064,191.93109817504882,192.33645957438176,191.52573677571587,0.1824526163739506,0.4732561442060046,191.89414160592216,192.09664190383185,0.21085412161690442,34.798750107785935,0.0004947722692618672,0.1550140380859375,192.07649993896484,192.05699920654297,0.0475006103515625,0.18329035293139526,0.1550140380859375,0,0,0,0,0,192.00900268554688,192.1540069580078,191.99899291992188,192.10499572753906
2024-04-11 18:00:00,1.2554770708084106,153.177001953125,10.831379890441895,1.9200700521469116,1.0730764865875244,0.909309983253479,0.6538383364677429,1.368209958076477,0.8545100092887878,164.32000732421875,100.1449966430664,0.5997720956802368,0.9754999876022339,1.4676899909973145,1.7174899578094482,0.012334587073723924,61.24946484971364,191.95674819946288,192.38606657050838,191.52742982841738,0.06506742500056362,0.5335748102544926,191.91089139665877,192.09399886358352,0.3821078709193557,33.86604155838718,0.000978649926968611,0.2599945068359375,192.19100189208984,192.19850158691406,0.09400177001953125,0.1786457926279861,0.2599945068359375,0,0,0,0,2,192.10400390625,192.3209991455078,192.06100463867188,192.29299926757812
2024-04-11 19:00:00,1.2555873394012451,153.24000549316406,10.830889701843262,1.9196100234985352,1.072961449623108,0.9099900126457214,0.6540179252624512,1.3684799671173096,0.8544099926948547,164.36199951171875,100.1989974975586,0.5998080968856812,0.9760400056838989,1.467710018157959,1.7177499532699585,0.029857556753995595,63.57028039307292,191.98754806518554,192.44062971217443,191.53446641819664,0.04863142115880237,0.7215302859049189,191.92496272495814,192.0953558058966,0.43602970668248986,32.873549655314385,0.0003535914688599373,0.1360015869140625,192.3239974975586,192.32749938964844,0.03399658203125,0.17720821316705776,0.1360015869140625,0,0,0,0,2,192.29400634765625,192.39199829101562,192.25599670410156,192.36099243164062
2024-04-11 20:00:00,1.2560131549835205,153.1999969482422,10.82388973236084,1.920050024986267,1.0731916427612305,0.9096699953079224,0.6541891098022461,1.367900013923645,0.854200005531311,164.36500549316406,100.20800018310547,0.6001680493354797,0.9759500026702881,1.4678900241851807,1.7183799743652344,0.04646900003410792,63.944575933792066,192.0208480834961,192.4956288241188,191.5460673428734,0.08263443935317127,0.7929371737281485,191.94789123535156,192.0978557041713,0.4611053466796875,32.011807182659126,0.0002495524159227269,0.0739898681640625,192.3759994506836,192.3844985961914,0.0240020751953125,0.18795480484022672,0.0739898681640625,0,0,0,0,2,192.36000061035156,192.41299438476562,192.33900451660156,192.40899658203125
2024-04-11 21:00:00,1.2553666830062866,153.25100708007812,10.81742000579834,1.9193899631500244,1.072961449623108,0.9098700284957886,0.6538768410682678,1.3688499927520752,0.8543599843978882,164.38600158691406,100.18399810791016,0.5998080968856812,0.9759299755096436,1.4681299924850464,1.7182300090789795,0.0564367524923739,60.031995842164676,192.05849838256836,192.51413637936795,191.60286038576876,0.08212954343045453,0.7331381493874858,191.9716409955706,192.09742700485955,0.3883596147809669,31.441282539636653,-0.00025464491032156644,0.09600830078125,192.38400268554688,192.38500213623047,0.02449798583984375,0.18538798019046523,0.09600830078125,0,0,0,0,0,192.41000366210938,192.4320068359375,192.33599853515625,192.36000061035156
