date,Hammer,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Moving Average1,Moving Average2,Moving Average3,Volatility,Log Returns,RSI,MACD,MACD_Signal,Stochastic,Close
2024-03-04 17:45:00,False,-0.00010864662520537749,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,1.0862159729003906,1.0862159729003906,1.0862159729003906,1.0862159729003906,0.00015166122172601023,-0.00010865252767748807,42.85765843799625,-7.329690749346973e-05,-6.145874366684603e-05,20.008084074373482,1.086130142211914
2024-03-04 17:50:00,False,0.0,0.0,0.0,0.0,0.0,1.0862088203430176,1.0862088203430176,1.0862088203430176,1.0862088203430176,0.00014712958746468776,0.0,42.85765843799625,-7.803335754763552e-05,-6.477366644300393e-05,20.008084074373482,1.086130142211914
2024-03-04 17:55:00,False,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.0861936991031353,1.0861936991031353,1.0861936991031353,1.0861936991031353,0.0001507507065426206,-0.00010855456642039868,42.85765843799625,-9.025995008604681e-05,-6.987092317161251e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:00:00,False,0.0,0.0,0.0,0.0,0.0,1.0861807380403792,1.0861807380403792,1.0861807380403792,1.0861807380403792,0.00015259870498760968,0.0,42.85765843799625,-9.881058583438573e-05,-7.565885570416716e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:05:00,False,0.0003259009118530276,0.00023603439331054688,0.00023603439331054688,0.0002173168611542818,0.0,1.0861931006113688,1.0861931006113688,1.0861931006113688,1.0861931006113688,0.0001545108562753919,0.000325847817686166,42.85765843799625,-7.614983320913815e-05,-7.575705120516137e-05,20.008084074373482,1.0863661766052246
2024-03-04 18:10:00,False,-0.000217269644797069,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,1.086189165711403,1.086189165711403,1.086189165711403,1.086189165711403,0.0001503787085291625,-0.00021729325126571876,42.85765843799625,-7.63568323769448e-05,-7.587700743951806e-05,20.008084074373482,1.086130142211914
2024-03-04 18:15:00,False,0.0,0.0,0.0,0.0,0.0,1.0861856937408447,1.0861856937408447,1.0861856937408447,1.0861856937408447,0.00014654831391685638,0.0,42.85765843799625,-7.56488478801387e-05,-7.583137552764219e-05,20.008084074373482,1.086130142211914
2024-03-04 18:20:00,False,0.0,0.00011801719665527344,0.0,0.0001086584305771409,0.0,1.0861826075447931,1.0861826075447931,1.0861826075447931,1.0861826075447931,0.00014298668756199898,0.0,42.85765843799625,-7.423206403944782e-05,-7.551151323000331e-05,20.008084074373482,1.086130142211914
2024-03-04 18:25:00,False,-0.0001085486745866504,0.0002359151840209961,0.00011801719665527344,0.00021725429434015788,0.0,1.0861736410542537,1.0861736410542537,1.0861736410542537,1.0861736410542537,0.0001442785264222204,-0.00010855456642039868,42.85765843799625,-8.168106641504025e-05,-7.67454238670107e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:30:00,False,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,1.0861655712127685,1.0861655712127685,1.0861655712127685,1.0861655712127685,0.0001449579353384723,0.0,42.85765843799625,-8.658634102376439e-05,-7.871360729836144e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:35:00,False,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,1.086158269927615,1.086158269927615,1.086158269927615,1.086158269927615,0.00014518391318565148,0.0,42.85765843799625,-8.94427659621222e-05,-8.08594390311136e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:40:00,False,0.00010856045868057329,0.00011789798736572266,0.00011789798736572266,0.00010856045868056123,0.0,1.0861569913950833,1.0861569913950833,1.0861569913950833,1.0861569913950833,0.00014196685717526324,0.00010855456642041928,42.85765843799625,-8.12564472951749e-05,-8.093884068392585e-05,20.008084074373482,1.086130142211914
2024-03-04 18:45:00,False,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.0861506980398428,1.0861506980398428,1.0861506980398428,1.0861506980398428,0.00014194943156701023,-0.00010855456642039868,42.85765843799625,-8.332163311752794e-05,-8.141539917064628e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:50:00,False,0.0,0.0,0.0,0.0,0.0,1.086144929130872,1.086144929130872,1.086144929130872,1.086144929130872,0.0001416881077877077,0.0,42.85765843799625,-8.399012191717681e-05,-8.193034371995239e-05,20.008084074373482,1.0860122442245483
2024-03-04 18:55:00,False,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,1.086139621734619,1.086139621734619,1.086139621734619,1.086139621734619,0.00014123930760444895,0.0,42.85765843799625,-8.355671431670153e-05,-8.225561783930223e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:00:00,False,-0.00010867022658622716,0.0,0.0,0.0,0.0,1.0861301834766681,1.0861301834766681,1.0861301834766681,1.0861301834766681,0.00014631578255766092,-0.00010867613162310532,42.85765843799625,-9.167941391496903e-05,-8.414037705443558e-05,20.008084074373482,1.085894227027893
2024-03-04 19:05:00,False,0.00010868203708769286,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,1.0861258153562192,1.0861258153562192,1.0861258153562192,1.0861258153562192,0.00014529797074794268,0.00010867613162297485,42.85765843799625,-8.758409547482415e-05,-8.48291207385133e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:10:00,False,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,1.086121759244374,1.086121759244374,1.086121759244374,1.086121759244374,0.00014422802542827119,0.0,42.85765843799625,-8.337740330111032e-05,-8.453877725103271e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:15:00,False,-0.00010867022658622716,0.0,0.0,0.0,0.0,1.0861139133058746,1.0861139133058746,1.0861139133058746,1.0861139133058746,0.0001476755482164488,-0.00010867613162310532,42.85765843799625,-8.85458692423402e-05,-8.534019564929422e-05,20.008084074373482,1.085894227027893
2024-03-04 19:20:00,False,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,1.0861065904299418,1.0861065904299418,1.0861065904299418,1.0861065904299418,0.00015045345726230662,0.0,42.85765843799625,-9.158616741000714e-05,-8.65893900014368e-05,20.008084074373482,1.085894227027893
2024-03-04 19:25:00,False,0.0,0.0,0.0,0.0,0.0,1.0860997399976176,1.0860997399976176,1.0860997399976176,1.0860997399976176,0.0001526888801200017,0.0,42.85765843799625,-9.292445039155162e-05,-8.785640207945978e-05,20.008084074373482,1.085894227027893
2024-03-04 19:30:00,False,0.0,0.0,0.0,0.0,0.0,1.0860933177173138,1.0860933177173138,1.0860933177173138,1.0860933177173138,0.00015447961397753018,0.0,42.85765843799625,-9.291399460309435e-05,-8.886792058418671e-05,20.008084074373482,1.085894227027893
2024-03-04 19:35:00,False,0.00010868203708769286,0.0002359151840209961,0.00011801719665527344,0.00021725429434015788,0.0,1.0860908609448057,1.0860908609448057,1.0860908609448057,1.0860908609448057,0.00015275452365564902,0.00010867613162297485,42.85765843799625,-8.243247657890862e-05,-8.758083178313109e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:40:00,False,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.0860885486883276,1.0860885486883276,1.0860885486883276,1.0860885486883276,0.00015107642934202695,0.0,42.85765843799625,-7.328105959047981e-05,-8.472087734460083e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:45:00,False,0.00010856045868057329,0.00011789798736572266,0.00011789798736572266,0.00010856045868056123,0.0,1.0860897370747158,1.0860897370747158,1.0860897370747158,1.0860897370747158,0.00014906370326810999,0.00010855456642041928,42.85765843799625,-5.587106655191576e-05,-7.895091518606382e-05,20.008084074373482,1.086130142211914
2024-03-04 19:50:00,False,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.0860875844955444,1.0860875844955444,1.0860875844955444,1.0860875844955444,0.00014752946028317204,-0.00010855456642039868,42.85765843799625,-5.099901895788683e-05,-7.336053594042843e-05,20.008084074373482,1.0860122442245483
2024-03-04 19:55:00,False,-0.00010867022658622716,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,1.0860711998409696,1.0860823586180404,1.0860823586180404,1.0860823586180404,0.00013478956480521384,-0.00010867613162310532,41.37919018746951,-5.601517947684265e-05,-6.989146464771128e-05,0.0,1.085894227027893
2024-03-04 20:00:00,False,0.00010868203708769286,0.0,0.0,0.0,0.0,1.0860711998409696,1.086080513502422,1.086080513502422,1.086080513502422,0.00013478956480521384,0.00010867613162297485,50.0,-4.989239291974812e-05,-6.589165030211866e-05,20.008084074373482,1.0860122442245483
2024-03-04 20:05:00,False,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,1.0860711998409696,1.0860787630081177,1.0860787630081177,1.0860787630081177,0.00013478956480521384,0.0,50.0,-4.4526763646635104e-05,-6.161867297102195e-05,20.008084074373482,1.0860122442245483
2024-03-04 20:10:00,False,0.0,0.0,0.0,0.0,0.0,1.086067924896876,1.0860771000385285,1.0860771000385285,1.0860771000385285,0.00013474993469296846,0.0,48.00129339962007,-3.981549554210595e-05,-5.725803748523875e-05,20.008084074373482,1.0860122442245483
2024-03-04 20:15:00,False,0.0,0.0,0.0,0.0,0.0,1.08606137169732,1.086075518189407,1.086075518189407,1.086075518189407,0.00013152328429024204,0.0,45.83385962696308,-3.5670593231840186e-05,-5.294054863455904e-05,20.008084074373482,1.0860122442245483
2024-03-04 20:20:00,False,0.0,0.00011801719665527344,0.0,0.0,-0.00010867022658620386,1.0860482652982075,1.0860740116664342,1.0860740116664342,1.0860740116664342,0.00011059099433044041,0.0,40.91034356053647,-3.201666015972826e-05,-4.875577093959289e-05,25.006314725940893,1.0860122442245483
2024-03-04 20:25:00,False,0.0,0.0,0.0,0.0,0.0,1.086044990354114,1.0860725752142972,1.0860725752142972,1.0860725752142972,0.00010986112804657636,0.0,47.37010051587512,-2.8789029859366266e-05,-4.476242272354757e-05,25.006314725940893,1.0860122442245483
2024-03-04 20:30:00,False,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.086038437154558,1.0860712040554394,1.0860712040554394,1.0860712040554394,0.0001044495456931468,0.0,44.44506820861168,-2.593217956858851e-05,-4.099637409255576e-05,25.006314725940893,1.0860122442245483
2024-03-04 20:35:00,False,0.00010856045868057329,0.0002359151840209961,0.0002359151840209961,0.00021725429434015788,0.0,1.0860351588990953,1.0860725137922498,1.0860725137922498,1.0860725137922498,9.95530256021724e-05,0.00010855456642041928,47.367301350920116,-1.3993415481916571e-05,-3.5595782370427924e-05,49.98737054811821,1.086130142211914
2024-03-04 20:40:00,False,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,1.0860318806436327,1.0860737665839817,1.0860737665839817,1.0860737665839817,9.428896170725116e-05,0.0,47.367301350920116,-4.480213812829703e-06,-2.937266865890828e-05,49.98737054811821,1.086130142211914
2024-03-04 20:45:00,False,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,1.0860286056995392,1.0860724575976108,1.0860724575976108,1.0860724575976108,9.2855748734551e-05,-0.00010855456642039868,47.3698207542152,-6.380761767399434e-06,-2.4774287280606513e-05,25.006314725940893,1.0860122442245483
2024-03-04 20:50:00,False,0.0,0.0,0.0,0.0,0.0,1.0860253307554457,1.0860712031523387,1.0860712031523387,1.0860712031523387,9.128264527633152e-05,0.0,47.3698207542152,-7.797079831339815e-06,-2.1378845790753177e-05,25.006314725940893,1.0860122442245483
2024-03-04 20:55:00,False,-0.00010867022658622716,0.00011801719665527344,0.0,0.00010868203708780005,0.0,1.086022052499983,1.0860675913946969,1.0860675913946969,1.0860675913946969,9.37788188888629e-05,-0.00010867613162310532,47.367301350920116,-1.8232352351432723e-05,-2.0749547102889086e-05,0.0,1.085894227027893
2024-03-04 21:00:00,False,0.00010868203708769286,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,1.086022052499983,1.086066484451294,1.086066484451294,1.086066484451294,9.37788188888629e-05,0.00010867613162297485,50.0,-1.6785882343883785e-05,-1.9956814151088028e-05,25.006314725940893,1.0860122442245483
2024-03-04 21:05:00,False,-0.00010867022658622716,0.0,0.0,0.0,0.0,1.0860089427895017,1.0860631068547566,1.0860631068547566,1.0860631068547566,7.607226764819121e-05,-0.00010867613162310532,38.887329478470775,-2.487579324084166e-05,-2.0940609969038755e-05,0.0,1.085894227027893
2024-03-04 21:10:00,False,-0.00010857225725235953,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,1.085999114645852,1.0860575918967907,1.0860575918967907,1.0860575918967907,8.237350000828935e-05,-0.00010857815164653095,41.17821899892998,-4.033552534910001e-05,-2.481959304505101e-05,0.0,1.0857763290405273
2024-03-04 21:15:00,False,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,1.0859925614462957,1.0860545095407739,1.0860545095407739,1.0860545095407739,8.106262260058147e-05,0.00010857815164655301,44.44444444444444,-4.258321931516207e-05,-2.837231829907322e-05,24.987367357251138,1.085894227027893
2024-03-04 21:20:00,False,0.0,0.0,0.0,0.0,0.0,1.0859860082467396,1.0860515413460907,1.0860515413460907,1.0860515413460907,7.918974184393131e-05,0.0,44.44444444444444,-4.385895425373931e-05,-3.1469645490006436e-05,24.987367357251138,1.085894227027893
2024-03-04 21:25:00,False,-0.00010857225725235953,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,1.0859794550471835,1.0860465374859896,1.0860465374859896,1.0860465374859896,8.619867094008684e-05,-0.00010857815164653095,44.44444444444444,-5.376361219489034e-05,-3.592843883098322e-05,0.0,1.0857763290405273
2024-03-04 21:30:00,False,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,1.0859761767917209,1.0860438176563807,1.0860438176563807,1.0860438176563807,8.712847888582064e-05,0.00010857815164655301,47.36702127659575,-5.1506013444724275e-05,-3.9043953753731434e-05,24.987367357251138,1.085894227027893
2024-03-04 21:35:00,False,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,1.0859728985362582,1.0860411932593899,1.0860411932593899,1.0860411932593899,8.792632641205399e-05,0.0,47.36702127659575,-4.915027637908409e-05,-4.106521827880197e-05,24.987367357251138,1.085894227027893
2024-03-04 21:40:00,False,0.0,0.0,0.0,0.0,0.0,1.085966345336702,1.0860386593588467,1.0860386593588467,1.0860386593588467,8.469471860796508e-05,0.0,44.44444444444444,-4.674449632613431e-05,-4.220107388826844e-05,24.987367357251138,1.085894227027893
2024-03-04 21:45:00,False,0.0,0.0,0.0,0.0,0.0,1.0859630670812395,1.0860362113532374,1.0860362113532374,1.0860362113532374,8.513754965467827e-05,0.0,47.05742480085602,-4.432692510136782e-05,-4.2626244130888324e-05,24.987367357251138,1.085894227027893
2024-03-04 21:50:00,False,0.0,0.0,0.0,0.0,0.0,1.0859597888257768,1.0860338449478149,1.0860338449478149,1.0860338449478149,8.545241625938138e-05,0.0,47.05742480085602,-4.192766644850465e-05,-4.2486528594411595e-05,24.987367357251138,1.085894227027893
2024-03-04 21:55:00,False,0.0,0.0,0.0,0.0,0.0,1.0859565105703142,1.0860315561294556,1.0860315561294556,1.0860315561294556,8.564072985544744e-05,0.0,47.05742480085602,-3.957009723110083e-05,-4.1903242321749447e-05,24.987367357251138,1.085894227027893
2024-03-04 22:00:00,False,-0.00010857225725235953,0.0002359151840209961,-0.00011789798736572266,0.00010868203708780005,-0.00010857225725235782,1.0859532356262207,1.086027439563505,1.086027439563505,1.086027439563505,9.009810712475662e-05,-0.00010857815164653095,47.06022234112122,-4.667702521543582e-05,-4.285799890048672e-05,0.0,1.0857763290405273
2024-03-04 22:05:00,False,0.00010858404646740816,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,1.085949957370758,1.0860253250788128,1.0860253250788128,1.0860253250788128,9.003844705782882e-05,0.00010857815164655301,47.05707491082045,-4.23082316216572e-05,-4.274804544472082e-05,24.987367357251138,1.085894227027893
2024-03-04 22:10:00,False,0.0,0.00011801719665527344,0.0,0.00010868203708780005,0.0,1.0859466791152954,1.0860232766717672,1.0860232766717672,1.0860232766717672,8.985922919739589e-05,0.0,47.05707491082045,-3.8403242548223915e-05,-4.187908486542144e-05,24.987367357251138,1.085894227027893
2024-03-04 22:15:00,False,0.0,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,1.0859466791152954,1.0860212912926308,1.0860212912926308,1.0860212912926308,8.985922919739589e-05,0.0,50.0,-3.4906134384726784e-05,-4.048449476928251e-05,24.987367357251138,1.085894227027893
2024-03-04 22:20:00,False,0.0,0.0002359151840209961,0.00011789798736572266,0.00021727788469054973,0.0,1.0859466791152954,1.0860193660764983,1.0860193660764983,1.0860193660764983,8.985922919739589e-05,0.0,50.0,-3.1768444121116346e-05,-3.874128463964928e-05,24.987367357251138,1.085894227027893
2024-03-04 22:25:00,False,0.00010868203708769286,0.00035381317138671875,0.00035381317138671875,0.00032589731840749965,0.0,1.085949957370758,1.0860192597802005,1.0860192597802005,1.0860192597802005,9.003844705782883e-05,0.00010867613162297485,52.942925089179546,-1.9533629006307507e-05,-3.4899753512980926e-05,59.995957145744896,1.0860122442245483
2024-03-04 22:30:00,False,-0.00021723068526680045,0.0002359151840209961,-0.0002359151840209961,0.0,-0.0002172306852667651,1.0859466824266646,1.086015687269323,1.086015687269323,1.086015687269323,9.40602653702119e-05,-0.00021725428326964662,47.36954093302835,-2.8544787069151312e-05,-3.3628760224215004e-05,19.991914291489792,1.0857763290405273
2024-03-04 22:35:00,False,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,1.0859401292271085,1.0860122183094854,1.0860122183094854,1.0860122183094854,9.742232437546842e-05,0.0,44.44382054017632,-3.5279514473574025e-05,-3.395891107408681e-05,19.991914291489792,1.0857763290405273
2024-03-04 22:40:00,False,0.0,0.0,0.0,0.0,0.0,1.0859335760275524,1.086008848462786,1.086008848462786,1.086008848462786,0.00010024468166979643,0.0,44.44382054017632,-4.0153964554257016e-05,-3.519792177012085e-05,19.991914291489792,1.0857763290405273
2024-03-04 22:45:00,False,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,1.0859270228279962,1.0860072340763791,1.0860072340763791,1.0860072340763791,9.474057311228055e-05,0.00010857815164655301,44.44382054017632,-3.411041545953175e-05,-3.498042050800303e-05,39.983828582979584,1.085894227027893
2024-03-04 22:50:00,False,0.0,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,1.0859237445725336,1.086005664534039,1.086005664534039,1.086005664534039,9.377187604405012e-05,0.0,47.05707491082045,-2.898671841422562e-05,-3.378168008924755e-05,39.983828582979584,1.085894227027893
2024-03-04 22:55:00,False,0.00010868203708769286,0.0002359151840209961,0.00011801719665527344,0.00010868203708780005,-0.00010857225725235782,1.0859270228279962,1.0860057546667856,1.085999111334483,1.0860057546667856,9.474057311228055e-05,0.00010867613162297485,52.942925089179546,-1.522761565797559e-05,-3.0070867202993164e-05,59.995957145744896,1.0860122442245483
2024-03-04 23:00:00,False,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,1.0859270228279962,1.0860058423635122,1.085999111334483,1.0860058423635122,9.474057311228055e-05,0.0,50.0,-4.274157764383446e-06,-2.491152531527122e-05,59.995957145744896,1.0860122442245483
2024-03-04 23:05:00,False,0.0,0.0,0.0,0.0,0.0,1.0859270228279962,1.0860059277216594,1.085999111334483,1.0860059277216594,9.474057311228055e-05,0.0,50.0,4.356319591058977e-06,-1.9057956334005185e-05,59.995957145744896,1.0860122442245483
2024-03-04 23:10:00,False,0.0,0.0,0.0,0.0,0.0,1.0859270228279962,1.0860060108335394,1.085997473862436,1.0860060108335394,9.474057311228055e-05,0.0,50.0,1.1068444931039423e-05,-1.3032676080996264e-05,59.995957145744896,1.0860122442245483
2024-03-04 23:15:00,False,-0.00010867022658622716,0.0,0.0,0.0,0.0,1.0859237445725336,1.0860045590958038,1.0859925581349268,1.0860045590958038,9.377187604405012e-05,-0.00010867613162310532,47.05707491082045,6.786619239917968e-06,-9.068817016813418e-06,39.983828582979584,1.085894227027893
2024-03-04 23:20:00,False,0.0,0.0,0.0,0.0,0.0,1.085920466317071,1.0860031445821126,1.0859843658076391,1.0860031445821126,9.267717821686946e-05,0.0,47.05707491082045,3.3545721118688476e-06,-6.584139191076965e-06,39.983828582979584,1.085894227027893
2024-03-04 23:25:00,False,0.0002172542943401634,0.0002359151840209961,0.0002359151840209961,0.00021725429434015788,0.0,1.0859237412611644,1.0860047521470468,1.0859843658076391,1.0860047521470468,9.780377524819417e-05,0.00021723069804349478,52.630459066971646,1.944686243637861e-05,-1.3779388655858502e-06,79.98787143723469,1.086130142211914
2024-03-04 23:30:00,False,-0.0001085486745866504,0.00011789798736572266,0.0,0.00010856045868056123,0.0,1.0859237412611644,1.0860048457980156,1.0859810892078612,1.0860048457980156,9.780377524819417e-05,-0.00010855456642039868,50.0,2.2428197887114365e-05,3.3832884849541932e-06,59.995957145744896,1.0860122442245483
2024-03-04 23:35:00,False,0.0,0.0,0.0,0.0,0.0,1.085920466317071,1.0860049371366147,1.085977812608083,1.0860049371366147,9.267717821686946e-05,0.0,47.36954093302835,2.4508410016554905e-05,7.608312791274336e-06,59.995957145744896,1.0860122442245483
2024-03-04 23:40:00,False,-0.00010867022658622716,0.0002359151840209961,-0.0002359151840209961,0.0,-0.00021720710516379984,1.0859139131175146,1.0860035870133378,1.0859728968805737,1.0860035870133378,8.569724765118369e-05,-0.00010867613162310532,44.99974733437768,1.6444430498641083e-05,9.375536332747685e-06,49.98736416477129,1.085894227027893
2024-03-04 23:45:00,False,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,1.085910634862052,1.0860022694231517,1.0859696202807956,1.0860022694231517,8.411571100672718e-05,0.0,47.36702127659575,9.939096910382972e-06,9.488248448274743e-06,49.98736416477129,1.085894227027893
2024-03-04 23:50:00,False,-0.00010857225725235953,0.0,0.0,0.0,0.0,1.0859040816624959,1.0859995796566917,1.0859647062089708,1.0859995796566917,8.512799089919618e-05,-0.00010857815164653095,44.99974733437768,-4.675908134021967e-06,6.655417131815402e-06,24.993682082385646,1.0857763290405273
2024-03-04 23:55:00,False,0.0,0.0,0.0,0.0,0.0,1.0859008067184024,1.0859969531788545,1.0859614296091928,1.0859969531788545,8.76738595468852e-05,0.0,47.36954093302835,-1.6073123959348123e-05,2.1097089135826963e-06,24.993682082385646,1.0857763290405273
2024-03-05 00:00:00,False,0.0,0.00011789798736572266,0.00011789798736572266,0.00010859583824293032,0.0,1.0858942535188463,1.0859943877818972,1.0859581530094147,1.0859943877818972,8.791596027461808e-05,0.0,44.44382054017632,-2.4819397053787995e-05,-3.276112279891442e-06,24.993682082385646,1.0857763290405273
2024-03-05 00:05:00,False,0.0,0.00011789798736572266,0.0,0.00010858404646738439,0.0,1.0858909785747528,1.0859918813595826,1.0859499606821272,1.0859918813595826,9.00265163289723e-05,0.0,47.05987276294667,-3.138904808719367e-05,-8.898699441351888e-06,24.993682082385646,1.0857763290405273
2024-03-05 00:10:00,False,-0.00010858404646740816,0.00011789798736572266,0.0,0.00010859583824293032,0.0,1.0858877036306593,1.0859880921515552,1.0859434091382556,1.0859880921515552,9.60786101623997e-05,-0.00010858994214176975,47.05987276294667,-4.558346828109627e-05,-1.6235653209300766e-05,0.0,1.0856584310531616
2024-03-05 00:15:00,False,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010858404646738439,1.0858811537424724,1.08598438809427,1.0859368575943842,1.08598438809427,0.00010318517587301718,0.0,43.75236891977258,-5.618498303960884e-05,-2.4225519175362382e-05,0.0,1.0856584310531616
2024-03-05 00:20:00,False,0.0,0.00011777877807617188,0.0,0.0,-0.00010848603456422159,1.0858746038542852,1.0859807663493686,1.0859303060505126,1.0859807663493686,0.00010944158093992226,0.0,43.75236891977258,-6.385072841408324e-05,-3.2150561023106554e-05,19.979777553083924,1.0856584310531616
2024-03-05 00:25:00,False,-0.00010848603456425909,0.0,0.0,0.0,0.0,1.0858680572774675,1.08597592993097,1.0859237561623256,1.08597592993097,0.00012150804604959395,-0.00010849191959974012,43.75513298376398,-7.852446872869123e-05,-4.142534256422349e-05,0.0,1.0855406522750854
