date,Open,High,Low,Adj Close,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Volatility,Log Returns,Close
2024-01-08 13:00:00,1.0949305295944214,1.0958904027938843,1.0946906805038452,1.0954102277755737,0.0006577453156595414,0.0011997222900390625,0.00047969818115234375,0.0008766521468886634,-0.0002190541628837544,1.0954102277755737,0.0,0.0006575290960158489,1.0954102277755737
2024-01-08 14:00:00,1.0954102277755737,1.0964912176132202,1.0952903032302856,1.0961307287216187,0.0006577453156595414,0.0012009143829345703,0.0007205009460449219,0.000986835625810823,-0.0001094791177289025,1.0957704782485962,0.00036025047302246094,0.0006575290960158489,1.0961307287216187
2024-01-08 15:00:00,1.0963709354400635,1.0976948738098145,1.0958904027938843,1.0972130298614502,0.000987383266860764,0.0018044710159301758,0.0008420944213867188,0.001207564271319881,-0.0004382938571664362,1.0962513287862141,0.000740914804772012,0.000986896124640606,1.0972130298614502
2024-01-08 16:00:00,1.0973334312438965,1.0981770753860474,1.0972130298614502,1.0978153944015503,0.0005489950663237764,0.000964045524597168,0.0004819631576538086,0.0007688129406524644,-0.00010972178466284994,1.0966423451900482,0.0009329509875388221,0.0005488444236645486,1.0978153944015503
2024-01-08 17:00:00,1.0978153944015503,1.0981770753860474,1.096611499786377,1.0967316627502441,-0.0009871711189629595,0.0015655755996704102,-0.0010837316513061523,0.0003294551946907546,-0.0010966275580691928,1.0966602087020874,0.0008352212020592077,-0.000987658693277949,1.0967316627502441
2024-01-08 18:00:00,1.0967316627502441,1.0968520641326904,1.0952903032302856,1.0958904027938843,-0.000767060881829762,0.0015617609024047852,-0.0008412599563598633,0.00010978198818876241,-0.00131423170216864,1.0967562437057494,0.0007031368987417266,-0.0007673552235562869,1.0958904027938843
2024-01-08 19:00:00,1.0958904027938843,1.096611499786377,1.095650315284729,1.0963709354400635,0.00043848604290541715,0.0009611845016479492,0.0004805326461791992,0.0006580010105520563,-0.0002190798537364591,1.0968042850494384,0.0006659821472948402,0.00043838993599383893,1.0963709354400635
2024-01-08 20:00:00,1.0963709354400635,1.0963709354400635,1.0952903032302856,1.0958904027938843,-0.00043829385716642744,0.001080632209777832,-0.0004805326461791992,0.0,-0.000985644707321693,1.0965397596359252,0.0007121658635845789,-0.0004383899359939079,1.0958904027938843
2024-01-08 21:00:00,1.0957703590393066,1.0958904027938843,1.0952903032302856,1.0952903032302856,-0.0005475908558636444,0.0006000995635986328,-0.0004800558090209961,0.00010955192717832094,-0.00043809891831886636,1.0960347414016725,0.0004887906005558725,-0.0005477408384916002,1.0952903032302856
2024-01-08 22:00:00,1.0954102277755737,1.0962508916854858,1.0952903032302856,1.0955302715301514,0.00021909104751305364,0.0009605884552001953,0.00012004375457763672,0.0007674420857099606,-0.0001094791177289025,1.0957944631576537,0.00036734277409335424,0.00021906705057444907,1.0955302715301514
2024-01-08 23:00:00,1.0955302715301514,1.0961307287216187,1.095170259475708,1.0952903032302856,-0.00021904305714026684,0.0009604692459106445,-0.00023996829986572266,0.0005480973069129467,-0.00032861899282848894,1.0956744432449341,0.00041174081403489744,-0.0002190670505745016,1.0952903032302856
2024-01-09 00:00:00,1.0955302715301514,1.0962508916854858,1.0952903032302856,1.0958904027938843,0.00054789087589735,0.0009605884552001953,0.00036013126373291016,0.0006577820568371576,-0.000219043057140314,1.0955783367156982,0.0002694465861013963,0.0005477408384916532,1.0958904027938843
