date,Adj Close,SMA,EMA,MACD,MACD_Signal,RSI,Moving Average,Moving Average1,Moving Average2,Volatility,ADX,Moving Average Slope,Open,High,Low,Close
2024-03-01 03:10:00,1.08236825466156,1.0822259954043798,1.0817333663728126,0.00019028318305980285,0.00020742850236460858,70.58083832335329,1.0822297984903508,1.0822297984903508,1.0822297984903508,9.759120566691638e-05,51.118635435797025,9.889726514865162e-07,1.0822510719299316,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-01 03:15:00,1.08236825466156,1.0822259954043798,1.0817556431548738,0.00018694594872137316,0.0002033319916359615,70.58083832335329,1.0822413365046184,1.0822413365046184,1.0822413365046184,0.00010096908756555558,51.118635435797025,8.241438762546238e-07,1.0822510719299316,1.08236825466156,1.0822510719299316,1.08236825466156
2024-03-01 03:20:00,1.0822510719299316,1.0822259954043798,1.0817730266206653,0.00017285295805602452,0.00019723618491997413,64.69883846245959,1.0822420853834887,1.0822420853834887,1.0822420853834887,9.704264232307435e-05,51.118635435797025,5.349134787494389e-08,1.0822510719299316,1.0822510719299316,1.0822510719299316,1.0822510719299316
2024-03-01 03:25:00,1.0822510719299316,1.082242727279663,1.0817898001402886,0.00015984160687310123,0.00018975726931059957,64.69883846245959,1.082242727279663,1.082242727279663,1.082242727279663,9.354126559391794e-05,51.118635435797025,4.584972674542038e-08,1.0822510719299316,1.0822510719299316,1.0822510719299316,1.0822510719299316
2024-03-01 03:30:00,1.0821340084075928,1.082242727279663,1.0818018776233518,0.00013848757089496289,0.00017950332962747223,56.24960244259271,1.082242727279663,1.0822354793548583,1.0822354793548583,9.354126559391794e-05,51.118635435797025,0.0,1.0822510719299316,1.0822510719299316,1.0821340084075928,1.0821340084075928
2024-03-01 03:35:00,1.0821340084075928,1.082242727279663,1.0818135313350794,0.00012017899489058514,0.00016763846268009482,56.24960244259271,1.082242727279663,1.0822291374206543,1.0822291374206543,9.354126559391794e-05,51.118635435797025,0.0,1.0821340084075928,1.0821340084075928,1.0820168256759644,1.0821340084075928
2024-03-01 03:40:00,1.0820168256759644,1.0822259954043798,1.0818206644698474,9.511719755028736e-05,0.00015313420965413336,52.93941570881226,1.0822259954043798,1.0822166484944962,1.0822166484944962,0.00011004612001444711,51.118635435797025,-1.195133948805882e-06,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:45:00,1.0820168256759644,1.0822259954043798,1.0818275473191847,7.439792957653069e-05,0.00013738695363861282,46.665309722504915,1.0822259954043798,1.0822055472268,1.0822055472268,0.00011004612001444711,51.118635435797025,0.0,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:50:00,1.0820168256759644,1.0822092635290963,1.0818341886650367,5.7317045214499984e-05,0.00012137297195379025,42.85818128952533,1.0822092635290963,1.082195614513598,1.082195614513598,0.00012210821999585945,51.118635435797025,-1.1951339488217424e-06,1.0820168256759644,1.0821340084075928,1.0820168256759644,1.0820168256759644
2024-03-01 03:55:00,1.0820168256759644,1.082192531653813,1.0818405969812095,4.3281400256001135e-05,0.00010575465761423244,38.46093627681227,1.082192531653813,1.0821866750717164,1.0821866750717164,0.00013096096727607088,51.118635435797025,-1.195133948805882e-06,1.0820168256759644,1.0820168256759644,1.0820168256759644,1.0820168256759644
2024-03-01 04:00:00,1.0818997621536255,1.0821674380983626,1.0818426729521715,2.2453176352632553e-05,8.909436136191246e-05,35.71532422215762,1.0821674380983626,1.0821730125518072,1.0821730125518072,0.0001496620608137358,51.118635435797025,-1.7923968178885325e-06,1.0820168256759644,1.0820168256759644,1.0818997621536255,1.0818997621536255
2024-03-01 04:05:00,1.0818997621536255,1.0821423445429121,1.081844676082047,5.878890657839975e-06,7.245126722109797e-05,35.71532422215762,1.0821423445429121,1.0821605920791626,1.0821605920791626,0.00016244173384280544,51.118635435797025,-1.7923968178885325e-06,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:10:00,1.0818997621536255,1.0821172509874617,1.0818466089266638,-7.173656717318622e-06,5.6526282433414655e-05,38.46394738902372,1.0821172509874617,1.0821492516476174,1.0821492516476174,0.0001706356594924155,51.118635435797025,-1.7923968178885325e-06,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:15:00,1.0818997621536255,1.082083787236895,1.0818484739521712,-1.731826042483675e-05,4.1757373861764375e-05,45.45706883789785,1.082083787236895,1.0821388562520344,1.0821388562520344,0.00016393649207417193,51.118635435797025,-2.3902678976276244e-06,1.0818997621536255,1.0818997621536255,1.0818997621536255,1.0818997621536255
2024-03-01 04:20:00,1.0818997621536255,1.0820503234863281,1.0818502735381872,-2.506895266951581e-05,2.8392108555508338e-05,39.99999999999999,1.0820503234863281,1.082129292488098,1.082129292488098,0.00014964682880959582,51.118635435797025,-2.3902678976276244e-06,1.0817828178405762,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:25:00,1.0818997621536255,1.0820168597357613,1.0818520099808342,-3.085574627803567e-05,1.6542537588799538e-05,39.99999999999999,1.0820168597357613,1.0821204643983107,1.0821204643983107,0.00012519396194690013,51.118635435797025,-2.3902678976276244e-06,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:30:00,1.0817828178405762,1.0819834130150932,1.0818495821864393,-4.436681756736505e-05,4.360666557566621e-06,30.00814332247556,1.0819834130150932,1.0821079589702465,1.0821079589702465,0.00012061985343178129,51.118635435797025,-2.3890514762988805e-06,1.0817828178405762,1.0817828178405762,1.0816657543182373,1.0817828178405762
2024-03-01 04:35:00,1.0818997621536255,1.0819583194596427,1.0818513428870424,-4.511791890360328e-05,-5.5350505346673596e-06,44.44570135746606,1.0819583194596427,1.0821005233696528,1.0821005233696528,9.644711621484833e-05,51.118635435797025,-1.7923968178885325e-06,1.0817828178405762,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 04:40:00,1.0817828178405762,1.0819332344191415,1.0818489384994472,-5.452111536263793e-05,-1.5332263500261475e-05,25.0,1.0819332344191415,1.0820895680065812,1.0820895680065812,9.310256611163629e-05,51.118635435797025,-1.7917886072320904e-06,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0817828178405762
2024-03-01 04:45:00,1.0817828178405762,1.0819081493786402,1.081846618476329,-6.126696882358118e-05,-2.4519204564925417e-05,25.0,1.0819081493786402,1.0820793430010478,1.0820793430010478,8.231409899335245e-05,51.118635435797025,-1.7917886072320904e-06,1.0817828178405762,1.0817828178405762,1.0817828178405762,1.0817828178405762
2024-03-01 04:50:00,1.0816657543182373,1.0818830728530884,1.0818402723655185,-7.519238321651578e-05,-3.465384029524349e-05,22.222222222222214,1.0818830728530884,1.0820660014306345,1.0820660014306345,9.746784463831934e-05,51.118635435797025,-1.7911803965597883e-06,1.0816657543182373,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 04:55:00,1.0816657543182373,1.0818579963275365,1.081834148925263,-8.524571491252964e-05,-4.477221521870072e-05,22.222222222222214,1.0818579963275365,1.0820534937083721,1.0820534937083721,0.00010472194763411185,51.118635435797025,-1.7911803965597883e-06,1.0816657543182373,1.0816657543182373,1.0816657543182373,1.0816657543182373
2024-03-01 05:00:00,1.081548810005188,1.0818245666367667,1.0818241370333306,-0.00010147968677021169,-5.611370952900292e-05,20.002036867298088,1.0818245666367667,1.082038200262821,1.082038200262821,0.00012196527880731938,51.118635435797025,-2.387835054985997e-06,1.0816657543182373,1.0816657543182373,1.081548810005188,1.081548810005188
2024-03-01 05:05:00,1.081548810005188,1.081791136945997,1.081814476435852,-0.00011304214692375858,-6.749939700795404e-05,11.102308736985051,1.081791136945997,1.0820238064317143,1.0820238064317143,0.00012864401930478438,51.118635435797025,-2.387835054985997e-06,1.081548810005188,1.081548810005188,1.0814317464828491,1.081548810005188
2024-03-01 05:10:00,1.081548810005188,1.0817660689353943,1.0818051548067058,-0.00012081282485665312,-7.816208257769387e-05,11.102308736985051,1.0817660689353943,1.082010235105242,1.082010235105242,0.00013882548401596183,51.118635435797025,-1.7905721859033465e-06,1.081548810005188,1.081548810005188,1.0814317464828491,1.081548810005188
2024-03-01 05:15:00,1.0814317464828491,1.0817326392446245,1.0817920527602547,-0.00013486257915196198,-8.950218189254749e-05,9.991851700957426,1.0817326392446245,1.0819941659768422,1.0819941659768422,0.0001576767073786513,51.118635435797025,-2.387835054985997e-06,1.081548810005188,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:20:00,1.0814317464828491,1.081699209553855,1.0817794104347318,-0.00014433332591723413,-0.00010046841069748482,11.10356536502546,1.081699209553855,1.0819789654499776,1.0819789654499776,0.00016797703604170622,51.118635435797025,-2.3878350549701366e-06,1.081548810005188,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:25:00,1.0814317464828491,1.081665779863085,1.081767211699578,-0.00015010860243225288,-0.00011039644904443844,11.10356536502546,1.081665779863085,1.0819645649508427,1.0819645649508427,0.00017127620025859285,51.118635435797025,-2.387835054985997e-06,1.0814317464828491,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 05:30:00,1.081548810005188,1.0816407118524825,1.0817595484822309,-0.00014358435173833506,-0.00011703402958321777,22.21844934917941,1.0816407118524825,1.0819539045676208,1.0819539045676208,0.00016054240161802652,51.118635435797025,-1.7905721859033465e-06,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:35:00,1.0816657543182373,1.0816239970070975,1.0817562574589328,-0.00012750757933588375,-0.00011912873953375097,29.991850040749796,1.0816239970070975,1.081946700811386,1.081946700811386,0.00014403440556815376,51.118635435797025,-1.1939175274929984e-06,1.0816657543182373,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 05:40:00,1.081548810005188,1.0816072821617126,1.0817489786009067,-0.00012278763072459675,-0.00011986051777192014,29.997962094966383,1.0816072821617126,1.0819369961575764,1.0819369961575764,0.00013808909213798822,51.118635435797025,-1.1939175274929984e-06,1.0816657543182373,1.0816657543182373,1.081548810005188,1.081548810005188
2024-03-01 05:45:00,1.081548810005188,1.08158221415111,1.0817419551414078,-0.00011769037604936194,-0.0001194264894274085,29.997962094966383,1.08158221415111,1.0819277536301386,1.0819277536301386,0.00011213421116355083,51.118635435797025,-1.7905721859033465e-06,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:50:00,1.081548810005188,1.081565499305725,1.0817351781190843,-0.0001123555995825587,-0.00011801231145843854,29.997962094966383,1.081565499305725,1.081918940987698,1.081918940987698,9.74678446373455e-05,51.118635435797025,-1.1939175274929984e-06,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 05:55:00,1.081548810005188,1.0815487844603402,1.0817286388870178,-0.00010689552571729877,-0.0001157889543102106,29.997962094966383,1.0815487844603402,1.0819105289199136,1.0819105289199136,7.659704988281427e-05,51.118635435797025,-1.1939175274929984e-06,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:00:00,1.081548810005188,1.0815404312951225,1.0817223291016904,-0.00010139950743859316,-0.00011291106493588713,33.33333333333333,1.0815404312951225,1.0819024907218084,1.0819024907218084,6.942658534549631e-05,51.118635435797025,-5.966546584103481e-07,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:05:00,1.081548810005188,1.0815320781299047,1.0817162407123395,-9.593796026918788e-05,-0.00010951644400254728,33.33333333333333,1.0815320781299047,1.0818948020105776,1.0818948020105776,6.02780450612718e-05,51.118635435797025,-5.966546584103481e-07,1.081548810005188,1.081548810005188,1.081548810005188,1.081548810005188
2024-03-01 06:10:00,1.0816657543182373,1.0815404312951225,1.0817144692599148,-8.123676916360623e-05,-0.00010386050903475907,39.99796188729237,1.0815404312951225,1.0818899286554216,1.0818899286554216,6.942658534549631e-05,51.118635435797025,5.966546584103481e-07,1.081548810005188,1.0816657543182373,1.081548810005188,1.0816657543182373
2024-03-01 06:15:00,1.0816657543182373,1.0815487844603402,1.0817127599637155,-6.879296679707103e-05,-9.684700058722146e-05,39.99796188729237,1.0815487844603402,1.0818852583567302,1.0818852583567302,7.659704988281427e-05,51.118635435797025,5.966546584103481e-07,1.0816657543182373,1.0816657543182373,1.0816657543182373,1.0816657543182373
2024-03-01 06:20:00,1.081548810005188,1.0815487844603402,1.0817070073335917,-6.758847462440265e-05,-9.09952953946577e-05,36.36279414489532,1.0815487844603402,1.0818783920638415,1.0818783920638415,7.659704988281427e-05,51.118635435797025,0.0,1.081548810005188,1.0816657543182373,1.081548810005188,1.081548810005188
2024-03-01 06:25:00,1.0814317464828491,1.0815487844603402,1.081697349058127,-7.521294579104776e-05,-8.783882547393573e-05,33.33050271739131,1.0815487844603402,1.0818694591522218,1.0818694591522218,7.659704988281427e-05,51.118635435797025,0.0,1.081548810005188,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 06:30:00,1.0814317464828491,1.0815487844603402,1.0816880296695208,-8.032940672464406e-05,-8.63369417240774e-05,36.35942566002779,1.0815487844603402,1.0818608765508615,1.0818608765508615,7.659704988281427e-05,51.118635435797025,0.0,1.0814317464828491,1.0814317464828491,1.0813149213790894,1.0814317464828491
2024-03-01 06:35:00,1.08119797706604,1.081532086644854,1.0816708348413284,-0.00010207086769487006,-8.948372691823594e-05,25.002123142250525,1.081532086644854,1.0818481284838457,1.0818481284838457,0.00011575960738980147,51.118635435797025,-1.1927011061642543e-06,1.0813149213790894,1.0814317464828491,1.08119797706604,1.08119797706604
2024-03-01 06:40:00,1.08119797706604,1.0815070271492004,1.081654243340441,-0.00011794157509070757,-9.517529655273027e-05,27.274411710209378,1.0815070271492004,1.0818358614759624,1.0818358614759624,0.0001439647420137037,51.118635435797025,-1.7899639752469047e-06,1.08119797706604,1.0813149213790894,1.08119797706604,1.08119797706604
2024-03-01 06:45:00,1.08119797706604,1.0814736144883292,1.0816382339974795,-0.0001290318264683954,-0.0001019466025358633,27.274411710209378,1.0814736144883292,1.0818240488017048,1.0818240488017048,0.00015694626337490358,48.87198085022423,-2.3866186336572526e-06,1.08119797706604,1.08119797706604,1.08119797706604,1.08119797706604
2024-03-01 06:50:00,1.08119797706604,1.0814485549926758,1.08162278638585,-0.000136250321690623,-0.00010880734636681525,30.00407664084794,1.0814485549926758,1.081812665679238,1.081812665679238,0.0001703734847997956,46.683523813839535,-1.7899639752469047e-06,1.08119797706604,1.0813149213790894,1.08119797706604,1.08119797706604
2024-03-01 06:55:00,1.08119797706604,1.0814234954970223,1.0816078807956813,-0.00014035312767157748,-0.00011511650262776771,30.00407664084794,1.0814234954970223,1.0818016890968596,1.0818016890968596,0.0001793492749176884,44.33727708462434,-1.7899639752469047e-06,1.08119797706604,1.08119797706604,1.08119797706604,1.08119797706604
2024-03-01 07:00:00,1.0817828178405762,1.0814402103424072,1.0816140189376076,-9.531414603936028e-05,-0.00011115603131008623,57.144937031375115,1.0814402103424072,1.081801358022188,1.081801358022188,0.00019996851352542986,41.80542940255019,1.1939175274929984e-06,1.08119797706604,1.0817828178405762,1.08119797706604,1.0817828178405762
2024-03-01 07:05:00,1.0817828178405762,1.0814569251877921,1.081619941706133,-5.894099352343751e-05,-0.00010071302375275649,57.144937031375115,1.0814569251877921,1.0818010383638843,1.0818010383638843,0.00021737037120353895,39.09122259710795,1.1939175274929984e-06,1.0817828178405762,1.0818997621536255,1.0817828178405762,1.0817828178405762
2024-03-01 07:10:00,1.0818997621536255,1.0814819931983948,1.0816297599674485,-2.0442926055297406e-05,-8.465900421326467e-05,60.001358880282645,1.0814819931983948,1.081802711648456,1.081802711648456,0.0002450018049996272,36.39035257280472,1.7905721859033465e-06,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0818997621536255
2024-03-01 07:15:00,1.0820168256759644,1.0815154228891646,1.0816433412203788,1.9290745977285084e-05,-6.386905417515473e-05,66.6734610680799,1.0815154228891646,1.0818062802155812,1.0818062802155812,0.0002811072566765598,33.78216285045483,2.387835054985997e-06,1.0818997621536255,1.0820168256759644,1.0818997621536255,1.0820168256759644
2024-03-01 07:20:00,1.0817828178405762,1.0815237845693315,1.081648235136877,3.153398653066297e-05,-4.478844603399119e-05,58.827408428751276,1.0815237845693315,1.0818058955864829,1.0818058955864829,0.0002871310962817582,31.60677301409962,5.9726286906679e-07,1.0818997621536255,1.0818997621536255,1.0817828178405762,1.0817828178405762
2024-03-01 07:25:00,1.0816657543182373,1.0815237845693315,1.0816488498449948,3.1428506703123915e-05,-2.954505548656817e-05,55.5568136783106,1.0815237845693315,1.0818036352434466,1.0818036352434466,0.0002871310962817582,29.73096255302644,0.0,1.0817828178405762,1.0817828178405762,1.0816657543182373,1.0816657543182373
2024-03-01 07:30:00,1.0817828178405762,1.0815404994147164,1.0816535504764189,4.0326106834465136e-05,-1.5570823022361507e-05,55.5568136783106,1.0815404994147164,1.0818033048084803,1.0818033048084803,0.0002948099010636398,28.280573338361034,1.1939175274929984e-06,1.0816657543182373,1.0817828178405762,1.0816657543182373,1.0817828178405762
2024-03-01 07:35:00,1.0816657543182373,1.0815572142601013,1.0816539786813948,3.749920365292425e-05,-4.956817687304355e-06,50.0,1.0815572142601013,1.0818011555820704,1.0818011555820704,0.0002948038663478718,27.341183061794556,1.1939175274929984e-06,1.0818997621536255,1.0818997621536255,1.081548810005188,1.0816657543182373
2024-03-01 07:40:00,1.08119797706604,1.081540516444615,1.0816379786247157,-2.4585121620734895e-06,-4.457156582258182e-06,42.85922259426408,1.081540516444615,1.081791875912593,1.081791875912593,0.00030777267056700773,26.554974350112882,-1.1927011061642543e-06,1.081548810005188,1.081548810005188,1.08119797706604,1.08119797706604
2024-03-01 07:45:00,1.081548810005188,1.0815655759402685,1.0816348499012234,-5.749724425241354e-06,-4.715670150854816e-06,50.0,1.0815655759402685,1.0817881930958142,1.0817881930958142,0.0002927797923391541,25.700739651764156,1.7899639752469047e-06,1.0813149213790894,1.081548810005188,1.0813149213790894,1.081548810005188
2024-03-01 07:50:00,1.0816657543182373,1.0815989886011397,1.0816359342667325,1.0661054630212163e-06,-3.55931502807961e-06,51.99951082304023,1.0815989886011397,1.0817863656513727,1.0817863656513727,0.0002750788442322331,24.899533167424032,2.3866186336572526e-06,1.081548810005188,1.0816657543182373,1.0814317464828491,1.0816657543182373
2024-03-01 07:55:00,1.0816657543182373,1.0816324012620109,1.081636980584329,6.393993774667095e-06,-1.5686532675302688e-06,51.99951082304023,1.0816324012620109,1.081784591955297,1.081784591955297,0.00025176163820791596,23.977385505796654,2.3866186336572526e-06,1.0816657543182373,1.0817828178405762,1.0816657543182373,1.0816657543182373
2024-03-01 08:00:00,1.081548810005188,1.0816574607576643,1.081633886879798,1.1665081482981066e-06,-1.0216209843645939e-06,50.0,1.0816574607576643,1.0817811748255854,1.0817811748255854,0.00022310252836543805,23.077183605357913,1.7899639752469047e-06,1.0814317464828491,1.081548810005188,1.0814317464828491,1.081548810005188
2024-03-01 08:05:00,1.0817828178405762,1.0816992350987025,1.0816391125275446,1.5724897923563574e-05,2.32768279722104e-06,53.572338489535944,1.0816992350987025,1.081781198297228,1.081781198297228,0.00018458527485029828,22.288207782241926,2.983881502724043e-06,1.0817828178405762,1.0817828178405762,1.081548810005188,1.0817828178405762
2024-03-01 08:10:00,1.0817828178405762,1.0816992350987025,1.08164415481923,2.6951842643008206e-05,7.252514766378474e-06,51.853249792405826,1.0816992350987025,1.081776181289128,1.0817812211076978,0.00018458527485029828,21.65693507348513,0.0,1.0818997621536255,1.0821340084075928,1.0817828178405762,1.0817828178405762
2024-03-01 08:15:00,1.0821340084075928,1.0817243201392037,1.0816613426644357,6.345594037449054e-05,1.8493199888000887e-05,56.671195652173914,1.0817243201392037,1.081776181289128,1.0817861209313075,0.0002155120575792968,21.149855501311357,1.7917886072320904e-06,1.0817828178405762,1.0821340084075928,1.0817828178405762,1.0821340084075928
2024-03-01 08:20:00,1.0821340084075928,1.0817410520144872,1.0816779274273534,9.133287232510057e-05,3.3061134375420825e-05,58.62468814786183,1.0817410520144872,1.0817745089530946,1.0817908865131745,0.00023654982187286812,20.641127838893716,1.1951339488217424e-06,1.0822510719299316,1.0822510719299316,1.0821340084075928,1.0821340084075928
2024-03-01 08:25:00,1.0820168256759644,1.0817410520144872,1.0816898185939712,0.00010278503275662487,4.700591405166164e-05,58.62262825017568,1.0817410520144872,1.0817745089530946,1.081793939745104,0.00023654982187286812,20.119662160308554,0.0,1.0820168256759644,1.0820168256759644,1.0818997621536255,1.0820168256759644
2024-03-01 08:30:00,1.0818997621536255,1.081749405179705,1.0816971850346608,0.00010124778307618598,5.785428785656651e-05,56.667345968344534,1.081749405179705,1.0817694902420043,1.0817953507105509,0.00023991801040912535,19.55405115721084,5.966546584103481e-07,1.0818997621536255,1.0820168256759644,1.0817828178405762,1.0818997621536255
2024-03-01 08:35:00,1.0816657543182373,1.081749405179705,1.0816960822025055,8.02222725766466e-05,6.232788480058253e-05,56.66349680749898,1.081749405179705,1.0817611285618374,1.0817936454948627,0.00023991801040912535,19.059883659543875,0.0,1.0818997621536255,1.0818997621536255,1.081548810005188,1.0816657543182373
2024-03-01 08:40:00,1.081548810005188,1.08173269033432,1.0816909147569855,5.3506189263030635e-05,6.056354569307215e-05,54.836483155299916,1.08173269033432,1.0817510962486268,1.0817904658131785,0.0002451034384276882,18.533754481310115,-1.1939175274929984e-06,1.0816657543182373,1.0816657543182373,1.0814317464828491,1.081548810005188
2024-03-01 08:45:00,1.0813149213790894,1.0817076308386666,1.081677722006884,1.3307245676053014e-05,5.111228568966833e-05,51.51449655726063,1.0817076308386666,1.081737722669329,1.0817843690896645,0.00026757088654876725,17.907034898374143,-1.7899639752469047e-06,1.0814317464828491,1.081548810005188,1.0813149213790894,1.0813149213790894
2024-03-01 08:50:00,1.0814317464828491,1.081724328654153,1.0816690912867426,-9.019921172415124e-06,3.9085844317251635e-05,52.93853208259658,1.081724328654153,1.081726018020085,1.0817799055123631,0.00024124384253327078,17.328550366337144,1.1927011061642543e-06,1.0814317464828491,1.081548810005188,1.0814317464828491,1.0814317464828491
2024-03-01 08:55:00,1.0813149213790894,1.0817076223237174,1.081656664272439,-3.572930608397584e-05,2.412281423700614e-05,51.4280723207267,1.0817076223237174,1.081710970401764,1.0817740932106972,0.000260175817190559,16.71084491791169,-1.1933093168206961e-06,1.0814317464828491,1.0814317464828491,1.08119797706604,1.0813149213790894
2024-03-01 09:00:00,1.0814317464828491,1.0816909074783325,1.0816487724201727,-4.692890927793236e-05,9.912469534018441e-06,45.1595937017192,1.0816909074783325,1.0816975917134966,1.0817698667078843,0.00026967222522582523,16.013146896093662,-1.1939175274929984e-06,1.0814317464828491,1.0814317464828491,1.0813149213790894,1.0814317464828491
2024-03-01 09:05:00,1.0814317464828491,1.0816741926329476,1.0816411574750033,-5.516872478006363e-05,-3.1037693287979723e-06,45.1595937017192,1.0816741926329476,1.0816842130252293,1.0817657432905057,0.00027784166381815347,15.26787204490739,-1.1939175274929984e-06,1.081548810005188,1.0817828178405762,1.0814317464828491,1.0814317464828491
2024-03-01 09:10:00,1.0814317464828491,1.0816658309527807,1.0816338097208926,-6.099571726991826e-05,-1.4682158917022031e-05,43.332201086956516,1.0816658309527807,1.0816725083759853,1.0817617192325821,0.0002831991155613244,14.493582996655269,-5.9726286906679e-07,1.0814317464828491,1.0814317464828491,1.08119797706604,1.0814317464828491
2024-03-01 09:15:00,1.0814317464828491,1.0816407544272286,1.0816267197827156,-6.486591688714682e-05,-2.471891051104699e-05,41.376765760067464,1.0816407544272286,1.0816608037267412,1.0817577909855616,0.00028724433402847185,13.632766985595918,-1.7911803965756486e-06,1.081548810005188,1.081548810005188,1.0813149213790894,1.0814317464828491
2024-03-01 09:20:00,1.0816657543182373,1.0816323927470617,1.0816280894155408,-4.849162012443564e-05,-2.9473452433724722e-05,48.274650361936885,1.0816323927470617,1.0816541143826075,1.08175670820124,0.0002846795739380773,12.813540473995548,-5.9726286906679e-07,1.0814317464828491,1.0816657543182373,1.0814317464828491,1.0816657543182373
2024-03-01 09:25:00,1.081548810005188,1.0815905928611755,1.081625307681844,-4.443903515349845e-05,-3.246656897767947e-05,48.27634676880908,1.0815905928611755,1.0816457544054303,1.0817542907803557,0.00024863929910812964,12.117787809338278,-2.985706134725089e-06,1.0816657543182373,1.0816657543182373,1.081548810005188,1.081548810005188
