date,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Volume Change,Moving Average,Moving Average1,Moving Average2,Moving Average3,Volatility,Volume MA,Log Returns,Close
2024-03-04 16:55:00,0.00010852509025460755,0.0002359151840209961,0.0002359151840209961,0.00021718350634485317,0.0,0.0,1.086377990245819,1.0864305821332065,1.0864305821332065,1.0864305821332065,0.000255609844312791,0.0,0.00010851920183302396,1.0864840745925903
2024-03-04 17:00:00,-0.0004342726958229681,0.00035393238067626953,-0.00035393238067626953,0.0,-0.00032579473505173873,0.0,1.086283564567566,1.0863957206408184,1.0863957206408184,1.0863957206408184,0.00019060359103146004,0.0,-0.0004343670195192625,1.0860122442245483
2024-03-04 17:05:00,0.0,0.00011801719665527344,0.0,0.0,-0.00010867022658620386,0.0,1.0862245678901672,1.0863662224549513,1.0863662224549513,1.0863662224549513,0.0001733696600520898,0.0,0.0,1.0860122442245483
2024-03-04 17:10:00,0.00010856045868057329,0.00011789798736572266,0.00011789798736572266,0.00010856045868056123,0.0,0.0,1.0861891746520995,1.0863493595804488,1.0863493595804488,1.0863493595804488,0.00015153087387317836,0.0,0.00010855456642041928,1.086130142211914
2024-03-04 17:15:00,0.00010865843057716873,0.00011801719665527344,0.00011801719665527344,0.0001086584305771409,0.0,0.0,1.0861891746520995,1.0863426129023235,1.0863426129023235,1.0863426129023235,0.00015153087387317836,0.0,0.00010865252767749698,1.0862481594085693
2024-03-04 17:20:00,0.00021718350634492012,0.00011789798736572266,0.00011789798736572266,0.00010852509025468831,0.0,0.0,1.0862127661705017,1.086351454257965,1.086351454257965,1.086351454257965,0.00017536739530715979,0.0,0.00021715992542140262,1.0864840745925903
2024-03-04 17:25:00,-0.0003257593819854243,0.00023603439331054688,-0.00023603439331054688,0.0,-0.0002172696447970504,0.0,1.0862245559692383,1.086338435902315,1.086338435902315,1.086338435902315,0.0001651559588841604,0.0,-0.00032581245309882173,1.086130142211914
2024-03-04 17:30:00,0.00010865843057716873,0.00011801719665527344,0.0,0.0,-0.00010864662520535858,0.0,1.0862363576889038,1.0863334205415514,1.0863334205415514,1.0863334205415514,0.00016217745418368304,0.0,0.00010865252767749698,1.0862481594085693
2024-03-04 17:35:00,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.0001086348223985252,0.0,1.0862363576889038,1.0863289331134998,1.0863289331134998,1.0863289331134998,0.00016217745418368304,0.0,0.0,1.0862481594085693
2024-03-04 17:40:00,0.0,0.00011801719665527344,0.0,0.0,-0.00010864662520535858,0.0,1.0862245559692383,1.086324894428253,1.086324894428253,1.086324894428253,0.00015649561979069122,0.0,0.0,1.0862481594085693
2024-03-04 17:45:00,-0.00010864662520537749,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,0.0,1.0861891627311706,1.0863156205131894,1.0863156205131894,1.0863156205131894,0.00013188859648702937,0.0,-0.00010865252767748807,1.086130142211914
2024-03-04 17:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0862009525299072,1.0863071896813132,1.0863071896813132,1.0863071896813132,0.0001203076427324975,0.0,0.0,1.086130142211914
2024-03-04 17:55:00,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0862009525299072,1.0862943659658018,1.0862943659658018,1.0862943659658018,0.0001203076427324975,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0861891627311706,1.0862826108932495,1.0862826108932495,1.0862826108932495,0.00013188859648702937,0.0,0.0,1.0860122442245483
2024-03-04 18:05:00,0.0003259009118530276,0.00023603439331054688,0.00023603439331054688,0.0002173168611542818,0.0,0.0,1.0862009644508361,1.0862859535217284,1.0862859535217284,1.0862859535217284,0.00014156500860948004,0.0,0.000325847817686166,1.0863661766052246
2024-03-04 18:10:00,-0.000217269644797069,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,0.0,1.0861655712127685,1.0862799607790434,1.0862799607790434,1.0862799607790434,0.00010618104387267766,0.0,-0.00021729325126571876,1.086130142211914
2024-03-04 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0861655712127685,1.0862744119432237,1.0862744119432237,1.0862744119432237,0.00010618104387267766,0.0,0.0,1.086130142211914
2024-03-04 18:20:00,0.0,0.00011801719665527344,0.0,0.0001086584305771409,0.0,0.0,1.086153769493103,1.0862692594528198,1.0862692594528198,1.0862692594528198,0.00010285219439770554,0.0,0.0,1.086130142211914
2024-03-04 18:25:00,-0.0001085486745866504,0.0002359151840209961,0.00011801719665527344,0.00021725429434015788,0.0,0.0,1.086130177974701,1.0862603968587414,1.0862603968587414,1.0862603968587414,0.00010551781224839489,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 18:30:00,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,0.0,1.0861065864562989,1.0862521251042685,1.0862521251042685,1.0862521251042685,0.0001028412564582661,0.0,0.0,1.0860122442245483
2024-03-04 18:35:00,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,0.0,1.0860947966575623,1.0862443870113743,1.0862443870113743,1.0862443870113743,0.00010616912443159446,0.0,0.0,1.0860122442245483
2024-03-04 18:40:00,0.00010856045868057329,0.00011789798736572266,0.00011789798736572266,0.00010856045868056123,0.0,0.0,1.0860947966575623,1.086240816861391,1.086240816861391,1.086240816861391,0.00010616912443159446,0.0,0.00010855456642041928,1.086130142211914
2024-03-04 18:45:00,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0860947966575623,1.0862338904178503,1.0862338904178503,1.0862338904178503,0.00010616912443159446,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 18:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0860947966575623,1.086227371412165,1.086227371412165,1.086227371412165,0.00010616912443159446,0.0,0.0,1.0860122442245483
2024-03-04 18:55:00,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,0.0,1.0860594034194946,1.0862212249210903,1.0862212249210903,1.0862212249210903,5.775798214957431e-05,0.0,0.0,1.0860122442245483
2024-03-04 19:00:00,-0.00010867022658622716,0.0,0.0,0.0,0.0,0.0,1.0860358119010924,1.0862121416462793,1.0862121416462793,1.0862121416462793,7.076263929804995e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 19:05:00,0.00010868203708769286,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,0.0,1.086024022102356,1.0862067390132595,1.0862067390132595,1.0862067390132595,6.351436491042236e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 19:10:00,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,0.0,1.0860122323036194,1.0862016207293461,1.0862016207293461,1.0862016207293461,5.275224422738313e-05,0.0,0.0,1.0860122442245483
2024-03-04 19:15:00,-0.00010867022658622716,0.0,0.0,0.0,0.0,0.0,1.086000430583954,1.0861937388395653,1.0861937388395653,1.0861937388395653,6.352986053559558e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 19:20:00,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,0.0,1.0859886288642884,1.0861862510442735,1.0861862510442735,1.0861862510442735,7.078648115418355e-05,0.0,0.0,1.085894227027893
2024-03-04 19:25:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859768271446228,1.0861791285072886,1.0861791285072886,1.0861791285072886,7.554367924971322e-05,0.0,0.0,1.085894227027893
2024-03-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859532356262207,1.0861723451387315,1.0861723451387315,1.0861723451387315,5.90085983275489e-05,0.0,0.0,1.085894227027893
2024-03-04 19:35:00,0.00010868203708769286,0.0002359151840209961,0.00011801719665527344,0.00021725429434015788,0.0,0.0,1.0859532356262207,1.0861686218616575,1.0861686218616575,1.0861686218616575,5.90085983275489e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 19:40:00,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0859532356262207,1.0861650678244503,1.0861650678244503,1.0861650678244503,5.90085983275489e-05,0.0,0.0,1.0860122442245483
2024-03-04 19:45:00,0.00010856045868057329,0.00011789798736572266,0.00011789798736572266,0.00010856045868056123,0.0,0.0,1.0859650254249573,1.0861642916997274,1.0861642916997274,1.0861642916997274,7.82585960827706e-05,0.0,0.00010855456642041928,1.086130142211914
2024-03-04 19:50:00,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0859768271446228,1.0861609863198323,1.0861609863198323,1.0861609863198323,7.55436792497007e-05,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 19:55:00,-0.00010867022658622716,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,0.0,1.0859650254249573,1.0861553105902164,1.0861553105902164,1.0861553105902164,7.82585960827706e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 20:00:00,0.00010868203708769286,0.0,0.0,0.0,0.0,0.0,1.0859650254249573,1.0861523300409317,1.0861523300409317,1.0861523300409317,7.82585960827706e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 20:05:00,0.0,0.00011789798736572266,0.0,0.00010856045868056123,0.0,0.0,1.0859768271446228,1.08614947114672,1.08614947114672,1.08614947114672,7.55436792497007e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859886288642884,1.0861467266082763,1.0861467266082763,1.0861467266082763,7.078648115417019e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1.086000430583954,1.0861278414726256,1.0861440896987915,1.0861440896987915,6.352986053558068e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:20:00,0.0,0.00011801719665527344,0.0,0.0,-0.00010867022658620386,0.0,1.0860122323036194,1.086108956336975,1.0861415542089021,1.0861415542089021,5.275224422736519e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:25:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0860122323036194,1.0860971570014955,1.0861391143978767,1.0861391143978767,5.275224422736519e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:30:00,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0860122323036194,1.0860877203941346,1.0861367649502225,1.0861367649502225,5.275224422736519e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:35:00,0.00010856045868057329,0.0002359151840209961,0.0002359151840209961,0.00021725429434015788,0.0,0.0,1.0860122323036194,1.0860853600502014,1.0861366445367986,1.0861366445367986,5.275224422736519e-05,0.0,0.00010855456642041928,1.086130142211914
2024-03-04 20:40:00,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010864662520535858,0.0,1.086024022102356,1.0860829997062682,1.0861365284238542,1.0861365284238542,6.351436491040746e-05,0.0,0.0,1.086130142211914
2024-03-04 20:45:00,-0.0001085486745866504,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010854867458665894,0.0,1.0860358238220216,1.0860829997062682,1.086134347999305,1.086134347999305,4.715919494642329e-05,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0860358238220216,1.086080641746521,1.0861322427618092,1.0861322427618092,4.715919494642329e-05,0.0,0.0,1.0860122442245483
2024-03-04 20:55:00,-0.00010867022658622716,0.00011801719665527344,0.0,0.00010868203708780005,0.0,0.0,1.086024022102356,1.0860735630989076,1.0861282085968276,1.0861282085968276,6.351436491040746e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 21:00:00,0.00010868203708769286,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,0.0,1.086024022102356,1.086066484451294,1.0861262758572896,1.0861262758572896,6.351436491040746e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 21:05:00,-0.00010867022658622716,0.0,0.0,0.0,0.0,0.0,1.0860122203826905,1.0860546875,1.0861224717781193,1.0861224717781193,7.460293732704263e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 21:10:00,-0.00010857225725235953,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,0.0,1.0859886288642884,1.0860499691963197,1.0861168888307386,1.0861168888307386,0.00010282757894263802,0.0,-0.00010857815164653095,1.0857763290405273
2024-03-04 21:15:00,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,0.0,1.0859768271446228,1.0860476088523865,1.086113354516408,1.086113354516408,0.00010615852557188435,0.0,0.00010857815164655301,1.085894227027893
2024-03-04 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859650254249573,1.086042890548706,1.0861099306493998,1.0861099306493998,0.00010810732138879864,0.0,0.0,1.085894227027893
2024-03-04 21:25:00,-0.00010857225725235953,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,0.0,1.0859296441078186,1.0860334539413452,1.0861047983169556,1.0861047983169556,0.00010615852557179951,0.0,-0.00010857815164653095,1.0857763290405273
2024-03-04 21:30:00,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,0.0,1.0859060525894164,1.0860216569900514,1.086101607842879,1.086101607842879,8.257457715004093e-05,0.0,0.00010857815164655301,1.085894227027893
2024-03-04 21:35:00,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,0.0,1.0858942508697509,1.086016938686371,1.0860985126068343,1.0860985126068343,7.460293732672488e-05,0.0,0.0,1.085894227027893
2024-03-04 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0858824491500854,1.0860098600387573,1.086095508407144,1.086095508407144,6.351436490995584e-05,0.0,0.0,1.085894227027893
2024-03-04 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0858824491500854,1.0860027813911437,1.0860925912857056,1.0860925912857056,6.351436490995584e-05,0.0,0.0,1.085894227027893
2024-03-04 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0858706474304198,1.0859957027435303,1.086089757510594,1.086089757510594,4.715919494570947e-05,0.0,0.0,1.085894227027893
2024-03-04 21:55:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0858706474304198,1.0859909844398499,1.0860870035601333,1.0860870035601333,4.715919494570947e-05,0.0,0.0,1.085894227027893
2024-03-04 22:00:00,-0.00010857225725235953,0.0002359151840209961,-0.00011789798736572266,0.00010868203708780005,-0.00010857225725235782,0.0,1.0858706474304198,1.0859839081764222,1.08608268863625,1.08608268863625,4.715919494570947e-05,0.0,-0.00010857815164653095,1.0857763290405273
2024-03-04 22:05:00,0.00010858404646740816,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,0.0,1.0858706474304198,1.085981547832489,1.086080106970382,1.086080106970382,4.715919494570947e-05,0.0,0.00010857815164655301,1.085894227027893
2024-03-04 22:10:00,0.0,0.00011801719665527344,0.0,0.00010868203708780005,0.0,0.0,1.0858706474304198,1.0859791874885558,1.0860775950792674,1.0860775950792674,4.715919494570947e-05,0.0,0.0,1.085894227027893
2024-03-04 22:15:00,0.0,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,0.0,1.0858824372291564,1.0859697484970092,1.0860751501719157,1.0860751501719157,3.5369396209046806e-05,0.0,0.0,1.085894227027893
2024-03-04 22:20:00,0.0,0.0002359151840209961,0.00011789798736572266,0.00021727788469054973,0.0,0.0,1.0858824372291564,1.0859650301933288,1.0860727696042312,1.0860727696042312,3.5369396209046806e-05,0.0,0.0,1.085894227027893
2024-03-04 22:25:00,0.00010868203708769286,0.00035381317138671875,0.00035381317138671875,0.00032589731840749965,0.0,0.0,1.085894238948822,1.0859626722335816,1.0860719835603392,1.0860719835603392,5.2752244226920154e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 22:30:00,-0.00021723068526680045,0.0002359151840209961,-0.0002359151840209961,0.0,-0.0002172306852667651,0.0,1.0858824491500854,1.085955595970154,1.0860681931177776,1.0860681931177776,6.351436490995951e-05,0.0,-0.00021725428326964662,1.0857763290405273
2024-03-04 22:35:00,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010857225725235782,0.0,1.085870659351349,1.0859508776664735,1.086064498635787,1.086064498635787,7.076263929758066e-05,0.0,0.0,1.0857763290405273
2024-03-04 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0858588695526123,1.085946159362793,1.0860608965158463,1.0860608965158463,7.551575320624585e-05,0.0,0.0,1.0857763290405273
2024-03-04 22:45:00,0.00010858404646740816,0.00011789798736572266,0.00011789798736572266,0.00010858404646738439,0.0,0.0,1.0858588695526123,1.0859437990188598,1.086058838867847,1.086058838867847,7.551575320624585e-05,0.0,0.00010857815164655301,1.085894227027893
2024-03-04 22:50:00,0.0,0.00011789798736572266,0.0,0.0,-0.00010857225725235782,0.0,1.085870659351349,1.0859390807151794,1.0860568314063839,1.0860568314063839,7.076263929758066e-05,0.0,0.0,1.085894227027893
2024-03-04 22:55:00,0.00010868203708769286,0.0002359151840209961,0.00011801719665527344,0.00010868203708780005,-0.00010857225725235782,0.0,1.0858824610710145,1.0859390807151794,1.086056294211422,1.086056294211422,8.256606220124952e-05,0.0,0.00010867613162297485,1.0860122442245483
2024-03-04 23:00:00,0.0,0.00011801719665527344,0.00011801719665527344,0.00010868203708780005,0.0,0.0,1.08589426279068,1.0859390807151794,1.0860557698068165,1.0860557698068165,9.136956254877392e-05,0.0,0.0,1.0860122442245483
2024-03-04 23:05:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859060645103455,1.0859390807151794,1.0860552577411426,1.0860552577411426,9.798509131067146e-05,0.0,0.0,1.0860122442245483
2024-03-04 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,1.085917866230011,1.0859414410591126,1.086054757583973,1.086054757583973,0.00010283578221533374,0.0,0.0,1.0860122442245483
2024-03-04 23:15:00,-0.00010867022658622716,0.0,0.0,0.0,0.0,0.0,1.0859060645103455,1.0859390807151794,1.0860529124051674,1.0860529124051674,9.798509131067146e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1.085917854309082,1.0859367203712464,1.086051109162244,1.086051109162244,8.827775569815891e-05,0.0,0.0,1.085894227027893
2024-03-04 23:25:00,0.0002172542943401634,0.0002359151840209961,0.0002359151840209961,0.00021725429434015788,0.0,0.0,1.0859532356262207,1.0859414386749267,1.0860519971740379,1.0860519971740379,9.510415213644121e-05,0.0,0.00021723069804349478,1.086130142211914
2024-03-04 23:30:00,-0.0001085486745866504,0.00011789798736572266,0.0,0.00010856045868056123,0.0,0.0,1.0859768271446228,1.0859437990188598,1.0860515554745993,1.0860515554745993,7.55436792496743e-05,0.0,-0.00010855456642039868,1.0860122442245483
2024-03-04 23:35:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859886288642884,1.085946159362793,1.0860511234828405,1.0860511234828405,7.078648115414201e-05,0.0,0.0,1.0860122442245483
2024-03-04 23:40:00,-0.00010867022658622716,0.0002359151840209961,-0.0002359151840209961,0.0,-0.00021720710516379984,0.0,1.0859886288642884,1.085946159362793,1.086049418086591,1.086049418086591,7.078648115414201e-05,0.0,-0.00010867613162310532,1.085894227027893
2024-03-04 23:45:00,0.0,0.00011801719665527344,-0.00011801719665527344,0.0,-0.00010867022658620386,0.0,1.0859768271446228,1.0859437990188598,1.0860477493655296,1.0860477493655296,7.55436792496743e-05,0.0,0.0,1.085894227027893
2024-03-04 23:50:00,-0.00010857225725235953,0.0,0.0,0.0,0.0,0.0,1.0859532356262207,1.0859390807151794,1.0860448619152636,1.0860448619152636,9.510415213648894e-05,0.0,-0.00010857815164653095,1.0857763290405273
2024-03-04 23:55:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0859296441078186,1.0859320044517518,1.0860420352534244,1.0860420352534244,0.00010615852557186364,0.0,0.0,1.0857763290405273
2024-03-05 00:00:00,0.0,0.00011789798736572266,0.00011789798736572266,0.00010859583824293032,0.0,0.0,1.0859060525894164,1.0859272861480713,1.0860392674803734,1.0860392674803734,0.00011127149620880839,0.0,0.0,1.0857763290405273
2024-03-05 00:05:00,0.0,0.00011789798736572266,0.0,0.00010858404646738439,0.0,0.0,1.08589426279068,1.0859249281883239,1.086036556774808,1.086036556774808,0.00011794567409364521,0.0,0.0,1.0857763290405273
2024-03-05 00:10:00,-0.00010858404646740816,0.00011789798736572266,0.0,0.00010859583824293032,0.0,0.0,1.0858706831932068,1.0859178519248962,1.086032698349077,1.086032698349077,0.00013753852309299842,0.0,-0.00010858994214176975,1.0856584310531616
2024-03-05 00:15:00,0.0,0.00011789798736572266,-0.00011789798736572266,0.0,-0.00010858404646738439,0.0,1.0858235120773316,1.0859107756614685,1.0860289178713403,1.0860289178713403,0.00012027023745799711,0.0,0.0,1.0856584310531616
2024-03-05 00:20:00,0.0,0.00011777877807617188,0.0,0.0,-0.00010848603456422159,0.0,1.0857881307601929,1.0859036993980409,1.0860252130031585,1.0860252130031585,0.00011124875069196312,0.0,0.0,1.0856584310531616
2024-03-05 00:25:00,-0.00010848603456425909,0.0,0.0,0.0,0.0,0.0,1.0857409715652466,1.0858942675590515,1.0860110545158386,1.0860204153721875,0.0001060856749571359,0.0,-0.00010849191959974012,1.0855406522750854
2024-03-05 00:30:00,0.0,0.00011789798736572266,0.0,0.0,-0.00010860762065301841,0.0,1.085705614089966,1.0858848357200623,1.0859968960285187,1.086015711812412,0.00010801887562297889,0.0,0.0,1.0855406522750854
2024-03-05 00:35:00,0.0,0.00011789798736572266,0.00011789798736572266,0.00010861941754951518,0.0,0.0,1.085670256614685,1.085875403881073,1.085986280441284,1.0860110995838943,9.788606864171916e-05,0.0,0.0,1.0855406522750854
2024-03-05 00:40:00,0.0,0.00011789798736572266,0.0,0.0,-0.00010860762065301841,0.0,1.0856466889381409,1.0858659720420838,1.0859768462181092,1.0860065760520787,9.788176330824549e-05,0.0,0.0,1.0855406522750854
2024-03-05 00:45:00,0.0,0.00011789798736572266,0.0,0.0,-0.00010860762065301841,0.0,1.0856231212615968,1.0858541822433472,1.0859697711467744,1.086002138682774,9.202785440909955e-05,0.0,0.0,1.0855406522750854
2024-03-05 00:50:00,0.00010849780506094753,0.0,0.0,0.0,0.0,0.0,1.0856113314628602,1.085844748020172,1.0859638738632202,1.0859988961579665,7.815076722869784e-05,0.0,0.00010849191959979857,1.0856584310531616
2024-03-05 00:55:00,0.0,0.00011777877807617188,0.0,0.0,-0.00010848603456422159,0.0,1.0855995416641235,1.0858376717567444,1.0859603357315064,1.0859957142410992,5.888938903764555e-05,0.0,0.0,1.0856584310531616
2024-03-05 01:00:00,-0.00010848603456425909,0.0,0.0,0.0,0.0,0.0,1.0855877637863158,1.0858282399177552,1.085954440832138,1.0859915007043768,5.769958176251596e-05,0.0,-0.00010849191959974012,1.0855406522750854
2024-03-05 01:05:00,0.00010849780506094753,0.00023567676544189453,0.00011777877807617188,0.00021710542571387,0.0,0.0,1.0855877637863158,1.0858235239982605,1.085948543548584,1.0859884450195032,5.769958176251596e-05,0.0,0.00010849191959979857,1.0856584310531616
2024-03-05 01:10:00,-0.00010848603456425909,0.00023567676544189453,-0.00023567676544189453,0.0,-0.0002170583011789878,0.0,1.0855759859085083,1.0858140921592712,1.0859402883052827,1.0859843741763722,5.3973016578729844e-05,0.0,-0.00010849191959974012,1.0855406522750854
2024-03-05 01:15:00,0.00010849780506094753,0.00011777877807617188,0.00011777877807617188,0.00010849780506085156,0.0,0.0,1.0855877637863158,1.0858093762397767,1.0859320318698884,1.0859814377518389,5.769958176251596e-05,0.0,0.00010849191959979857,1.0856584310531616
2024-03-05 01:20:00,-0.00021708187280711222,0.00023567676544189453,-0.00011789798736572266,0.0,-0.00021710542571387,0.0,1.0855759739875794,1.0858023047447205,1.08592613697052,1.0859764495066233,7.543942202169294e-05,0.0,-0.00021710543848737932,1.0854227542877197
2024-03-05 01:25:00,0.0,0.00011789798736572266,0.0,0.00010861941754951518,0.0,0.0,1.0855641841888428,1.085792875289917,1.0859202420711518,1.085971549548934,8.817580363039158e-05,0.0,0.0,1.0854227542877197
2024-03-05 01:30:00,-0.00010850959002928207,0.00011777877807617188,-0.00011777877807617188,0.0,-0.00010850959002924268,0.0,1.0855406165122985,1.085781090259552,1.085911990404129,1.0859657024082385,0.00011782646480681254,0.0,-0.00010851547762075684,1.0853049755096436
2024-03-05 01:35:00,0.0,0.00011777877807617188,0.0,0.00010852136563813748,0.0,0.0,1.0855170488357544,1.0857716631889343,1.0859025585651398,1.0859599569569462,0.00013740563495176259,0.0,0.0,1.0853049755096436
2024-03-05 01:40:00,0.00010852136563821446,0.00011789798736572266,0.0,0.00010861941754951518,0.0,0.0,1.0854934811592103,1.0857622337341308,1.085891945362091,1.085955325899453,0.00013120642582512313,0.0,0.00010851547762079441,1.0854227542877197
