date,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-10 07:00:00,0.00034297700071572734,0.1620025634765625,192.43599700927734,192.44549560546875,0.03299713134765625,0.08866513596956459,0.1620025634765625,0,0,0,0,0,192.40899658203125,192.51699829101562,192.35499572753906,192.48199462890625
2024-04-10 08:00:00,0.0009091918030836865,0.25,192.5449981689453,192.56999969482422,0.08750152587890625,0.11757274177295457,0.25,0,0,0,0,0,192.48300170898438,192.6699981689453,192.4199981689453,192.65699768066406
2024-04-10 09:00:00,0.0005605906366472624,0.186004638671875,192.67300415039062,192.71199798583984,0.0540008544921875,0.1434990877002421,0.186004638671875,0,0,0,0,2,192.65899658203125,192.76600646972656,192.5800018310547,192.76499938964844
2024-04-10 10:00:00,0.00018158722911421066,0.1300048828125,192.74200439453125,192.78050231933594,0.0175018310546875,0.15883549704171504,0.1300048828125,0,1,0,0,2,192.76100158691406,192.8070068359375,192.677001953125,192.8000030517578
2024-04-10 11:00:00,6.220647309795879e-05,0.121002197265625,192.82850646972656,192.80500030517578,0.0059967041015625,0.17635654534228223,0.121002197265625,0,0,0,0,2,192.79800415039062,192.88900756835938,192.76800537109375,192.81199645996094
2024-04-10 12:00:00,-0.00034227259665875476,0.1299896240234375,192.7770004272461,192.7779998779297,0.03299713134765625,0.18428739947775125,0.1299896240234375,0,0,0,0,0,192.80999755859375,192.8419952392578,192.71200561523438,192.74600219726562
2024-04-10 13:00:00,-0.002946927128845145,1.4530029296875,192.2415008544922,192.46249389648438,0.28400421142578125,0.19710126729954644,1.4530029296875,0,0,0,0,0,192.7469940185547,192.96800231933594,191.51499938964844,192.17799377441406
2024-04-10 14:00:00,-0.001841983259938007,0.399993896484375,191.99099731445312,192.00050354003906,0.17699432373046875,0.25249747658161364,0.399993896484375,0,0,-1,0,0,192.177001953125,192.1909942626953,191.79100036621094,191.82400512695312
2024-04-10 15:00:00,0.000745423453180738,0.332000732421875,191.93699645996094,191.90249633789062,0.07149505615234375,0.2777430889733348,0.332000732421875,0,0,0,1,0,191.83799743652344,192.10299682617188,191.77099609375,191.9669952392578
2024-04-10 16:00:00,-0.001041829862435062,0.3010101318359375,191.82450103759766,191.8655014038086,0.09999847412109375,0.3204038720864109,0.3010101318359375,0,0,0,0,0,191.96400451660156,191.97500610351562,191.6739959716797,191.76699829101562
2024-04-10 17:00:00,-0.0003754085293008469,0.3329925537109375,191.62850189208984,191.73150634765625,0.0359954833984375,0.3614364414562069,0.3329925537109375,0,1,0,0,0,191.76800537109375,191.7949981689453,191.46200561523438,191.69500732421875
2024-04-10 18:00:00,6.256505253077194e-05,0.3950042724609375,191.6624984741211,191.69850158691406,0.0059967041015625,0.3934501933130493,0.3950042724609375,1,0,0,0,0,191.69000244140625,191.86000061035156,191.46499633789062,191.70700073242188
2024-04-10 19:00:00,-0.0005059811154507488,0.1959991455078125,191.68199920654297,191.64849853515625,0.04850006103515625,0.4276691207632107,0.1959991455078125,0,0,0,0,0,191.68699645996094,191.77999877929688,191.58399963378906,191.61000061035156
2024-04-10 20:00:00,0.0011429160269684768,0.2859954833984375,191.72100067138672,191.72049713134766,0.1094970703125,0.4392571787258062,0.2859954833984375,0,0,0,0,0,191.61199951171875,191.86399841308594,191.5780029296875,191.82899475097656
2024-04-10 21:00:00,0.0009696377698966696,0.352996826171875,191.95550537109375,191.9199981689453,0.0930023193359375,0.43933737690453933,0.352996826171875,0,0,0,0,0,191.8249969482422,192.1320037841797,191.7790069580078,192.01499938964844
2024-04-10 22:00:00,-0.001223865901614718,0.347991943359375,191.8939971923828,191.89350128173828,0.11750030517578125,0.44709515020749496,0.347991943359375,0,0,0,0,0,192.0070037841797,192.0679931640625,191.72000122070312,191.77999877929688
2024-04-10 23:00:00,-0.00018251987867445862,0.2220001220703125,191.73099517822266,191.76549530029297,0.0175018310546875,0.44998067700151156,0.2220001220703125,0,0,0,0,0,191.78599548339844,191.8419952392578,191.6199951171875,191.7449951171875
2024-04-11 00:00:00,-1.0424790310548104e-05,0.19500732421875,191.67649841308594,191.7344970703125,0.00099945068359375,0.4357927795096561,0.19500732421875,0,0,0,0,0,191.7259979248047,191.7740020751953,191.57899475097656,191.7429962158203
