date,USDJPY=X,GBPJPY=X,USDNOK=X,GBPAUD=X,EURUSD=X,USDCHF=X,AUDUSD=X,USDCAD=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-12-18 19:00:00,142.88299560546875,180.60299682617188,10.398759841918945,1.8859699964523315,1.0920606851577759,0.868369996547699,0.6701963543891907,1.339210033416748,0.8636500239372253,155.98800659179688,95.75499725341797,0.6213109493255615,0.9480000138282776,1.461899995803833,1.6927200555801392,-0.000876558640111158,28.68807111925065,1.267006367444992,1.271122612116954,1.26289012277303,1.2640467882156372,1.2640467882156372,0.0,42.048686672262555,0.0005690523957304627,0.0008145570755004883,1.2638311982154846,1.2640787363052368,0.00035965442657470703,0.0017133115249331349,0.0008145570755004883,0,0,0,0,0,1.2641106843948364,1.2642384767532349,1.2634239196777344,1.2640467882156372
2023-12-18 20:00:00,142.91700744628906,180.74200439453125,10.39501953125,1.8864500522613525,1.0921800136566162,0.8672599792480469,0.6705109477043152,1.3394299745559692,0.8633800148963928,156.0570068359375,95.80799865722656,0.6211565732955933,0.9470499753952026,1.4625600576400757,1.6939300298690796,-0.0008727667000796302,33.38263843949339,1.2668291091918946,1.2710135197307553,1.262644698653034,1.264406442642212,1.264406442642212,0.00035965442657470703,42.048686672262555,0.0005690523957304627,0.000926971435546875,1.2643026113510132,1.2643824219703674,0.00035965442657470703,0.0017133115249331349,0.000926971435546875,0,0,0,0,0,1.2639987468719482,1.2647660970687866,1.2638391256332397,1.2647660970687866
2023-12-18 21:00:00,142.73699951171875,180.5449981689453,10.391369819641113,1.885830044746399,1.0926573276519775,0.8671000003814697,0.6708303093910217,1.339840054512024,0.8635799884796143,155.9219970703125,95.73899841308594,0.6214268207550049,0.9470900297164917,1.4635499715805054,1.6945699453353882,-0.000858256972773086,32.62398085122298,1.266663098335266,1.2708926779338434,1.2624335187366886,1.2645423412322998,1.2645423412322998,0.00027179718017578125,42.048686672262555,3.7984370232724274e-05,0.0011037588119506836,1.2647424340248108,1.264734148979187,2.4020671844482422e-05,0.0017133115249331349,0.0011037588119506836,0,0,0,0,0,1.2646541595458984,1.2652943134307861,1.2641905546188354,1.2648141384124756
2023-12-18 22:00:00,142.79400634765625,180.61000061035156,10.388449668884277,1.886330008506775,1.0924185514450073,0.8670600056648254,0.6706188321113586,1.3396300077438354,0.8632799983024597,155.95199584960938,95.70700073242188,0.6212337613105774,0.9469699859619141,1.4628900289535522,1.6940699815750122,-0.0008315034176742397,35.05351307988808,1.266469705104828,1.2706423761281072,1.2622970340815487,1.2646382749080658,1.2646382749080658,0.00028780102729797363,42.048686672262555,8.850116352165927e-05,0.0010398626327514648,1.2647903561592102,1.2651181817054749,5.59687614440918e-05,0.0017133115249331349,0.0010398626327514648,0,0,-1,0,-2,1.265310287475586,1.265310287475586,1.2642704248428345,1.2649260759353638
2023-12-18 23:00:00,142.66299438476562,180.48599243164062,10.394359588623047,1.8870899677276611,1.0926573276519775,0.8670600056648254,0.6706008911132812,1.3398100137710571,0.8633400201797485,155.83599853515625,95.63800048828125,0.6215426921844482,0.9472000002861023,1.4634599685668945,1.6949700117111206,-0.0007857015079264507,42.50315040537075,1.266256082057953,1.2702138105560827,1.2622983535598231,1.2647502422332764,1.2647502422332764,0.00044786930084228516,42.048686672262555,0.00021506047185693156,0.0005278587341308594,1.2649341821670532,1.2651101350784302,0.0001360177993774414,0.0017133115249331349,0.0005278587341308594,0,0,0,1,0,1.2650221586227417,1.2651981115341187,1.2646702527999878,1.2651981115341187
2023-12-19 00:00:00,142.54100036621094,180.36199951171875,10.388919830322266,1.884559988975525,1.0922993421554565,0.8671799898147583,0.6714473366737366,1.339269995689392,0.8629599809646606,155.65499877929688,95.697998046875,0.6221613883972168,0.9469799995422363,1.4624799489974976,1.694659948348999,-0.000727899011957911,44.0074823943662,1.2660496413707734,1.269702683624809,1.2623965991167376,1.2648622592290242,1.2648622592290242,0.0005600849787394946,42.048686672262555,0.00017723127437574426,0.000752568244934082,1.2653984427452087,1.2653502821922302,0.00011211633682250977,0.0017133115249331349,0.000752568244934082,0,0,0,0,0,1.2652782201766968,1.2657747268676758,1.2650221586227417,1.2654223442077637
2023-12-19 01:00:00,142.54600524902344,180.36099243164062,10.389240264892578,1.8850799798965454,1.0921800136566162,0.8673400282859802,0.6712896227836609,1.3392399549484253,0.8629099726676941,155.63999938964844,95.66999816894531,0.6220065951347351,0.9470099806785583,1.462249994277954,1.6943800449371338,-0.0006828658502493479,48.931901044852815,1.265844863653183,1.269156532345528,1.2625331949608378,1.264921682221549,1.264921682221549,0.0003565379551477843,42.048686672262555,-0.00011389401469519278,0.0010254383087158203,1.2657749652862549,1.2654223442077637,7.206201553344727e-05,0.0017133115249331349,0.0010254383087158203,0,-1,0,0,0,1.2655664682388306,1.2662876844406128,1.265262246131897,1.2652782201766968
2023-12-19 02:00:00,143.6649932861328,181.81500244140625,10.388500213623047,1.883139967918396,1.0925379991531372,0.8670899868011475,0.6721965670585632,1.3393299579620361,0.8629500269889832,156.90199279785156,96.5459976196289,0.6225875020027161,0.9470000267028809,1.462689995765686,1.6949700117111206,-0.0006219487328524842,47.64043252464939,1.2656714081764222,1.2686192856677059,1.2627235306851385,1.2650042921304703,1.2650042921304703,0.000578269362449646,42.048686672262555,0.00024053311862171078,0.0006085634231567383,1.2654704451560974,1.265486478805542,0.00015217065811157227,0.0017133115249331349,0.0006085634231567383,0,0,0,0,0,1.265390396118164,1.2657747268676758,1.265166163444519,1.26558256149292
2023-12-19 03:00:00,143.51600646972656,181.69000244140625,10.382060050964355,1.8842799663543701,1.0928961038589478,0.8666200041770935,0.6719481945037842,1.3392200469970703,0.8629500269889832,156.79600524902344,96.41600036621094,0.6230141520500183,0.9468100070953369,1.4631199836730957,1.6954200267791748,-0.0005365456297241611,46.64587381122814,1.2655139207839965,1.2679500965688426,1.2630777449991504,1.2651254998313055,1.2651254998313055,0.0009696616066827701,42.048686672262555,0.00040503082190368467,0.0009135007858276367,1.2659592032432556,1.265798807144165,0.0002562999725341797,0.0017133115249331349,0.0009135007858276367,0,0,0,0,0,1.2655024528503418,1.2664159536361694,1.2655024528503418,1.2660951614379883
2023-12-19 04:00:00,143.42100524902344,181.5970001220703,10.381400108337402,1.8831700086593628,1.0926573276519775,0.8668500185012817,0.6724768280982971,1.3394800424575806,0.8626099824905396,156.6580047607422,96.42400360107422,0.6232470870018005,0.9468299746513367,1.4629700183868408,1.6959500312805176,-0.00045321163737255254,47.54765824295965,1.2653982639312744,1.26740573166393,1.2633907961986188,1.2652384996414185,1.2652384996414185,0.0010169982910155362,42.048686672262555,0.00012663858083450386,0.0006730556488037109,1.2659350633621216,1.266143262386322,8.016824722290039e-05,0.0017133115249331349,0.0006730556488037109,0,0,0,0,2,1.26603102684021,1.2662715911865234,1.2655985355377197,1.266255497932434
