date,Hammer,Doji,Three Crows Pattern,TR,+DM,-DM,ATR,+DM_smooth,-DM_smooth,+DI,-DI,DX,ADX,Candle Pattern,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Moving Average1,Log Returns,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,Stochastic,Close
2024-03-29 17:45:00,0,0,0,0.0013799667358398438,0.0,9.5367431640625e-06,0.005826473236083984,0.0013963580131530762,0.0005249977111816406,23.96575006137982,9.010557328750307,45.35132619823173,41.08613869641174,0,-8.13283716271096e-05,0.0013799667358398438,-0.0006799697875976562,1.8504088919020202e-05,-0.00010899789520394282,10.827030340830484,10.848113584518433,-8.133167895844648e-05,10.827030340830484,10.836079735991163,10.817980945669806,47.54249167688803,-0.0012672045631720863,-0.0011626026941879805,18.16909400416115,10.822420120239258
2024-03-29 17:50:00,0,0,0,0.0058803558349609375,0.004969596862792969,0.0,0.005901515483856201,0.0017069578170776367,0.0005012750625610352,28.924058942945734,8.494005716536547,54.599438566184396,42.07883857707791,1,0.00034560760230983867,0.0058803558349609375,0.0037603378295898438,0.0005423811138930724,-9.69324492741478e-07,10.827124251259697,10.847926086849636,0.000345547893759208,10.827124251259697,10.83606163351514,10.818186869004254,51.94517300791238,-0.0010493104447100166,-0.001139944244292388,33.00548515226026,10.826160430908203
2024-03-29 17:55:00,0,0,0,0.007430076599121094,0.0,0.0015392303466796875,0.005844593048095703,0.0014287829399108887,0.0005974769592285156,24.446234804601453,10.222729868646487,41.02662156199441,42.88500640428877,-1,-0.0004156957702449171,0.007430076599121094,-0.004509925842285156,0.00019494255757235998,-0.0004913644763391885,10.827119244469536,10.84770353105333,-0.0004157821956835729,10.827119244469536,10.83606899888038,10.818169490058692,49.90037635598849,-0.001225643123968112,-0.0011570840202275328,15.154151692831475,10.821660041809082
2024-03-29 18:05:00,1,0,0,0.005700111389160156,0.0,0.00489044189453125,0.005820214748382568,0.0014287829399108887,0.0009031295776367188,24.548629246162196,15.517117781396253,22.541727372645248,42.619924800514525,0,-0.0005267316998628369,0.0,0.0,0.0,0.0,10.826743125915527,10.847456974453396,-0.0005268704717371601,10.826743125915527,10.836391971961921,10.817094279869133,42.350380379733195,-0.0018045378054392103,-0.0012865747772698684,0.0,10.815959930419922
2024-03-29 18:10:00,1,0,0,0.0091400146484375,0.0091400146484375,0.0,0.005987703800201416,0.0020000338554382324,0.0008812546730041504,33.40235125476572,14.717739928526633,38.82912701696318,43.36466092994124,0,0.0008450488636455589,0.0,0.0,0.0,0.0,10.826682011286417,10.847254917356704,0.0008446920108791168,10.826682011286417,10.836344205107013,10.817019817465821,48.84741054566892,-0.0015084052585070395,-0.0013309408735173028,33.73935084137154,10.82509994506836
2024-03-29 18:15:00,0,0,0,0.0020999908447265625,0.0,0.0020999908447265625,0.005537688732147217,0.0020000338554382324,0.0008312463760375977,36.11676192321354,15.010709634365549,41.28123618450139,41.23619604483219,0,-0.00019399274421327828,0.0020999908447265625,-0.0020999908447265625,0.0,-0.0001939927442132546,10.826583120557997,10.847038141886394,-0.0001940115632395577,10.826583120557997,10.83632301209386,10.816843229022133,48.161174326387865,-0.0014267234129565765,-0.0013500973814051576,25.987467436457084,10.822999954223633
2024-03-29 18:20:00,0,0,0,0.0074901580810546875,0.0,0.005889892578125,0.005968332290649414,0.0020000338554382324,0.0011993646621704102,33.510765789158306,20.095473974353855,25.02561618570336,38.594842310510415,0,-0.0001662739945181846,0.0074901580810546875,0.004090309143066406,0.0006924361533135107,0.0,10.826440069410536,10.846816645728218,-0.00016628781957133022,10.826440069410536,10.836343927650994,10.816536211170078,47.38301089442872,-0.0014900252220844123,-0.0013780829495410086,19.344504682109413,10.821200370788574
2024-03-29 18:25:00,0,0,0,0.002300262451171875,0.0,0.0,0.006005823612213135,0.0019375085830688477,0.0011993646621704102,32.26049761316382,19.970028086263532,23.53120012160827,36.19455244253152,0,0.0,0.002300262451171875,-0.00019931793212890625,0.00014787971509800776,-6.46863592860177e-05,10.826328410042656,10.846600145763821,0.0,10.826328410042656,10.83637841851445,10.816278401570862,47.933560159628186,-0.001522640312174417,-0.0014069944220676902,19.344504682109413,10.821200370788574
2024-03-29 18:30:00,0,0,0,0.0034008026123046875,0.0,0.0029001235961914062,0.005945861339569092,0.0019375085830688477,0.0012018680572509766,32.58583529647637,20.2135231316726,23.432694133282705,33.588763898840924,0,-6.468755075750288e-05,0.00279998779296875,-9.918212890625e-05,0.0,-0.0002587645701595271,10.826161755455864,10.846367258495755,-6.468964308734666e-05,10.826161755455864,10.836397324216586,10.815926186695142,46.89728642026455,-0.001586681631481568,-0.0014429318639504658,16.760543547137928,10.820500373840332
2024-03-29 18:35:00,0,0,0,0.0048999786376953125,0.0017004013061523438,0.0,0.0056833624839782715,0.0017518997192382812,0.0012018680572509766,30.825056895050917,21.14713007729337,18.621357655985147,31.924369298938508,0,-0.0002680212093705281,0.0048999786376953125,-0.0025997161865234375,0.00019408059474332445,-0.0002587741263244326,10.825670083363852,10.8461202038659,-0.00026805713347395545,10.825670083363852,10.835799481125733,10.81554068560197,40.251281620304226,-0.0018501235032104546,-0.0015243701918024638,7.187930962430523,10.81760025024414
2024-03-29 18:40:00,0,0,0,0.012219429016113281,0.007519721984863281,0.0,0.006123960018157959,0.0022218823432922363,0.001174330711364746,36.28179048694315,19.176002258061374,30.844697169132495,31.611868534125524,0,0.0008948190067668005,0.0067195892333984375,0.004179954528808594,0.0006208562405876969,0.0,10.825445095698038,10.845928981569077,0.0008944188949067066,10.825445095698038,10.835032504510842,10.815857686885234,45.96566564379293,-0.0012632624775399393,-0.001472148648949959,52.118551042810104,10.827280044555664
2024-03-29 18:45:00,0,1,0,0.003200531005859375,0.0,0.0,0.005858957767486572,0.002059340476989746,0.001174330711364746,35.14858032289897,20.043338046939375,27.368576273685775,31.700365244440317,0,-9.688876095870214e-07,0.003200531005859375,-1.049041748046875e-05,2.0346639800881265e-05,-0.0002752521618084587,10.82521981663174,10.845714977052477,-9.688880789589246e-07,10.82521981663174,10.834209291789003,10.816230341474478,45.960862543934645,-0.000789911764490725,-0.0013357012720581123,53.75305955942344,10.827269554138184
2024-03-29 18:50:00,0,1,0,0.004920005798339844,0.0021200180053710938,0.0,0.0057770609855651855,0.0021918416023254395,0.0011737346649169922,37.94042693684678,20.317158981872208,30.250597715398918,32.61770593929927,0,0.0,0.004920005798339844,0.0,0.0002171191155985331,-0.00023728961355880252,10.824993981255425,10.845519473817614,0.0,10.824993981255425,10.833314902351844,10.816673060159005,45.95008028579845,-0.0004100511002551599,-0.001150571237697522,58.23798065118106,10.827269554138184
2024-03-29 18:55:00,0,0,0,0.016480445861816406,0.009079933166503906,0.0,0.006616413593292236,0.0027593374252319336,0.001083076000213623,41.704427728480695,16.369532903923247,43.625222989218955,34.021737238570424,0,0.0007232312609246616,0.016480445861816406,0.010499954223632812,0.0013025954291014533,-0.0002199038343616657,10.82498648431566,10.84536297586229,0.0007229698552265275,10.82498648431566,10.833269341917138,10.816703626714183,49.87525236050745,0.000516898306587521,-0.0008170773288405135,84.168588802684,10.835100173950195
2024-03-29 19:00:00,0,0,0,0.009570121765136719,0.0,0.0,0.006466388702392578,0.0021581053733825684,0.001083076000213623,33.374198067989084,16.749317896910256,33.16782522343595,34.0558559818811,-2,-0.0006811644946681517,0.009469985961914062,-0.006979942321777344,2.7726417889401697e-05,-0.0008463158984336422,10.82490481270684,10.845150306489732,-0.0006813965926064515,10.82490481270684,10.833013666069373,10.816795959344308,48.67373891197549,0.0006484934595363256,-0.0005239631711651457,51.71314741035856,10.827719688415527
2024-03-29 19:05:00,0,0,0,0.018280029296875,0.010199546813964844,0.0,0.00714951753616333,0.002795577049255371,0.001083076000213623,39.101618187729784,15.14893829877698,44.151952422663776,33.97807604941473,0,0.0010713700316029584,0.018280029296875,0.011600494384765625,0.0016143654479817877,-7.389669981214032e-05,10.825083149804009,10.845016807980008,0.0010707965243197766,10.825083149804009,10.834142177316298,10.816024122291719,52.67049601726381,0.0016696003996958808,-8.525045699294038e-05,79.89236790606654,10.839320182800293
2024-03-29 19:10:00,0,0,0,0.009739875793457031,0.0,0.0,0.007672011852264404,0.002795577049255371,0.0010824799537658691,36.43864351474187,14.109466651128463,44.174108172079364,33.90449992278021,-2,-0.0007029829970496282,0.009739875793457031,-0.00720977783203125,0.0001697253449740225,-0.0007288775312414736,10.825172053443062,10.844823975033231,-0.0007032302054590273,10.825172053443062,10.834429676288977,10.815914430597147,51.296553855663724,0.0018427342711433425,0.0003003464886343162,53.832354859752115,10.831700325012207
2024-03-29 19:15:00,0,0,0,0.0044498443603515625,0.0,0.00039005279541015625,0.007582604885101318,0.0024849772453308105,0.001106858253479004,32.772078764296666,14.597335219903313,38.36809877034898,32.8900411855405,0,0.00014492165382207212,0.0044498443603515625,0.0026502609252929688,0.0004108577752324437,0.0,10.825290653440687,10.84464136229621,0.0001449111536936506,10.825290653440687,10.834854400944877,10.815726905936497,51.71478692518059,0.002082602702648373,0.0006567977314371276,59.200913242009136,10.833270072937012
2024-03-29 19:20:00,0,1,0,0.0022096633911132812,0.0002002716064453125,0.0,0.00725632905960083,0.0024974942207336426,0.0010106563568115234,34.41815000698203,13.927928963948052,42.38238442326317,32.974776364369795,0,-9.683518835679195e-07,0.0022096633911132812,-1.049041748046875e-05,0.0001846030818062791,-1.9367037671617263e-05,10.825598425335354,10.84446602927314,-9.683523524209073e-07,10.825598425335354,10.835458807356734,10.815738043313974,54.70745542949757,0.002245963603400014,0.000974630905829705,59.165035877364645,10.833259582519531
2024-03-29 19:25:00,0,0,0,0.005629539489746094,0.0,0.0034198760986328125,0.007251918315887451,0.0024974942207336426,0.0009187459945678711,34.43908372853773,12.669006386283874,46.21303323737241,34.45423298091524,0,0.00018469129264175876,0.005629539489746094,0.0019903182983398438,0.0001846030818062791,-0.00033504975171897865,10.825973166359795,10.844305976231892,0.00018467423930467285,10.825973166359795,10.836251445628097,10.815694887091492,55.655323504013815,0.002507966558773944,0.0012812980364185528,66.0078277886497,10.835260391235352
2024-03-29 19:30:00,0,0,0,0.003459930419921875,0.0012502670288085938,0.0,0.006896913051605225,0.002004384994506836,0.0009187459945678711,29.062059786882838,13.321118994736889,37.13959463317156,34.34863720692827,0,6.090694668370311e-05,0.003459930419921875,0.000659942626953125,0.0001162688967762798,-0.00020305249421868093,10.826373736063639,10.844141976038616,6.090509193093711e-05,10.826373736063639,10.837051003778672,10.815696468348605,56.02540704670976,0.0027373037099067687,0.001572499171116196,68.2648401826484,10.835920333862305
2024-03-29 19:35:00,0,0,-2,0.010809898376464844,0.0,0.0074405670166015625,0.007441282272338867,0.002004384994506836,0.0012525320053100586,26.9360161481529,16.8322065938291,23.08480655905714,33.211360355338,-1,-0.0008397957946139067,0.010809898376464844,-0.0091094970703125,4.611743964424092e-05,-0.0009514802289959705,10.826508177651299,10.843932978312175,-0.0008401486206506105,10.826508177651299,10.837079207995359,10.815937147307238,51.88640672044009,0.002159866708657532,0.0016899726786244634,37.142857142857146,10.826820373535156
2024-03-29 19:45:00,0,0,0,0.013199806213378906,0.0035905838012695312,0.0,0.007798135280609131,0.0022287964820861816,0.0008844137191772461,28.581146670131695,11.341348762907874,43.1831670846815,34.346207286524134,0,0.0008405016443602253,0.004099845886230469,-0.0036993026733398438,3.695177749047282e-05,-0.0003412760592512954,10.826674302419027,10.843766201866998,0.0008401486206506293,10.826674302419027,10.83764752867828,10.815701076159774,52.31042435764234,0.0024087676972097682,0.0018337316823415245,68.2648401826484,10.835920333862305
2024-03-29 19:50:00,0,0,0,0.0008001327514648438,0.0,0.0,0.007704377174377441,0.0022287964820861816,0.0008844137191772461,28.928963777870614,11.479366847699948,43.18316708468151,35.57445522171621,2,5.5358578370690026e-05,0.0006008148193359375,0.000400543212890625,5.544556895294563e-05,0.0,10.826875978045994,10.843595536549886,5.5357046141138184e-05,10.826875978045994,10.838302236154327,10.81544971993766,52.80659455713096,0.002624177421211016,0.0019918208301154226,70.3163731245923,10.836520195007324
2024-03-29 19:55:00,0,0,-2,0.0022001266479492188,0.0011997222900390625,0.0,0.007629334926605225,0.002303779125213623,0.0007031559944152832,30.196329658825462,9.216478253736357,53.23104979384714,37.43685245050148,-1,-7.383668715288394e-05,0.0022001266479492188,-0.0022001266479492188,0.0,-0.00020300266191310167,10.827055136362711,10.843413702646892,-7.383941321525857e-05,10.827055136362711,10.83883271193301,10.815277560792412,52.47810633542193,0.0026992123140132662,0.0021332991268949914,67.57990867579909,10.83572006225586
2024-03-29 20:30:00,0,0,0,0.004969596862792969,0.00276947021484375,0.0,0.007633686065673828,0.002370595932006836,0.0007031559944152832,31.054406896120934,9.211224935973515,54.247706955729214,39.6634992817355,0,0.00040793601450994643,0.001979827880859375,-0.00054931640625,0.0,-0.0001826293292322082,10.827453480826485,10.843279706107246,0.0004078528312355127,10.827453480826485,10.84000125671769,10.81490570493528,55.46994929102008,0.0030798550463444485,0.002322610310784883,82.69732550554468,10.840140342712402
