date,GBPJPY=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,USDNOK=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-12-27 08:00:00,181.14999389648438,1.1049723625183105,1.2701799869537354,142.63499450683594,0.8536800146102905,0.6827383637428284,1.3207000494003296,10.147430419921875,14.097487202900084,59.33926665922856,7698.74853515625,7736.155187959822,7661.341882352678,7685.6993408203125,7675.700047348485,70.2708740234375,10.442406532060543,0.0073080792893087665,62.23046875,7728.625,7726.739990234375,28.135009765625,19.5630586836629,62.23046875,0,0,1,0,0,7697.509765625,7759.740234375,7697.509765625,7755.97021484375
2023-12-27 09:00:00,181.36399841308594,1.1057054996490479,1.2720379829406738,142.58099365234375,0.8518800139427185,0.683438241481781,1.320289969444275,10.158340454101562,15.384719308656713,61.602086061934415,7701.66103515625,7742.71569443575,7660.6063758767505,7690.296125139509,7677.620634191177,50.70387486049094,10.442406532060543,-0.0019301537304899918,24.73974609375,7743.449951171875,7748.409912109375,7.485107421875,21.734448081406146,24.73974609375,0,0,0,-1,0,7755.81982421875,7755.81982421875,7731.080078125,7741.0
2023-12-27 10:00:00,181.59800720214844,1.1058276891708374,1.2732852697372437,142.63099670410156,0.852869987487793,0.6837092638015747,1.3196699619293213,10.145170211791992,16.15196235096846,63.055671243870634,7704.291528320313,7747.909698966205,7660.673357674421,7694.63933454241,7679.376618303571,44.440743582589675,10.442406532060543,-0.00024801987792277824,18.43994140625,7740.920166015625,7740.02001953125,0.9599609375,22.979025530862017,18.43994140625,0,0,0,0,0,7740.9599609375,7750.14013671875,7731.7001953125,7739.080078125
2023-12-27 11:00:00,181.5279998779297,1.1061947345733643,1.2737717628479004,142.53799438476562,0.8528500199317932,0.6840974688529968,1.3198000192642212,10.13821029663086,16.774040009852797,71.02515061043877,7705.961010742188,7752.70015173739,7659.221869746985,7698.752894810268,7681.112820095486,43.12698800223188,10.442406532060543,0.00036177486978239415,5.58984375,7740.26513671875,7740.494873046875,1.39990234375,24.89400040337216,5.58984375,0,0,0,0,0,7739.10986328125,7743.06005859375,7737.47021484375,7741.8798828125
2023-12-27 12:00:00,181.69400024414062,1.1071745157241821,1.2744698524475098,142.58399963378906,0.8528800010681152,0.6841910481452942,1.3204699754714966,10.144240379333496,17.301347535402783,72.1391516631065,7708.172509765625,7757.991427687876,7658.3535918433745,7702.545392717634,7682.843552048142,42.60450962611594,10.442406532060543,0.0004223805562406646,13.48974609375,7741.235107421875,7743.5400390625,1.635009765625,26.62395721107994,13.48974609375,0,1,0,0,0,7741.93017578125,7747.97998046875,7734.490234375,7745.14990234375
2023-12-27 13:00:00,181.84300231933594,1.107419729232788,1.2755916118621826,142.57000732421875,0.8516200184822083,0.6834989786148071,1.3197400569915771,10.122320175170898,16.860880774691395,67.75016640781007,7709.1125,7760.141564506691,7658.0834354933095,7705.832170758928,7684.175562808388,27.62779017857156,10.442406532060543,-0.001509324100068432,15.14990234375,7741.034912109375,7739.320068359375,5.844970703125,26.297621221148567,15.14990234375,0,0,0,0,0,7745.18017578125,7748.60986328125,7733.4599609375,7733.4599609375
2023-12-27 14:00:00,182.13299560546875,1.1104941368103027,1.2773023843765259,142.6060028076172,0.8500900268554688,0.684359610080719,1.3196099996566772,10.10254955291748,15.684295354123606,62.073812870791734,7709.027001953125,7759.956038627182,7658.097965279068,7706.0635986328125,7685.155160757212,16.3162841796875,10.442406532060543,-0.0014327452629181447,16.64013671875,7729.329833984375,7727.905029296875,5.5400390625,25.075626317069034,16.64013671875,0,0,0,0,0,7733.43017578125,7737.64990234375,7721.009765625,7722.3798828125
2023-12-27 15:00:00,181.85699462890625,1.110864281654358,1.2785271406173706,142.2050018310547,0.8460800051689148,0.6850487589836121,1.320099949836731,10.068249702453613,14.349364553256237,59.07212633435833,7709.8044921875,7760.811198624469,7658.79778575053,7707.025373186384,7685.986279296875,11.374529157365942,10.442406532060543,-0.000515382631927741,15.240234375,7723.14990234375,7720.4150390625,1.989990234375,23.23211258531622,15.240234375,0,-1,0,0,0,7722.43017578125,7730.77001953125,7715.52978515625,7718.39990234375
2023-12-27 16:00:00,181.77499389648438,1.1114816665649414,1.2795413732528687,142.0570068359375,0.8416799902915955,0.6843971014022827,1.3198000192642212,10.071800231933594,13.670342640306444,60.25000880106082,7711.3179931640625,7762.538382372948,7660.097603955177,7708.704659598215,7686.996617759146,18.705496651785325,10.442406532060543,0.0011673732924246671,18.52978515625,7718.244873046875,7722.900146484375,4.505126953125,21.6562044010869,18.52978515625,0,0,1,0,0,7718.39013671875,7727.509765625,7708.97998046875,7727.41015625
2023-12-28 08:00:00,180.3800048828125,1.1123470067977905,1.2805737257003784,140.8699951171875,0.8386300206184387,0.6839570999145508,1.3200500011444092,10.102009773254395,12.825097134702446,58.65072927617034,7713.5360107421875,7762.901884853125,7664.17013663125,7710.20002092634,7687.892415364583,14.420096261160325,10.442406532060543,-0.00036105745729608785,21.71044921875,7735.114990234375,7724.78515625,1.39501953125,20.229956951690486,21.71044921875,0,0,0,-1,0,7724.9501953125,7745.97021484375,7724.259765625,7724.6201171875
2023-12-28 09:00:00,180.05299377441406,1.1133378744125366,1.279606819152832,140.72799682617188,0.8352900147438049,0.6830694675445557,1.3212300539016724,10.095319747924805,11.608282652332491,59.23316920256103,7715.456518554687,7762.122546971092,7668.790490138283,7711.314296177456,7690.2607421875,6.355625697544383,10.442406532060543,-0.000899745904272442,11.3701171875,7720.76513671875,7721.10498046875,3.47509765625,18.931854791412484,11.3701171875,0,0,0,0,0,7724.5400390625,7726.4501953125,7715.080078125,7717.669921875
2023-12-28 10:00:00,180.03799438476562,1.113089919090271,1.2797542810440063,140.68499755859375,0.8370800018310547,0.6844205260276794,1.3211400508880615,10.09943962097168,10.91480419583877,56.72207832980143,7717.815014648438,7760.978690098961,7674.651339197914,7711.881783621652,7692.706217447917,12.498099190847825,10.442406532060543,0.0008694283385302093,9.64013671875,7721.280029296875,7720.969970703125,3.35498046875,17.586062373458468,9.64013671875,0,0,0,0,0,7717.56005859375,7726.10009765625,7716.4599609375,7724.3798828125
2023-12-28 11:00:00,180.1199951171875,1.1122233867645264,1.2792140245437622,140.81300354003906,0.836430013179779,0.683812141418457,1.3217600584030151,10.12378978729248,9.699987769557993,50.47198999823201,7719.430004882813,7759.372733474422,7679.487276291204,7712.387852260044,7694.78716750372,2.701991489955617,10.442406532060543,-0.0012026905982668312,19.5498046875,7718.51513671875,7719.724853515625,4.64501953125,14.965831334543735,19.5498046875,0,0,-1,0,0,7724.35986328125,7728.2900390625,7708.740234375,7715.08984375
2023-12-28 12:00:00,179.8780059814453,1.111605167388916,1.2765848636627197,140.91299438476562,0.8367300033569336,0.6838916540145874,1.32260000705719,10.13241958618164,8.885351251978136,56.794158834459914,7720.947021484375,7758.25226446711,7683.64177850164,7712.5574951171875,7697.227643694197,6.8526611328125,10.442406532060543,0.0005599821372785918,5.38037109375,7716.719970703125,7717.3251953125,2.16015625,13.89479912664368,5.38037109375,0,0,0,1,0,7715.240234375,7719.41015625,7714.02978515625,7719.41015625
2023-12-28 13:00:00,179.80799865722656,1.1076650619506836,1.2739827632904053,141.1230010986328,0.8394399881362915,0.6827290058135986,1.3211699724197388,10.155200004577637,8.894076580445471,38.21949458483755,7722.886010742188,7758.111898228373,7687.660123256002,7712.842494419643,7700.037644159226,19.227329799106883,10.442406532060543,0.001639978665792352,16.759765625,7727.77001953125,7725.764892578125,6.329833984375,13.458438689512477,16.759765625,0,0,0,0,0,7719.4599609375,7736.14990234375,7719.39013671875,7732.06982421875
2023-12-28 14:00:00,179.77200317382812,1.1106175184249878,1.2772208452224731,140.75399780273438,0.8350800275802612,0.6845423579216003,1.3190799951553345,10.119600296020508,8.983924312987256,46.61456910213673,7724.84501953125,7758.019560244945,7691.670478817555,7713.988926478794,7702.958124069941,20.961268833705617,10.442406532060543,0.00037252264390152945,15.1201171875,7732.10986328125,7733.5,1.440185546875,11.25064212436728,15.1201171875,0,0,0,0,2,7732.0498046875,7739.669921875,7724.5498046875,7734.9501953125
2023-12-28 15:00:00,179.90899658203125,1.110987663269043,1.2770576477050781,140.8820037841797,0.8360999822616577,0.6861581802368164,1.3186399936676025,10.137089729309082,8.24313334897306,41.79631036087905,7726.622509765625,7754.721045875798,7698.523973655452,7714.902849469866,7705.464308965774,7.8271309988840585,10.442406532060543,-0.0015798698808888734,14.3603515625,7729.52001953125,7728.844970703125,6.110107421875,9.314833185556838,14.3603515625,0,0,0,0,0,7734.9599609375,7736.7001953125,7722.33984375,7722.72998046875
2023-12-28 16:00:00,179.75799560546875,1.107419729232788,1.274128794670105,141.08900451660156,0.8396000266075134,0.684359610080719,1.320099949836731,10.170060157775879,7.730220764527985,41.76720609070363,7727.722998046875,7753.643166372721,7701.8028297210285,7716.517857142857,7707.816208612351,8.962123325893117,10.442406532060543,0.00035609169386408013,7.5400390625,7724.10009765625,7724.090087890625,1.375,8.779281573711284,7.5400390625,0,0,0,0,0,7722.7001953125,7727.8701171875,7720.330078125,7725.47998046875
2023-12-29 08:00:00,180.25399780273438,1.106439471244812,1.2740801572799683,141.50599670410156,0.8412899971008301,0.6822585463523865,1.3237799406051636,10.17959976196289,7.722860877483072,44.46574253722621,7728.72099609375,7753.882352546828,7703.559639640672,7718.458217075893,7710.069301060268,15.131626674106883,10.442406532060543,0.0010497552646246966,17.83984375,7727.93994140625,7728.1650390625,4.054931640625,8.430492733382959,17.83984375,0,0,0,0,0,7722.740234375,7736.85986328125,7719.02001953125,7733.58984375
2023-12-29 09:00:00,180.281005859375,1.1052166223526,1.270599603652954,141.89300537109375,0.8402299880981445,0.6806471347808838,1.3250499963760376,10.1735200881958,8.102919209459287,53.94334940683439,7730.805493164063,7752.514543004467,7709.096443323659,7720.7503662109375,7712.449300130208,20.6397705078125,10.442406532060543,0.0010086251180043693,15.26025390625,7739.280029296875,7737.489990234375,3.900146484375,8.378654972389425,15.26025390625,0,0,0,0,2,7733.58984375,7746.91015625,7731.64990234375,7741.39013671875
2023-12-29 10:00:00,180.43299865722656,1.1066844463348389,1.2732689380645752,141.70399475097656,0.8375300168991089,0.6804109811782837,1.3253799676895142,10.158040046691895,7.891706477495973,56.01555133099021,7729.708471679687,7748.0138187990615,7711.403124560313,7722.580357142857,7712.880964006697,11.449428013393117,10.442406532060543,-0.0009507790503399116,10.05029296875,7736.635009765625,7737.71484375,3.68017578125,7.263306598294211,10.05029296875,0,0,0,0,-2,7741.39990234375,7741.66015625,7731.60986328125,7734.02978515625
2023-12-29 11:00:00,180.406005859375,1.1079105138778687,1.2745997905731201,141.54400634765625,0.836329996585846,0.6801101565361023,1.325350046157837,10.14579963684082,7.849335656389485,59.910670377749724,7729.532983398438,7747.445628321211,7711.6203384756645,7724.309657505581,7713.976678757441,13.180576869419383,10.372022290646871,0.0004474315867506462,9.60009765625,7737.380126953125,7735.68017578125,1.730224609375,7.557602141636097,9.60009765625,0,0,0,0,0,7733.8701171875,7742.18017578125,7732.580078125,7737.490234375
