date,Open,High,Low,Adj Close,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Volatility,Log Returns,Close
2024-03-07 15:00:00,1.091941475868225,1.0932546854019165,1.091226577758789,1.0932546854019165,0.001311952381893411,0.0020281076431274414,0.0013132095336914062,0.0012026372866249507,-0.0006547036862645088,1.0903972148895265,0.0019668797571716513,0.001311092524346506,1.0932546854019165
2024-03-07 16:00:00,1.0932546854019165,1.0944511890411377,1.0927767753601074,1.0942115783691406,0.0008752699439584788,0.0016744136810302734,0.0009568929672241211,0.0010944418123223659,-0.00043714428869187654,1.0913033723831176,0.0024196519709843655,0.0008748871185884879,1.0942115783691406
2024-03-07 17:00:00,1.0942115783691406,1.0943313837051392,1.0934937000274658,1.0939722061157227,-0.0002187623108272918,0.0008376836776733398,-0.00023937225341796875,0.00010949010078754432,-0.0006560690417339223,1.0921616554260254,0.0024527630224505824,-0.00021878624279194928,1.0939722061157227
2024-03-07 18:00:00,1.0940918922424316,1.0948106050491333,1.0939722061157227,1.0945708751678467,0.0005472433840432167,0.0008383989334106445,0.00047898292541503906,0.0006569035122165095,-0.00010939312095959122,1.09356632232666,0.0009725298397746303,0.000547093700988745,1.0945708751678467
2024-03-07 19:00:00,1.0944511890411377,1.095170259475708,1.0944511890411377,1.0949305295944214,0.00032858030003724004,0.0007190704345703125,0.0004793405532836914,0.0006570146222786774,0.0,1.0941879749298096,0.0005685319109035894,0.0003285263293525993,1.0949305295944214
2024-03-07 20:00:00,1.09505033493042,1.095170259475708,1.0945708751678467,1.0949305295944214,0.0,0.0005993843078613281,-0.00011980533599853516,0.00010951509849609425,-0.000437842670130508,1.0945231437683105,0.00038335623227747135,0.0,1.0949305295944214
2024-03-07 21:00:00,1.09505033493042,1.095170259475708,1.0949305295944214,1.09505033493042,0.00010941820760357324,0.0002397298812866211,0.0,0.00010951509849609425,-0.00010940623656915976,1.0946908950805665,0.00039369150708603727,0.00010941222186812396,1.09505033493042
2024-03-07 22:00:00,1.09505033493042,1.095170259475708,1.0948106050491333,1.09505033493042,0.0,0.00035965442657470703,0.0,0.00010951509849609425,-0.000218921335065254,1.0949065208435058,0.00017616801242946207,0.0,1.09505033493042
2024-03-07 23:00:00,1.095170259475708,1.0952903032302856,1.095170259475708,1.0952903032302856,0.00021913905891901564,0.00012004375457763672,0.00012004375457763672,0.0001096119562588427,0.0,1.0950504064559936,0.00013137077028434614,0.0002191150514626939,1.0952903032302856
2024-03-08 00:00:00,1.0954102277755737,1.0958904027938843,1.0954102277755737,1.0954102277755737,0.00010949110471836221,0.0004801750183105469,0.0,0.0004383517755586673,0.0,1.0951463460922242,0.00017627832964335887,0.00010948511100485754,1.0954102277755737
2024-03-08 01:00:00,1.0954102277755737,1.0955302715301514,1.0949305295944214,1.09505033493042,-0.00032854617934752195,0.0005997419357299805,-0.0003598928451538086,0.00010958794388966682,-0.00043791647091561,1.0951703071594239,0.00015175043081959815,-0.0003286001624677929,1.09505033493042
2024-03-08 02:00:00,1.095170259475708,1.0954102277755737,1.0948106050491333,1.0949305295944214,-0.00010940623656918724,0.0005996227264404297,-0.0002397298812866211,0.00021911506251147007,-0.0003284004687516668,1.0951463460922242,0.00017627832964335887,-0.00010941222186804403,1.0949305295944214
2024-03-08 03:00:00,1.0949305295944214,1.09505033493042,1.0948106050491333,1.09505033493042,0.00010941820760357324,0.0002397298812866211,0.00011980533599853516,0.0001094182076034658,-0.0001095270814418772,1.0951463460922242,0.00017627832964335887,0.00010941222186812396,1.09505033493042
2024-03-08 04:00:00,1.095170259475708,1.095170259475708,1.0948106050491333,1.0949305295944214,-0.00010940623656918724,0.00035965442657470703,-0.0002397298812866211,0.0,-0.0003284004687516668,1.0950743913650514,0.0001762588646404277,-0.00010941222186804403,1.0949305295944214
2024-03-08 05:00:00,1.0949305295944214,1.095170259475708,1.0948106050491333,1.0949305295944214,0.0,0.00035965442657470703,0.0,0.000218945289045343,-0.0001095270814418772,1.0949784517288208,5.86923883270754e-05,0.0,1.0949305295944214
2024-03-08 06:00:00,1.0949305295944214,1.095170259475708,1.0948106050491333,1.095170259475708,0.00021894528904531363,0.00035965442657470703,0.0002397298812866211,0.000218945289045343,-0.0001095270814418772,1.0950024366378783,9.588599482614326e-05,0.00021892132402347134,1.095170259475708
2024-03-08 07:00:00,1.09505033493042,1.0954102277755737,1.0936132669448853,1.0937328338623047,-0.001312513374944535,0.0017969608306884766,-0.0013175010681152344,0.00032865415741521726,-0.0013123305291952447,1.0947628974914552,0.0005226463797863324,-0.0013133754750520854,1.0937328338623047
2024-03-08 08:00:00,1.0936132669448853,1.0940918922424316,1.0933741331100464,1.0938525199890137,0.00010942903331012666,0.0007177591323852539,0.00023925304412841797,0.0004376549846395636,-0.00021866398485354037,1.0945233345031737,0.0006041541161624783,0.00010942304639021899,1.0938525199890137
2024-03-08 09:00:00,1.0938525199890137,1.0939722061157227,1.0930156707763672,1.0938525199890137,0.0,0.0009565353393554688,0.0,0.00010941705990693011,-0.0007650475702655871,1.0943077325820922,0.000612662110560432,0.0,1.0938525199890137
2024-03-08 10:00:00,1.0936132669448853,1.0939722061157227,1.0930156707763672,1.0936132669448853,-0.0002187251386784883,0.0009565353393554688,0.0,0.00032821398723529915,-0.0005464419521788624,1.094044280052185,0.0005699376340801647,-0.00021874906251019246,1.0936132669448853
2024-03-08 11:00:00,1.0936132669448853,1.0942115783691406,1.0932546854019165,1.0936132669448853,0.0,0.0009568929672241211,0.0,0.000547095982043828,-0.0003278869723028163,1.0937328815460206,0.00010699721675259977,0.0,1.0936132669448853
2024-03-08 12:00:00,1.0938525199890137,1.0938525199890137,1.093135118484497,1.0933741331100464,-0.0002186639848535954,0.0007174015045166016,-0.00047838687896728516,0.0,-0.0006558484726293879,1.0936611413955688,0.00017900235421357188,-0.00021868789530836517,1.0933741331100464
