date,Open,High,Low,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Moving Average Slope,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Close
2023-12-11 02:00:00,1.0768898725509644,1.0771219730377197,1.076774001121521,-0.0006628460728670404,45.786665384800266,1.0772280395030975,1.0799912267649638,1.0744648522412312,1.076195315881209,1.076195315881209,0.0008969488288207425,0.0006945566697553751,46.91883274864738,4.961119069684423e-06,1,0,0,0,0,0,0,1.0768898725509644
2023-12-11 03:00:00,1.0768898725509644,1.0771219730377197,1.076658010482788,-0.0006253250729091331,41.562159353701645,1.0771351277828216,1.0798234632444494,1.0744467923211938,1.0762435396512349,1.0762435396512349,0.0008735301673936139,0.0005304614702861254,46.91883274864738,3.4445550018493065e-06,0,0,0,0,0,0,0,1.076774001121521
2023-12-11 04:00:00,1.076774001121521,1.076774001121521,1.0764262676239014,-0.0005959130977277738,41.56385308950129,1.0770305931568145,1.0796153426427526,1.0744458436708764,1.076275422022893,1.076275422022893,0.0008464964535922757,0.000382588459895139,46.91883274864738,2.277312261291163e-06,0,0,0,0,0,0,0,1.076658010482788
2023-12-11 05:00:00,1.0765421390533447,1.0771219730377197,1.0765421390533447,-0.0005389312566335125,45.990532057219305,1.07697252035141,1.0794900680429782,1.0744549726598418,1.0763358899525233,1.0763358899525233,0.0008443378906738925,0.000786083085196454,46.91883274864738,4.319137830737547e-06,0,0,0,0,0,0,0,1.0771219730377197
2023-12-11 06:00:00,1.0771219730377197,1.0773539543151855,1.0770059823989868,-0.00048100879067858315,61.84246167181321,1.076926064491272,1.0793843926637536,1.0744677363187902,1.0763960282007854,1.0763960282007854,0.000805574800869615,0.0008419354756672437,46.91883274864738,1.0636388039109157e-05,0,0,0,0,0,0,0,1.0772379636764526
2023-12-11 07:00:00,1.0770059823989868,1.0772379636764526,1.0757315158843994,-0.0005121886848207247,54.64380168256286,1.0767577111721038,1.0790086435137718,1.0745067788304359,1.0763617306947708,1.0763617306947708,0.0007065277078468391,-0.0005144625902175903,46.91883274864738,4.720322939807556e-06,0,0,0,0,0,0,0,1.0758472681045532
2023-12-11 08:00:00,1.0757315158843994,1.0773539543151855,1.0755001306533813,-0.00047723342173333627,47.99747540578736,1.076699674129486,1.0788816242866646,1.0745177239723076,1.0763859818963444,1.0763859818963444,0.0006919707484229473,0.0003880192251766168,46.91883274864738,-1.7753669193812778e-06,0,0,0,0,0,0,1,1.076774001121521
2023-12-11 09:00:00,1.076774001121521,1.0771219730377197,1.0761945247650146,-0.00043760303038298254,66.05305702527924,1.0766067326068878,1.0785684289406403,1.0746450362731352,1.076413975821601,1.076413975821601,0.0005049304162276376,0.0004758967293634342,46.91883274864738,1.0629089511184273e-05,0,0,0,0,0,0,0,1.0768898725509644
2023-12-11 10:00:00,1.0771219730377197,1.0781670808792114,1.0771219730377197,-0.00035333596690279023,64.81520269626978,1.0765602350234986,1.078356929612232,1.0747635404347653,1.0764817815077932,1.0764817815077932,0.0005136949398104731,0.0012205023514597624,46.91883274864738,9.464366095406668e-06,0,0,0,1,0,0,0,1.077702283859253
2023-12-11 11:00:00,1.07758629322052,1.0780508518218994,1.076658010482788,-0.0003166133007748151,58.61738899228928,1.0765137910842895,1.0781923869719467,1.0748351951966322,1.0765137910842895,1.0765137910842895,0.00046169856086267604,0.0006081819534302646,46.91883274864738,5.913632256644112e-06,0,0,0,0,0,0,0,1.0771219730377197
2023-12-11 12:00:00,1.0771219730377197,1.0773539543151855,1.0758472681045532,-0.0003321108922405003,50.793080939947785,1.0765716493129731,1.0781281160043674,1.0750151826215788,1.076504105613345,1.076504105613345,0.0004500463426900246,-0.00019370941888707804,46.91883274864738,5.911807624547905e-07,0,0,0,0,0,0,0,1.076310396194458
2023-12-11 13:00:00,1.076310396194458,1.0768898725509644,1.0757315158843994,-0.00031379423892685665,50.79388391181606,1.0766642451286317,1.078014153442454,1.0753143368148093,1.0765163735909895,1.0765163735909895,0.00044659904279108307,0.0002576275305314901,46.91883274864738,5.917889731270926e-07,0,0,0,0,0,0,0,1.076774001121521
2023-12-11 14:00:00,1.0765421390533447,1.0765421390533447,1.0746910572052002,-0.0003646327813759953,37.8826828698294,1.076588934659958,1.0779980825453106,1.0751797867746054,1.0764772166376528,1.0764772166376528,0.0005275148262165151,-0.0008614529734072285,46.91883274864738,-9.460716831436297e-06,0,0,0,0,0,0,0,1.0756157636642456
2023-12-11 15:00:00,1.0755001306533813,1.0761945247650146,1.0744600296020508,-0.0004566252509747848,35.22789835125032,1.076583158969879,1.0780236644252073,1.075142653514551,1.0764027933279674,1.0764027933279674,0.000741255690670093,-0.0017117361227672045,46.91883274864738,-1.2402631798564506e-05,0,0,0,0,0,0,0,1.0746910572052002
2023-12-11 16:00:00,1.0746910572052002,1.0752688646316528,1.0746910572052002,-0.0005122459649011812,38.04065900627418,1.076536899805069,1.0781284134599731,1.074945386150165,1.0763435649871826,1.0763435649871826,0.0008514525543041116,-0.0014214801788330345,46.91883274864738,-1.0039733380698809e-05,0,0,0,0,0,0,0,1.0749220848083496
2023-12-11 17:00:00,1.0749220848083496,1.0758472681045532,1.0746910572052002,-0.0005655111763629428,37.51554037639863,1.076473307609558,1.0782520197812662,1.07469459543785,1.0762800069955678,1.0762800069955678,0.0009588107103574162,-0.0015889497903676109,46.91883274864738,-1.0627264879183227e-05,0,0,-1,0,0,0,0,1.0746910572052002
2023-12-11 18:00:00,1.0746910572052002,1.076658010482788,1.0746910572052002,-0.00048610937477655547,50.0,1.0764964818954468,1.078271975008739,1.0747209887821545,1.0762940071247242,1.0762940071247242,0.0009588107103574162,0.000364003358063858,46.91883274864738,0.0,0,0,0,0,0,0,0,1.076658010482788
2023-12-11 19:00:00,1.076658010482788,1.0772379636764526,1.0764262676239014,-0.00043132370958809396,46.50781493094617,1.0764848947525025,1.078258973511193,1.0747108159938121,1.0762987307139806,1.0762987307139806,0.0009331918164427313,0.00012753690992073352,46.91883274864738,-3.5495174174338118e-06,0,0,-1,0,0,0,0,1.0764262676239014
2023-12-11 20:00:00,1.0765421390533447,1.076774001121521,1.076310396194458,-0.00036249348744599175,47.72402984725503,1.076450091600418,1.078169255221215,1.074730927979621,1.0763151193487233,1.0763151193487233,0.0009057642446378327,0.0004588817727977368,46.91883274864738,-2.3671558925083706e-06,0,0,0,0,0,0,0,1.076774001121521
2023-12-11 21:00:00,1.076658010482788,1.076774001121521,1.076658010482788,-0.0003036791759745139,55.26436968416491,1.0764326930046082,1.0781301322757295,1.0747352537334869,1.0763304154078166,1.0763304154078166,0.0009093459150873674,0.0004435857137043975,46.91883274864738,4.728229678404741e-06,0,0,0,0,0,0,0,1.076774001121521
2023-12-11 22:00:00,1.0761945247650146,1.0768898725509644,1.0759629011154175,-0.00025348320577167627,50.0,1.076426899433136,1.0781185496495378,1.0747352492167344,1.0763447246243876,1.0763447246243876,0.0009093459150873674,0.000429276497133424,46.91883274864738,0.0,0,0,0,0,0,0,0,1.076774001121521
2023-12-11 23:00:00,1.076774001121521,1.0768898725509644,1.076658010482788,-0.00021069895110747972,49.253341527116305,1.076426899433136,1.0781185496495378,1.0747352492167344,1.076358139514923,1.076358139514923,0.000904404423643809,0.0004158616065979004,46.91883274864738,-5.911807624706508e-07,1,0,0,0,0,0,0,1.076774001121521
2023-12-12 00:00:00,1.076774001121521,1.0768898725509644,1.076658010482788,-0.00017428492994620015,43.31874731874731,1.0764326989650725,1.0781284755599037,1.0747369223702414,1.0763707413817898,1.0763707413817898,0.0008290548538995402,0.0004032597397312099,46.91883274864738,-4.736136417001927e-06,1,0,0,0,0,0,0,1.076774001121521
2023-12-12 01:00:00,1.0768898725509644,1.0772379636764526,1.076774001121521,-0.0001433424692123264,47.267212163199574,1.0764153003692627,1.0780882876706295,1.074742313067896,1.0763826019623701,1.0763826019623701,0.0008065531145344401,0.00039139915915087364,46.91883274864738,-1.7753669193812778e-06,0,0,-1,0,0,0,0,1.076774001121521
2023-12-12 02:00:00,1.076774001121521,1.0772379636764526,1.0764262676239014,-0.0001377028008850978,50.98150092899265,1.0763747155666352,1.078002443318644,1.0747469878146265,1.0763838495526994,1.0763838495526994,0.000808285513877506,4.241807120197727e-05,46.91883274864738,5.911807624706508e-07,0,0,0,0,0,0,0,1.0764262676239014
2023-12-12 03:00:00,1.0764262676239014,1.0772379636764526,1.0764262676239014,-9.05901259680153e-05,52.836018110098514,1.0764384508132934,1.0780789939219608,1.074797907704626,1.0764043529828389,1.0764043529828389,0.000830492665559385,0.000717620054880852,46.91883274864738,1.7753669193812778e-06,0,0,0,0,0,0,0,1.0771219730377197
2023-12-12 04:00:00,1.0771219730377197,1.0772379636764526,1.076774001121521,-6.564304406730948e-05,62.23051219847119,1.0764442443847657,1.0780905850990463,1.074797903670485,1.0764174751333289,1.0764174751333289,0.000828187526870132,0.00047239741763549503,46.91883274864738,6.50055554448795e-06,0,0,0,0,0,0,0,1.0768898725509644
2023-12-12 05:00:00,1.0768898725509644,1.0773539543151855,1.0768898725509644,-3.122135153343919e-05,76.91373666983424,1.0764558494091034,1.0781186066267736,1.0747930921914333,1.0764360145518654,1.0764360145518654,0.000715811178487228,0.0006859584858542878,46.91883274864738,1.2402631798564506e-05,0,0,0,0,0,0,0,1.0771219730377197
2023-12-12 06:00:00,1.0773539543151855,1.078283429145813,1.0772379636764526,6.553638198214529e-05,80.85753682505636,1.0764849066734314,1.0782561494602398,1.074713663886623,1.0764833841568384,1.0764833841568384,0.0007123627380000491,0.0018000449889745695,46.91883274864738,1.7149716007461686e-05,0,0,0,0,0,0,0,1.078283429145813
2023-12-12 07:00:00,1.0780508518218994,1.0786322355270386,1.077818512916565,0.0001287518439345714,80.83453678176011,1.0765313506126404,1.0784178884977829,1.074644812727498,1.076522570848465,1.076522570848465,0.0005254208837021065,0.0015282809734344927,46.91883274864738,1.7141809268880364e-05,1,0,0,0,0,0,0,1.0780508518218994
2023-12-12 08:00:00,1.077818512916565,1.0794472694396973,1.077702283859253,0.00022645753406291824,75.69105239786856,1.076659083366394,1.0788100388180257,1.0745081279147624,1.0765797045172714,1.0765797045172714,0.0007069776137411665,0.002285346752259887,46.91883274864738,1.1260412177265572e-05,0,0,0,0,0,0,0,1.0788650512695312
2023-12-12 09:00:00,1.078515887260437,1.0800302028656006,1.078399658203125,0.0003509462158606258,83.34880766223613,1.076804405450821,1.079345413583484,1.0742633973181581,1.0766535316194807,1.0766535316194807,0.0009352636022584099,0.0030269111905778523,46.91883274864738,1.660293462324436e-05,0,0,0,0,0,0,0,1.0796804428100586
2023-12-12 10:00:00,1.0797970294952393,1.080964207649231,1.079563856124878,0.0004888526416770844,84.46971423362655,1.0770426332950591,1.079977314500591,1.0741079520895271,1.0767402011294698,1.0767402011294698,0.001197420626095533,0.0036401194195414543,46.91883274864738,1.8399588915759706e-05,0,0,0,1,0,0,0,1.0803803205490112
2023-12-12 11:00:00,1.080263614654541,1.0803803205490112,1.079563856124878,0.0005670335626091205,77.55089231541729,1.07730376124382,1.0802864324928902,1.07432108999475,1.0768123241988095,1.0768123241988095,0.0013068428023661855,0.0031012919816104656,46.91883274864738,1.601844417805801e-05,0,0,0,-1,-1,0,0,1.07991361618042
2023-12-12 12:00:00,1.0800302028656006,1.0808473825454712,1.07991361618042,0.000637995752643894,78.43389476223018,1.0775650024414063,1.080584368803818,1.0745456360789947,1.0768864260779487,1.0768864260779487,0.0013951181842967468,0.00326048268212209,46.91883274864738,1.7208712441580637e-05,0,0,-1,0,1,0,0,1.0801469087600708
2023-12-12 13:00:00,1.080263614654541,1.0827198028564453,1.077818512916565,0.0005506605143885679,56.323066709003264,1.0777213752269745,1.0804210586479341,1.075021691806015,1.0769066888353098,1.0769066888353098,0.0013501703147091935,0.0009118240812551193,46.91883274864738,5.329141811457763e-06,0,0,0,0,0,0,0,1.077818512916565
2023-12-12 14:00:00,1.077818512916565,1.080263614654541,1.0770059823989868,0.0004751380588563503,56.323066709003264,1.0777794003486634,1.0804323325131815,1.0751264681841453,1.076926089347677,1.076926089347677,0.0012993969010003594,0.0008924235688878568,46.91883274864738,5.3291418114419035e-06,1,0,0,0,0,0,0,1.077818512916565
2023-12-12 15:00:00,1.077470064163208,1.0793308019638062,1.077470064163208,0.0004580614968019425,60.24017237754887,1.0778896987438202,1.080488636908835,1.0752907605788056,1.076961634059747,1.076961634059747,0.001236764933845978,0.001670601467291588,46.91883274864738,9.48078778325748e-06,0,0,0,0,0,0,0,1.0786322355270386
2023-12-12 16:00:00,1.0786322355270386,1.0796804428100586,1.078399658203125,0.0004674269955295962,64.53353393600602,1.0780058920383453,1.0806025964183945,1.075409187658296,1.07700523065061,1.07700523065061,0.0011233738835105145,0.002092636361413991,46.91883274864738,1.3630609123072013e-05,0,0,0,0,0,0,0,1.079097867012024
2023-12-12 17:00:00,1.079214334487915,1.0800302028656006,1.0787487030029297,0.00047032595628127005,61.62913070932436,1.0781220853328706,1.0806945503090866,1.0755496203566546,1.077047083377838,1.077047083377838,0.0010561141142953945,0.002050783634185871,46.91883274864738,1.0081091705638201e-05,0,0,0,0,0,0,0,1.079097867012024
2023-12-12 18:00:00,1.079097867012024,1.0800302028656006,1.079097867012024,0.0004956212578313135,65.31607194067762,1.0782615780830382,1.0808288085663917,1.0756943475996847,1.0770964318630742,1.0770964318630742,0.0009477494510911806,0.0024674242618036857,46.91883274864738,1.3642773336296013e-05,0,0,0,0,0,0,0,1.079563856124878
2023-12-12 19:00:00,1.079563856124878,1.0796804428100586,1.079097867012024,0.0004972143148846975,62.65037208984775,1.0783894181251525,1.080898734939202,1.075880101311103,1.0771394005188575,1.0771394005188575,0.0008146641385067779,0.0021914014449486707,46.91883274864738,1.1269535337175642e-05,0,0,0,0,0,0,0,1.0793308019638062
2023-12-12 20:00:00,1.079214334487915,1.0800302028656006,1.079214334487915,0.0005350279147016135,60.56315690825992,1.0785522282123565,1.0810427004409655,1.0760617559837475,1.077193943959362,1.077193943959362,0.0008216547865517895,0.002836258906238509,46.91883274864738,8.912110815233782e-06,0,0,0,0,0,0,0,1.0800302028656006
2023-12-12 21:00:00,1.0800302028656006,1.0801469087600708,1.0796804428100586,0.0005393614133404334,59.716812146370586,1.0786975502967835,1.0810883243645364,1.0763067762290306,1.077239990234375,1.077239990234375,0.0007680706561887714,0.0024404525756835938,50.329131781704966,8.31423973551055e-06,0,0,0,0,0,0,0,1.0796804428100586
2023-12-12 22:00:00,1.079563856124878,1.0803803205490112,1.079563856124878,0.000551329567150205,56.71778578847681,1.0788719177246093,1.0810657878598973,1.0766780475893214,1.0772886016152121,1.0772886016152121,0.0007741050038148267,0.002625014565207806,53.619057404592986,5.349820973919529e-06,0,0,0,0,0,0,1,1.07991361618042
2023-12-12 23:00:00,1.07991361618042,1.080263614654541,1.07991361618042,0.0005693131563631049,53.22934719815136,1.0790231645107269,1.081124184224907,1.0769221447965467,1.0773396428142274,1.0773396428142274,0.000796689327464309,0.0028072659458433513,56.71882330850675,2.3799283163888115e-06,0,0,0,0,0,0,0,1.0801469087600708
2023-12-13 00:00:00,1.0801469087600708,1.080263614654541,1.0794472694396973,0.0005504791590011937,44.99292135023112,1.0791626930236817,1.0810241901175999,1.0773011959297636,1.077380709480821,1.077380709480821,0.0007543111262008629,0.0022997333292376076,59.517734750492075,-3.5708047905678797e-06,0,0,0,0,0,0,0,1.0796804428100586
2023-12-13 01:00:00,1.0796804428100586,1.0801469087600708,1.0794472694396973,0.000529928626214371,48.212457961690305,1.0792906165122986,1.0808955957839832,1.077685637240614,1.077420360055463,1.077420360055463,0.00074414379934316,0.0022600827545955493,62.22821359544486,-1.1896600528661847e-06,1,0,0,0,0,0,0,1.0796804428100586
2023-12-13 02:00:00,1.079563856124878,1.0796804428100586,1.0788650512695312,0.0005012947543505675,45.44879310665699,1.0793546378612517,1.0808911452835566,1.077818130438947,1.0774566904973175,1.0774566904973175,0.000712997560860964,0.0021071656275604145,64.68429337866344,-2.974758342829834e-06,1,0,0,0,0,0,0,1.079563856124878
2023-12-13 03:00:00,1.0789813995361328,1.0794472694396973,1.0788650512695312,0.0004388499506391419,62.47857343873922,1.0794011652469635,1.0808235586626571,1.0779787718312699,1.077482102314631,1.077482102314631,0.0005946920399232964,0.001499297221501772,66.68831440392312,5.933094997792995e-06,1,0,0,0,0,0,0,1.0789813995361328
2023-12-13 04:00:00,1.0789813995361328,1.079214334487915,1.0788650512695312,0.0003775108903747437,60.95649352270175,1.0794011652469635,1.0808235586626571,1.0779787718312699,1.0775047736089738,1.0775047736089738,0.0004403814338436275,0.001360277660557463,68.22251358909129,5.339481392696577e-06,0,0,0,0,0,0,0,1.0788650512695312
2023-12-13 05:00:00,1.079097867012024,1.0797970294952393,1.079097867012024,0.00034525794986528524,56.75062902646059,1.0793778598308563,1.0807962548700818,1.0779594647916309,1.0775323471715372,1.0775323471715372,0.00038550609236142274,0.0016819873163778087,69.21052220515965,2.9698926575307183e-06,0,0,-1,0,0,0,0,1.079214334487915
2023-12-13 06:00:00,1.0794472694396973,1.0794472694396973,1.078399658203125,0.000288373028619171,45.95072856471369,1.0792962789535523,1.0806584802174917,1.077934077689613,1.0775516544069563,1.0775516544069563,0.000419779704037715,0.00119704859597336,69.53477883356678,-1.7814490259932775e-06,0,0,0,0,0,0,0,1.0787487030029297
2023-12-13 07:00:00,1.078399658203125,1.079097867012024,1.078399658203125,0.00024677121844374206,47.37097165010904,1.0792438507080078,1.0805865848386604,1.077901116577355,1.077572176232934,1.077572176232934,0.0004381689669448675,0.001292875036597252,69.2076786524258,-1.1878354208809988e-06,0,0,0,0,0,0,0,1.0788650512695312
2023-12-13 08:00:00,1.0787487030029297,1.0794472694396973,1.0786322355270386,0.00023164806797582038,45.94624488441544,1.0791972219944,1.0804709082000659,1.077923535788734,1.0775974402060875,1.0775974402060875,0.00044077816040185956,0.0016168942818275411,68.3041189213157,-1.7832736579784632e-06,0,0,0,0,0,0,0,1.079214334487915
2023-12-13 09:00:00,1.079214334487915,1.0794472694396973,1.078399658203125,0.0002103225479872517,47.223327459785146,1.079261189699173,1.0803598021217107,1.0781625772766354,1.0776201739455715,1.0776201739455715,0.00044825992292155353,0.0014776930664524013,66.93424427732172,-1.1884436315374408e-06,0,0,0,0,0,0,0,1.079097867012024
2023-12-13 10:00:00,1.0789813995361328,1.0789813995361328,1.07758629322052,0.00013597451989877385,28.951975651143385,1.0792786180973053,1.080288327986921,1.0782689082076895,1.0776283367356259,1.0776283367356259,0.0005147888503958222,0.0005387441435855678,65.24943973680988,-9.50572442034606e-06,0,0,0,0,0,0,0,1.0781670808792114
2023-12-13 11:00:00,1.0780508518218994,1.0787487030029297,1.077702283859253,0.00010943606004931716,39.9979524979525,1.0792844414710998,1.0802796947461482,1.0782891881960515,1.077644812710145,1.077644812710145,0.000518007517308789,0.0011038902927846816,63.064343292672675,-4.753774526181484e-06,0,0,0,1,0,0,1,1.0787487030029297
2023-12-13 12:00:00,1.0786322355270386,1.079214334487915,1.078399658203125,7.326242668859173e-05,34.99449691571323,1.0792553424835205,1.0803060508822973,1.0782046340847438,1.0776574369789897,1.0776574369789897,0.0005066268639955392,0.000858450281447265,60.412344652417225,-7.131269999912807e-06,0,0,-1,0,-1,0,0,1.078515887260437
2023-12-13 13:00:00,1.0786322355270386,1.0804970264434814,1.0786322355270386,0.0001539955584832775,51.85585380649075,1.07931946516037,1.0804804526195224,1.0781584777012174,1.0776963353157043,1.0776963353157043,0.0005431192359501367,0.002683985233306929,57.310278053636054,1.1908764741949289e-06,0,0,0,0,0,0,0,1.0803803205490112
2023-12-13 14:00:00,1.0804970264434814,1.0810810327529907,1.0786322355270386,0.00016196854360850388,48.274097342321674,1.0793136358261108,1.0804706204549486,1.078156651197273,1.0777209963597043,1.0777209963597043,0.0005291686743802985,0.001726273079992957,53.896494664282784,-1.1896600528661847e-06,0,0,0,0,0,-1,0,1.0794472694396973
2023-12-13 15:00:00,1.0793308019638062,1.0797970294952393,1.0787487030029297,0.0001874934505821102,50.82046979865771,1.0793369472026826,1.080514001523882,1.078159892881483,1.0777498301532533,1.0777498301532533,0.000538962905427104,0.002047199341985939,49.983463349021754,5.948300264251622e-07,0,0,0,0,0,0,0,1.0797970294952393
2023-12-13 16:00:00,1.0797970294952393,1.07991361618042,1.0788650512695312,0.00018539809164641596,49.20560140359998,1.0793078005313874,1.080440612325982,1.0781749887367928,1.0777730827462184,1.0777730827462184,0.0005328255291959608,0.0016741866934788519,45.77711459687111,-5.948300264251622e-07,0,0,0,0,0,0,0,1.0794472694396973
2023-12-13 17:00:00,1.0793308019638062,1.0796804428100586,1.0786322355270386,0.00014048900892271732,48.43914920837997,1.0792612135410309,1.080406070966715,1.0781163561153468,1.0777862668037415,1.0777862668037415,0.0005400476345217121,0.0009624361991882324,41.53364363119069,-1.187227210224557e-06,0,0,0,0,0,0,0,1.0787487030029297
2023-12-13 18:00:00,1.0787487030029297,1.079214334487915,1.078283429145813,0.00011685273454253853,50.768431329323214,1.0792146027088165,1.0803229474465883,1.0781062579710448,1.07780220190684,1.07780220190684,0.000537413467236829,0.0011791976292927497,37.38774194271141,5.936136051122785e-07,0,0,0,0,0,0,0,1.0789813995361328
2023-12-13 19:00:00,1.0829542875289917,1.0894432067871094,1.0829542875289917,0.0006956034022171931,78.49000006879898,1.079661625623703,1.0842140275313832,1.075109223716023,1.0779506909219843,1.0779506909219843,0.0026302080963594167,0.011136676135816037,33.34006227737049,5.037261515247352e-05,0,0,0,1,0,0,0,1.0890873670578003
2023-12-13 20:00:00,1.0888501405715942,1.089680790901184,1.08695650100708,0.0011180393214318407,77.91854770962388,1.0801023364067077,1.0861299626333383,1.0740747101800772,1.078087625565467,1.078087625565467,0.0034277629337880556,0.010407032904686808,29.648933752591823,4.972426258788497e-05,0,0,0,0,-1,0,0,1.0884946584701538
2023-12-13 21:00:00,1.0883761644363403,1.0886130332946777,1.0876659154891968,0.001403885789781567,74.70888567446714,1.0805075228214265,1.08743766126708,1.073577384375773,1.078211940251864,1.078211940251864,0.0038656612371981976,0.009572230852567198,26.30039942742245,4.550571344336911e-05,0,0,0,0,0,0,0,1.0877841711044312
2023-12-13 22:00:00,1.0877841711044312,1.0884946584701538,1.0874292850494385,0.0016194032195457897,74.20977834055135,1.080918538570404,1.0885523665284627,1.0732847106123455,1.0783331077310103,1.0783331077310103,0.0041786563389529475,0.009451063373420832,23.281324108237264,4.372365620670353e-05,1,0,0,0,0,0,0,1.0877841711044312
2023-12-13 23:00:00,1.088020920753479,1.0887316465377808,1.087902545928955,0.0018254729587090512,75.84025588065809,1.0814001202583312,1.0897051236598796,1.0730951168567828,1.0784616068005561,1.0784616068005561,0.004456787432746034,0.010151426494121596,20.728409486023054,4.854676674824278e-05,0,0,0,0,0,0,0,1.0886130332946777
2023-12-14 00:00:00,1.0886130332946777,1.089680790901184,1.0882576704025269,0.0020360827264853665,81.03678757808684,1.081940907239914,1.0909311482348942,1.0729506662449337,1.078600115246243,1.078600115246243,0.004652584603035012,0.011080675654941086,18.50061702933984,5.874341847944553e-05,0,0,0,0,0,0,0,1.089680790901184
2023-12-14 01:00:00,1.089561939239502,1.0900371074676514,1.0890873670578003,0.002199053100155224,80.6782835327322,1.0824761033058166,1.0920390939418203,1.0729131126698128,1.0787381413506298,1.0787381413506298,0.004768400660158867,0.011180114455339396,16.697272226077892,5.698751430122899e-05,0,0,0,0,0,0,0,1.0899182558059692
2023-12-14 02:00:00,1.0897995233535767,1.090869426727295,1.089680790901184,0.0023574283106504446,82.53231645080102,1.0830761909484863,1.093147103159088,1.0730052787378845,1.0788828680314213,1.0788828680314213,0.004795379890503498,0.011867587824901937,15.314628870626633,6.242126834635606e-05,0,0,0,0,0,1,0,1.0907504558563232
2023-12-14 03:00:00,1.0907504558563232,1.0918222665786743,1.0907504558563232,0.002461236286374513,80.60972434323033,1.0836704611778258,1.0940916748454037,1.073249247510248,1.0790241488388606,1.0790241488388606,0.004837293954947389,0.01172630701746269,14.368628420339602,5.290885360874155e-05,0,0,-1,0,0,0,0,1.0907504558563232
