date,Doji,Three Crows Pattern,Hammer_Signal,Engulfing,Harami,Three_crows,Piercing,Three line Strike,Three Outside,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Log Returns,BB_Middle,BB_Upper,BB_Lower,RSI,Stochastic,Close
2024-03-07 18:40:00,1,0,0,0,-1,0,0,0,0,-1.9241011721682355e-06,0.0024805068969726562,-1.049041748046875e-05,0.00019213542166303515,-4.617847044261789e-05,10.408374945322672,-1.9241030232532705e-06,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.408559799194336
2024-03-07 18:45:00,0,0,0,0,0,0,0,0,0,-0.0001998320348068905,0.005649566650390625,-0.0020399093627929688,0.00015658608973106774,-0.0003861968216597136,10.407971541086832,-0.00019985200388831045,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406479835510254
2024-03-07 18:50:00,0,0,0,0,0,0,0,0,0,-2.300223103313126e-05,0.00218963623046875,0.0006008148193359375,0.00017202658869349975,-3.840124702321598e-05,10.407419999440512,-2.3002495588504426e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406240463256836
2024-03-07 18:55:00,0,0,1,0,0,0,0,0,0,4.4172631040950705e-05,0.00279998779296875,-0.0006399154663085938,0.0,-0.0002690397142387711,10.407395044962565,4.417165545901341e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406700134277344
2024-03-07 19:00:00,0,0,0,0,0,0,0,0,0,-5.5717372163477386e-05,0.0035600662231445312,-0.00070953369140625,0.00016046036638114314,-0.00018162903835946642,10.407113393147787,-5.571892443391701e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406120300292969
2024-03-07 19:05:00,0,0,0,1,0,0,0,0,0,0.00031709350262576486,0.006030082702636719,0.004139900207519531,0.0005304871068628149,-4.903431274561264e-05,10.407253424326578,0.0003170432391062707,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.409420013427734
2024-03-07 19:10:00,0,0,0,0,-1,0,0,0,0,-0.0002843775228885681,0.003940582275390625,-0.0027799606323242188,0.00011149917465873878,-0.000267066634453758,10.406903425852457,-0.00028441796584389024,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.40645980834961
2024-03-07 19:15:00,0,0,0,0,0,0,0,0,0,-9.989035887580933e-05,0.0033407211303710938,-0.0010395050048828125,0.00016917211237133846,-0.0001518516739974582,10.406726837158203,-9.98953482499705e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.405420303344727
2024-03-07 19:20:00,0,0,0,0,0,0,0,0,0,-0.00032004768820537155,0.004519462585449219,-0.00341033935546875,9.60502276702009e-05,-0.0003382837693995339,10.40603510538737,-0.00032009891439690867,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402090072631836
2024-03-07 19:25:00,0,0,0,0,0,0,0,0,0,2.7871032663995265e-05,0.0030298233032226562,0.00035953521728515625,0.00025377478532972704,-3.749779161844594e-05,10.405315081278482,2.7870644273980922e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402379989624023
2024-03-07 19:30:00,0,0,0,0,0,0,0,0,0,0.000137426031515675,0.0037202835083007812,0.0014295578002929688,0.0003576377244449464,0.0,10.404929955800375,0.00013741658942365551,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.403809547424316
2024-03-07 19:35:00,0,0,0,1,0,0,0,0,0,0.00023264799341116138,0.0037794113159179688,0.00238037109375,0.0003143210788445414,-4.894938935636778e-05,10.404398282368978,0.00023262093506337445,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406229972839355
2024-03-07 19:40:00,0,0,0,0,-1,0,0,0,0,-0.00019602770341586861,0.0029296875,-0.0019702911376953125,7.010855370177746e-05,-0.00021142540312418378,10.404019991556803,-0.00019604691935740082,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.404190063476562
2024-03-07 19:45:00,0,0,0,0,0,0,0,0,0,-0.00015472633970281535,0.00337982177734375,-0.002719879150390625,2.6854254172124588e-05,-0.00029796307274258376,10.403546651204428,-0.00015473831105778616,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402580261230469
2024-03-07 19:50:00,0,0,0,0,0,0,0,0,0,-4.235463924484595e-05,0.0019998550415039062,-0.0005903244018554688,0.00011056051891203682,-8.168277143501227e-05,10.403554916381836,-4.2355536227906415e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402139663696289
2024-03-07 19:55:00,0,0,0,0,0,0,0,0,0,5.583348017501599e-05,0.004179954528808594,0.0005807876586914062,0.00025092977871789095,-0.00015090625347813244,10.403611660003662,5.5831921544277345e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.40272045135498
2024-03-07 20:00:00,0,0,0,0,0,0,0,0,0,0.00044022562067280724,0.004580497741699219,0.00341033935546875,0.0003297196173272471,-0.00011054819530071172,10.40419340133667,0.0004401287498032419,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.407299995422363
2024-03-07 20:05:00,0,0,-1,0,0,0,0,0,0,-6.148717405951576e-05,0.0031604766845703125,0.000690460205078125,0.0002700832611614405,-3.363439322913087e-05,10.40426508585612,-6.148906447329387e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.406660079956055
2024-03-07 20:10:00,0,0,0,0,0,0,0,0,0,-0.0001008964849716909,0.0047092437744140625,-0.0017099380493164062,0.00013351213146024153,-0.0003189812831936175,10.404501756032309,-0.00010090157536443543,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.405610084533691
2024-03-07 20:15:00,1,0,0,0,0,0,0,0,0,-0.0001422408226945393,0.0027894973754882812,4.9591064453125e-05,0.00012392903815941912,-0.00014418666939701647,10.404760042826334,-0.00014225093987975558,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.404129981994629
2024-03-07 20:20:00,0,0,0,-1,0,0,0,0,0,-6.819731132101658e-05,0.0027303695678710938,-0.0007991790771484375,0.00011347788166676826,-0.0001489511774705157,10.40497350692749,-6.819963686338339e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.403420448303223
2024-03-07 20:25:00,0,0,0,0,1,0,0,0,0,2.594241315967416e-05,0.00222015380859375,0.0002307891845703125,0.00013750343987772095,-7.590189881250196e-05,10.405135154724121,2.5942076661093597e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.403690338134766
2024-03-07 20:30:00,0,0,0,0,0,0,0,0,0,-0.00026051740479926533,0.004910469055175781,-0.0031499862670898438,0.0001634352232329907,-0.0003085378358958198,10.40408182144165,-0.00026055134535323167,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.400979995727539
2024-03-07 20:35:00,0,0,-1,0,0,0,0,0,0,2.6957099152014052e-05,0.002590179443359375,0.0002803802490234375,0.00024903224930952235,0.0,10.403181870778402,2.6956735815946348e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.401260375976562
2024-03-07 20:40:00,0,0,0,1,0,0,0,0,0,0.00011534393397272247,0.00299072265625,0.0012102127075195312,0.00022885433192551855,-5.8680597929620144e-05,10.40265687306722,0.00011533728237264654,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402460098266602
2024-03-07 20:45:00,0,0,0,0,-1,0,0,0,0,-3.0803729818340564e-05,0.0023097991943359375,-0.00030040740966796875,0.0001528271323441711,-6.921684758239303e-05,10.40232515335083,-3.080420426296906e-05,10.406228409873115,10.413809976841256,10.398646842904975,34.546789385094726,7.0045533852504365,10.402139663696289
2024-03-07 20:50:00,0,0,0,0,0,0,0,0,0,-1.9252924198243093e-06,0.002399444580078125,-0.00021076202392578125,0.000175840150118715,-5.482398841031886e-05,10.402108351389566,-1.9252942732021392e-06,10.405770619710287,10.412178030875518,10.399363208545056,34.5338034975925,8.358623527596317,10.402119636535645
2024-03-07 20:55:00,0,0,0,0,0,0,0,0,0,-3.1721545704743725e-05,0.003970146179199219,-0.000949859619140625,9.525064165837693e-05,-0.00028639365210853657,10.4017915725708,-3.172204884361493e-05,10.405455324384901,10.411476122492491,10.399434526277311,38.21304072254792,12.058706862356209,10.401789665222168
2024-03-07 21:00:00,1,0,0,0,0,0,0,0,0,-7.398872675856705e-05,0.0023603439331054688,-0.00010013580322265625,0.00011919645087983026,-0.00010773525367984659,10.401798248291016,-7.399146405943116e-05,10.405106703440348,10.410626842262223,10.399586564618472,37.05845330815829,8.310266733769502,10.401020050048828
2024-03-07 21:05:00,0,0,0,0,0,0,0,0,0,-8.655579456207096e-05,0.0022897720336914062,-0.0008001327514648438,0.0001326773734648004,-8.747354131680688e-05,10.401608149210611,-8.655954073102708e-05,10.404834747314453,10.41034590625251,10.399323588376395,39.29509906152243,3.2567380787836906,10.40011978149414
2024-03-07 21:10:00,0,0,0,0,0,0,0,0,0,0.0001759692245506539,0.0032300949096679688,0.0017795562744140625,0.0002538199303480698,-5.676103211179741e-05,10.401523113250732,0.00017595374378272526,10.404663350847033,10.410137796556603,10.399188905137462,43.259293215535926,21.121971950701234,10.401949882507324
2024-03-07 21:15:00,0,0,0,0,0,0,0,0,0,8.618132826487823e-06,0.0017194747924804688,0.0009593963623046875,0.00014899613737828963,-1.632080766359111e-05,10.401506423950195,8.618095690594477e-06,10.40447277492947,10.40981649394343,10.39912905591551,42.3902005585174,21.920951976200595,10.402039527893066
2024-03-07 21:20:00,0,0,0,0,0,0,0,0,0,0.00011927759765928414,0.0018796920776367188,0.00077056884765625,0.00010671241243210606,-7.39836055263828e-05,10.401699860890707,0.00011927048465224176,10.404298623402914,10.4093629425351,10.399234304270728,43.1360674908119,32.97917552061199,10.403280258178711
2024-03-07 21:25:00,0,0,-1,0,0,0,0,0,0,8.617030736290943e-06,0.0019397735595703125,0.00039005279541015625,0.00018646326219952394,0.0,10.401963233947754,8.616993609894867e-06,10.404201957914564,10.40919831586935,10.399205599959778,45.95911496976811,33.77815554611135,10.403369903564453
2024-03-07 21:30:00,0,0,0,0,0,0,0,0,0,-0.0001451132139744793,0.0027799606323242188,-0.0025997161865234375,0.0,-0.0002671893250394345,10.402103265126547,-0.00014512374391561567,10.40403668085734,10.408934636203783,10.399138725510896,43.177991121219414,20.32299192520187,10.401860237121582
2024-03-07 21:35:00,0,0,0,0,0,0,0,0,0,-6.784546014437787e-06,0.0023393630981445312,-0.00046062469482421875,6.62843626662266e-05,-0.00015860573639359893,10.402381579081217,-6.784569029574196e-06,10.403848065270317,10.408545059878566,10.399151070662068,42.08783393341335,19.694007649808754,10.401789665222168
2024-03-07 21:40:00,0,0,0,0,0,0,0,0,0,-0.00013651699398198325,0.002170562744140625,-0.0009698867797851562,8.94871405787049e-05,-0.00011919393724622579,10.40211820602417,-0.00013652631327497707,10.40362056096395,10.408169671606547,10.399071450321351,40.75803882742887,7.037824054398641,10.400369644165039
2024-03-07 21:45:00,0,-1,1,0,0,0,0,0,0,-0.00010480875016438684,0.0036497116088867188,-0.0010900497436523438,3.4661161471679905e-05,-0.00031626017438048673,10.401658217112223,-0.00010481424298524284,10.403420554267036,10.408084145893278,10.398756962640794,41.68941528707291,16.0294730988461,10.399279594421387
2024-03-07 21:50:00,0,0,1,0,0,0,0,0,0,7.024664735033603e-05,0.0040607452392578125,-0.00043964385986328125,2.934255618778576e-06,-0.0003875051326549457,10.401113192240397,7.024418017014413e-05,10.40324748886956,10.407942842217754,10.398552135521367,42.88948388079845,24.968499237349956,10.400010108947754
2024-03-07 21:55:00,1,0,0,0,0,0,0,0,0,-5.767890018715249e-05,0.010700225830078125,-0.0002193450927734375,8.75760972092845e-05,-0.0009413284166003197,10.400453249613443,-5.768056367888178e-05,10.403044992023045,10.407756473215485,10.398333510830604,41.70680900924359,45.65929565929566,10.399410247802734
2024-03-07 22:00:00,0,0,1,0,0,0,0,0,0,-0.000549127466901056,0.007640838623046875,-0.0016107559204101562,0.0001385286405212053,-0.0005964988216350177,10.39909315109253,-0.0005492782926060608,10.402699973848131,10.408232481431657,10.397167466264605,37.34698635992694,21.16162504396764,10.393699645996094
2024-03-07 22:05:00,0,1,0,0,0,0,0,0,0,0.0004714373903986768,0.008489608764648438,0.004399299621582031,0.00042324560659041027,-0.00039351840595410137,10.398561477661133,0.00047132629870595764,10.402399407492744,10.407595310145743,10.397203504839746,39.3252295649556,44.57334826427772,10.398599624633789
2024-03-07 22:10:00,0,0,0,0,0,0,0,0,0,-3.8427245302119495e-05,0.009500503540039062,0.007710456848144531,0.0008094376817425773,-0.0001049084102768756,10.398199876149496,-3.8427983647625364e-05,10.402169969346788,10.40735764765682,10.396982291036757,41.4177847361224,46.21351692039174,10.398200035095215
2024-03-07 22:15:00,0,0,0,1,0,0,0,0,0,-9.630109334746173e-06,0.0006999969482421875,0.0006999969482421875,6.732423055925706e-05,0.0,10.398003260294596,-9.63015570454677e-06,10.401966624789768,10.407203770026378,10.396729479553159,42.24238994219186,45.70445069329972,10.398099899291992
2024-03-07 22:20:00,0,0,0,0,0,0,0,0,0,-6.731969831241802e-05,0.0010995864868164062,-0.000400543212890625,3.843019883546409e-05,-6.732163710078912e-05,10.397568225860596,-6.732196438500991e-05,10.401836342281765,10.407289739198372,10.396382945365158,44.73627879099238,42.14583535343741,10.39739990234375
2024-03-07 22:25:00,1,0,0,0,0,0,0,0,0,-9.630850420605519e-06,0.0079803466796875,0.00010013580322265625,0.00015391312658831835,-0.000613634575015405,10.39721647898356,-9.630896797543198e-06,10.40169522497389,10.407349947566619,10.396040502381162,44.27413633725305,41.63676912634539,10.397299766540527
2024-03-07 22:30:00,0,0,0,1,0,0,0,0,0,0.0002596685726456993,0.011529922485351562,0.010399818420410156,0.0010491739476248326,-6.05822226974969e-05,10.398266474405924,0.0002596348645970437,10.401589393615723,10.407223884626776,10.39595490260467,45.82540909945872,55.67590987868284,10.399999618530273
2024-03-07 22:35:00,0,0,0,0,-1,0,0,0,0,-0.0008836159663426768,0.010729789733886719,-0.008890151977539062,0.0,-0.0010317402967259784,10.396968205769857,-0.0008840065850522353,10.40116106139289,10.40762719945387,10.394694923331912,35.28673084972793,9.286539572501445,10.390810012817383
2024-03-07 22:40:00,0,0,-1,0,0,0,0,0,0,-0.0001722721029145946,0.011179924011230469,-0.0017900466918945312,0.0008363044228866197,-0.00023963903074593546,10.395438194274902,-0.0001722869434577481,10.400739669799805,10.408281435615287,10.393197903984323,35.45579226478925,3.4212734222056493,10.389019966125488
2024-03-07 22:45:00,1,0,0,1,0,0,0,0,0,1.5421790089842347e-05,0.011110305786132812,0.00016021728515625,0.0009799262452888956,-8.950146034254549e-05,10.393951574961344,1.5421671175260142e-05,10.40036744541592,10.40880498493332,10.39192990589852,36.78547916862597,5.268495044941231,10.389180183410645
2024-03-07 22:50:00,1,0,0,0,0,0,0,0,0,-1.5421552261862814e-05,0.01100921630859375,-0.00010013580322265625,0.0009124471189160936,-0.00014723995761986057,10.392554918924967,-1.5421671175222452e-05,10.400003009372288,10.409222701822253,10.390783316922322,36.990032342872276,6.746478239344706,10.389019966125488
2024-03-07 22:55:00,0,0,0,0,0,0,0,0,0,6.352308775081639e-05,0.00988006591796875,0.0002899169921875,0.0008768994860963285,-7.40770318517468e-05,10.391284942626953,6.352107024491603e-05,10.399640772077772,10.409428414561969,10.389853129593575,37.08879404766401,9.86092983482605,10.389679908752441
2024-03-07 23:00:00,0,0,-1,0,0,0,0,0,0,0.00025315830591021715,0.013520240783691406,0.0025796890258789062,0.0012868053027503433,-1.4502834569837665e-05,10.390003363291422,0.0002531262667534965,10.399224387274849,10.408946614549368,10.38950216000033,34.562954232960124,22.273729690805165,10.39231014251709
2024-03-07 23:05:00,0,0,-1,0,0,0,0,0,0,0.0002376773254086917,0.009860038757324219,0.0024805068969726562,0.0008564651417861386,-9.231800413981094e-05,10.390665054321289,0.00023764908462789184,10.398894389470419,10.408381862078675,10.389406916862162,38.210074012379565,34.043802212689094,10.394780158996582
2024-03-07 23:10:00,0,0,0,0,0,1,0,0,0,0.00010486510796559045,0.011499404907226562,0.0012302398681640625,0.0006503008834293463,-0.000455981291005058,10.391806761423746,0.00010485961000451563,10.398623837365044,10.407875963973483,10.389371710756604,40.34158612471865,45.393704904318724,10.395870208740234
2024-03-07 23:15:00,0,0,1,0,0,0,0,0,0,-2.889680263762351e-05,0.010720252990722656,-0.0027904510498046875,0.0002058060226876377,-0.000825150082941478,10.392871697743734,-2.8897220158268208e-05,10.398386054568821,10.407494858492411,10.38927725064523,41.30805283340434,43.74673219700931,10.395569801330566
2024-03-07 23:20:00,0,0,0,0,0,0,0,0,0,8.366554149352723e-05,0.008419990539550781,-0.0009403228759765625,0.00022893951383189988,-0.0005808789828114671,10.394108295440674,8.366204172731572e-05,10.398192140791151,10.407156070171277,10.389228211411025,42.93463572835026,48.51511032102896,10.396439552307129
2024-03-07 23:25:00,1,0,0,0,0,0,0,0,0,-6.347775347825824e-05,0.008240699768066406,-0.000400543212890625,0.000357851004271554,-0.00043481511413667414,10.395124912261963,-6.347976827611525e-05,10.39797239833408,10.406768060065561,10.389176736602598,42.05627166689012,44.89699884973335,10.395779609680176
2024-03-07 23:30:00,0,0,0,0,0,0,0,0,0,8.760853022704573e-05,0.00724029541015625,0.0009202957153320312,0.00042611727352830146,-0.0002703482465205392,10.395854949951172,8.760469282388599e-05,10.397853242026436,10.406597343014145,10.389109141038727,45.53095938319688,52.512244785647454,10.396690368652344
2024-03-07 23:35:00,0,0,0,1,0,0,0,0,0,0.0003125194923370156,0.007090568542480469,0.0032491683959960938,0.0003289389197300976,-0.00035306355327416225,10.396714846293131,0.0003124706682925158,10.397816552056206,10.40651278767433,10.389120316438081,48.7040814416977,71.26190083099443,10.39993953704834
2024-03-07 23:40:00,0,0,0,0,-1,0,0,0,0,-0.0002191629680241558,0.005990028381347656,-0.0007801055908203125,0.00017021971274506343,-0.0004058309422935914,10.397013187408447,-0.00021918698773698418,10.397683223088583,10.40623248501822,10.389133961158945,45.38840733749931,58.109074899565236,10.397660255432129
2024-03-07 23:45:00,0,0,0,0,0,0,0,0,0,0.0001230883584553144,0.007480621337890625,0.0012598037719726562,0.0002789202511878187,-0.0004405307354340984,10.39757490158081,0.00012308078370489015,10.397594345940483,10.406018609666413,10.389170082214553,46.981556455240664,65.49446920917946,10.398940086364746
2024-03-07 23:50:00,0,0,0,-1,0,0,0,0,0,-0.0004019596703215278,0.0076999664306640625,-0.0052394866943359375,6.730740133826187e-05,-0.0006730740133826188,10.397294998168945,-0.0004020404777647579,10.397389915254381,10.405719016904516,10.389060813604246,43.5624071942206,41.37361730229486,10.394760131835938
2024-03-07 23:55:00,0,0,0,0,1,0,0,0,0,0.00044441606444811654,0.008130073547363281,0.004199981689453125,0.00047329684693842353,-0.00030880348648860896,10.397895018259684,0.0004443173408774243,10.39732297261556,10.405544631548185,10.389101313682936,48.039109179793584,68.03147872984425,10.39937973022461
2024-03-08 00:00:00,0,0,0,0,0,0,0,0,0,-0.00012114220315573299,0.006279945373535156,0.00135040283203125,0.00046460204793647434,-0.0001394264783540851,10.398133277893066,-0.00012114954146508432,10.397242413626778,10.405371341051266,10.38911348620229,47.658932393108444,60.76165318364427,10.398119926452637
2024-03-08 00:05:00,0,0,0,0,0,0,0,0,0,-9.804443990346634e-05,0.0053997039794921875,-0.0010194778442382812,0.0002769824214298548,-0.00024231376073432994,10.39766009648641,-9.80492465737451e-05,10.397158543268839,10.405227410847928,10.38908967568975,47.56738482343179,54.87865279841506,10.397100448608398
2024-03-08 00:10:00,0,0,0,0,0,0,0,0,-1,-0.0002443554711685225,0.0058994293212890625,-0.0026798248291015625,0.00021738540212080097,-0.00035001801455399853,10.397143363952637,-0.0002443853308310145,10.396953264872232,10.404895644292564,10.389010885451901,44.11340190522494,40.21792966815255,10.394559860229492
2024-03-08 00:15:00,0,0,0,0,0,0,0,0,0,8.468289238594551e-05,0.0060901641845703125,-0.0009698867797851562,0.00023088722521255476,-0.00035490769739665253,10.396560033162435,8.467930699222699e-05,10.396769947475857,10.40453192050819,10.389007974443524,44.80854639299003,45.297451983930436,10.395440101623535
2024-03-08 00:20:00,0,0,0,0,0,0,0,0,0,0.00033668461431135555,0.005160331726074219,0.0034999847412109375,0.00044924919789706975,-4.7154193938961376e-05,10.39725669225057,0.0003366279487651868,10.396649387147692,10.404124863829402,10.389173910465981,46.70298622078618,65.49446920917946,10.398940086364746
2024-03-08 00:25:00,0,0,0,0,0,0,0,0,0,-0.00011830435197690559,0.005749702453613281,-0.0012302398681640625,0.00014902679997090996,-0.00040388555512116154,10.396978378295898,-0.00011831135048872897,10.39649216334025,10.403615913669272,10.389368413011228,45.773574694144955,59.986432246028606,10.397709846496582
2024-03-08 00:30:00,0,0,0,0,0,0,0,0,-1,-0.0003106544573135972,0.005990028381347656,-0.0032405853271484375,6.246101918773159e-05,-0.000513629526360201,10.396371682484945,-0.0003107027204052101,10.396287149853176,10.40319688542746,10.389377414278892,44.6269630781621,44.4198487363955,10.394479751586914
2024-03-08 00:35:00,1,0,0,0,0,0,0,0,0,6.541643293833665e-05,0.010259628295898438,-0.0005102157592773438,0.00047804488723149536,-0.0005088687371853972,10.396048227945963,6.541429337679528e-05,10.396102984746298,10.402758047825989,10.389447921666607,45.215811495265356,48.80403369612002,10.395159721374512
2024-03-08 00:40:00,0,0,0,0,0,0,0,0,0,0.00021164914315119354,0.0045299530029296875,0.0020999908447265625,0.0003694420846551721,-6.632893648018113e-05,10.396514892578125,0.0002116267486310935,10.396019379297892,10.402527923155638,10.389510835440145,47.852301494406184,62.98960831334932,10.397359848022461
2024-03-08 00:45:00,0,0,0,0,0,0,0,0,0,0.00021160435727041182,0.0033597946166992188,0.0023899078369140625,0.0002952608839499981,-2.7884221410624236e-05,10.397201538085938,0.00021158197222619684,10.396027167638143,10.402552412082741,10.389501923193546,50.196950614968245,77.17518293057861,10.39955997467041
2024-03-08 00:50:00,0,0,1,0,0,1,0,0,0,1.2471653353385292e-05,0.004389762878417969,0.0010099411010742188,0.0001856232585209238,-0.00023652291686040636,10.397326469421387,1.2471575582963225e-05,10.396018266677856,10.40252199671754,10.389514536638172,49.772997513782286,78.01143700424275,10.399689674377441
2024-03-08 00:55:00,0,0,-1,0,0,0,0,0,0,-0.0003028923329174704,0.0036096572875976562,-0.0003604888916015625,0.0002933422858683867,-5.38436278313768e-05,10.397131443023682,-0.00030293821406507295,10.395938528908623,10.402340755004394,10.389536302812852,48.03734905192874,57.70153108282605,10.396539688110352
2024-03-08 01:00:00,0,0,-1,0,0,0,0,0,0,0.00010007740175210778,0.004329681396484375,0.0009603500366210938,0.0003539832425305316,-6.24676310347997e-05,10.397648175557455,0.00010007239434301992,10.39604632059733,10.40242408010473,10.38966856108993,52.834157553806506,64.41001045317593,10.39758014678955
2024-03-08 01:05:00,0,0,-1,0,0,0,0,0,0,0.00010483686860429664,0.0036001205444335938,0.0010900497436523438,0.00032891077061702323,-1.7335230241666867e-05,10.39823325475057,0.00010483137360383633,10.39604828092787,10.402429311905962,10.389667249949778,50.054580321581355,71.43823402816209,10.398670196533203
2024-03-08 01:10:00,1,0,0,0,0,0,0,0,0,4.1361742277645774e-05,0.004210472106933594,0.00034046173095703125,0.00024239055969933667,-0.0001625108103621735,10.398523330688477,4.136088690437006e-05,10.396073288387722,10.40249593493856,10.389650641836884,50.695939370705666,74.21140011068069,10.399100303649902
2024-03-08 01:15:00,0,0,0,0,0,0,0,0,0,0.00011729374802316173,0.004220008850097656,0.0012197494506835938,0.00029804900787738943,-0.00010775617977105617,10.39865001042684,0.00011728686964935397,10.39613495932685,10.402679154932315,10.389590763721387,51.68705432198968,82.075877759331,10.400320053100586
2024-03-08 01:20:00,0,0,0,0,0,0,0,0,0,0.0002499650177349988,0.004380226135253906,0.0025997161865234375,0.00042116262892775644,0.0,10.399188359578451,0.0002499337816851246,10.396288288964165,10.403202614029764,10.389373963898565,54.07674536541387,89.59366813444066,10.40291976928711
