date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-05 10:00:00,-6.482621092906982e-05,56.41232498828918,1.0843062579631806,1.0869730821071872,1.081639433819174,1.0848486423492432,1.0846002073515029,0.0005957337696219983,-0.00060272216796875,25.655481695875665,0,0,0,0,0,1.0840108394622803,1.084481120109558,1.0837758779525757,1.0842459201812744
2024-04-05 11:00:00,-6.920511133023943e-05,47.49955598406618,1.0841413199901582,1.0864743800904488,1.0818082598898675,1.0848276572568076,1.0846085945765178,0.0005881309970397334,-0.0010517793042319479,23.812508942405966,0,0,0,0,0,1.0841283798217773,1.0842459201812744,1.0835410356521606,1.0837758779525757
2024-04-05 12:00:00,-6.507018184165325e-05,48.78091041857471,1.0839999735355377,1.0859928847218465,1.0820070623492288,1.0847519849027907,1.084616984639849,0.0005832693032938666,-0.0008585665907179241,22.40332616850231,0,0,0,0,0,1.0837758779525757,1.084481120109558,1.0834236145019531,1.0838934183120728
2024-04-05 13:00:00,-0.0002208392117026836,31.772672309552604,1.083753365278244,1.08585413226637,1.0816525982901182,1.0845631957054138,1.0845556060473125,0.0008440107773408258,-0.0033652186393737793,21.214154869671262,0,0,0,0,0,1.0838934183120728,1.0849517583847046,1.0804970264434814,1.08119797706604
2024-04-05 14:00:00,-0.0003921116419909332,28.608965797572736,1.0834540724754333,1.0856888185830478,1.081219326367819,1.0843536300318581,1.0844747594424657,0.0011363511820680528,-0.0039733094828469095,20.411322483966053,0,0,0,0,0,1.0813149213790894,1.081548810005188,1.079563856124878,1.0803803205490112
2024-04-05 15:00:00,-0.0004148204324441185,38.256305950004396,1.0833013772964477,1.0854178281589124,1.081184926433983,1.0842066620077406,1.0844356559571766,0.001096286825231165,-0.0019555900778089885,19.8149684016791,0,0,0,0,0,1.0803803205490112,1.0829542875289917,1.0800302028656006,1.0822510719299316
2024-04-05 16:00:00,-0.00030376795962272496,56.98979410825578,1.083336627483368,1.0855010597650092,1.0811721952017268,1.0841646194458008,1.084452441760472,0.0011503082455261082,0.00019884109497070312,19.455881880658698,0,0,0,0,0,1.0820168256759644,1.0845986604690552,1.0820168256759644,1.0843634605407715
2024-04-05 17:00:00,-0.00023950595464339308,55.06295847711328,1.0833307564258576,1.0854881139021135,1.0811733989496017,1.0840425619057246,1.0844496460188002,0.0011647246637433036,-0.00014914359365181262,19.224497624190338,0,0,0,0,0,1.0843634605407715,1.0847163200378418,1.0836584568023682,1.0838934183120728
2024-04-05 18:00:00,-0.0002064541235349271,52.75002793608224,1.0833072662353516,1.0854435727980793,1.0811709596726238,1.0839079192706518,1.0844356616338093,0.0011663397804780097,-0.0003668836184911317,19.06245689904436,0,0,-1,0,0,1.0838934183120728,1.0841283798217773,1.0835410356521606,1.0835410356521606
2024-04-05 19:00:00,-0.00016397541535106974,53.76776732998032,1.0833013892173766,1.0854315440975846,1.0811712343371687,1.0837901064327784,1.0844160715738933,0.0011719635617894087,-1.4228480202715943e-05,18.890750043767405,0,0,0,1,0,1.0836584568023682,1.0840108394622803,1.0834236145019531,1.0837758779525757
2024-04-05 20:00:00,-0.00012130269819299322,54.26086580273889,1.0833013892173766,1.0854315440975846,1.0811712343371687,1.0836891446794783,1.0844048800922574,0.0011781248831488533,0.00020427363259445386,18.7471673043815,0,0,0,0,0,1.0837758779525757,1.0840108394622803,1.0835410356521606,1.0838934183120728
2024-04-08 00:00:00,-0.00012065256030591165,50.516231145771094,1.0832426488399505,1.0852993533955309,1.08118594428437,1.0835882936205183,1.0843741099039714,0.0011773696006373022,-0.00028198105948318286,18.71618967205591,0,0,1,0,2,1.0830715894699097,1.0835410356521606,1.0830715894699097,1.0833063125610352
2024-04-08 01:00:00,-0.0001328487310034987,43.80877295215896,1.0832485139369965,1.0853024232166333,1.0811946046573597,1.0834706297942571,1.0843405496506464,0.0011451226018075135,-0.00039904032434745496,18.939114092898187,0,1,0,0,0,1.0831888914108276,1.0831888914108276,1.082602620124817,1.0830715894699097
2024-04-08 02:00:00,-9.262272690668816e-05,48.933914604991294,1.0833013355731964,1.085364997335499,1.0812376738108938,1.083420217037201,1.0843237581707181,0.0011340223447678594,0.00047320127487182617,19.125912631980544,0,0,0,0,0,1.0829542875289917,1.0838934183120728,1.0829542875289917,1.0838934183120728
2024-04-08 03:00:00,-3.157345350457419e-05,50.51678232248055,1.0833717942237855,1.0854812817171209,1.08126230673045,1.083445395742144,1.0843181581724257,0.001141782050661168,0.0009180647986275492,18.9099752300965,0,0,0,0,0,1.0838934183120728,1.0845986604690552,1.0837758779525757,1.0843634605407715
2024-04-08 04:00:00,-2.404945857104046e-05,49.49419219669504,1.0834070026874543,1.0855106473406089,1.0813033580342997,1.0834328106471471,1.0843013723691304,0.0011383672672277889,0.0002256461552210265,18.47164239760113,0,0,0,0,0,1.0843634605407715,1.084481120109558,1.0835410356521606,1.0836584568023682
2024-04-08 05:00:00,-2.4732449724895744e-05,48.48204748993509,1.0834363400936127,1.0855297419626422,1.0813429382245832,1.0834160319396429,1.0842425340697879,0.0011276816194860746,0.00012500371251777942,17.793298859353794,0,0,0,0,0,1.0836584568023682,1.0837758779525757,1.0834236145019531,1.0835410356521606
2024-04-08 06:00:00,-1.8077967554930297e-05,63.625201341395794,1.0834598183631896,1.08555206744159,1.0813675692847893,1.0834076404571533,1.084175257455735,0.000980404021926059,0.00025081634521484375,17.25342388092631,0,-1,0,0,0,1.0835410356521606,1.0840108394622803,1.0835410356521606,1.0836584568023682
2024-04-08 07:00:00,-5.601112788022888e-06,70.38415297417988,1.08343043923378,1.0854854314244609,1.081375447043099,1.0834034425871713,1.0841163936115445,0.0005113116905738648,0.00037243536540443323,16.714632487801435,1,0,0,0,0,1.0837758779525757,1.0838934183120728,1.0833063125610352,1.0837758779525757
2024-04-08 08:00:00,-9.450083058748504e-06,59.6366550895004,1.0834010720252991,1.085430698806524,1.0813714452440741,1.0833698681422643,1.0840491283507574,0.00033985445805468294,0.00017116750989631946,16.158994705399202,1,0,0,0,0,1.0835410356521606,1.0840108394622803,1.0831888914108276,1.0835410356521606
2024-04-08 09:00:00,-6.805523777986267e-05,34.04756247705035,1.0833189070224762,1.0853375471804205,1.081300266864532,1.083357308592115,1.0839791752043224,0.0004035167761613142,-0.0007546884672982035,15.670582785381885,0,0,0,0,0,1.0835410356521606,1.0837758779525757,1.082602620124817,1.082602620124817
2024-04-08 10:00:00,-8.662113914037484e-05,42.553145523677834,1.083283692598343,1.0852933197353758,1.08127406546131,1.0833656873021806,1.0838782361575536,0.0004173095725320797,-0.00029409783227096753,15.224394440795852,0,0,0,0,0,1.082602620124817,1.0833063125610352,1.08236825466156,1.0830715894699097
2024-04-08 11:00:00,-7.284515151462223e-05,50.0,1.0832660734653472,1.0852593044930445,1.0812728424376499,1.0833866425922938,1.0837884744008381,0.0004173095725320797,0.00015439305986686414,14.80727233331333,0,0,0,0,0,1.0830715894699097,1.0836584568023682,1.0829542875289917,1.0835410356521606
2024-04-08 12:00:00,-0.00010973653549650741,41.51257927915844,1.0833421647548676,1.0851059643819252,1.08157836512781,1.0833782681397028,1.0836847878637768,0.00046258027872806714,-0.0006584652832575255,14.527176325046968,0,0,0,0,0,1.0835410356521606,1.0835410356521606,1.0827198028564453,1.0827198028564453
2024-04-08 13:00:00,-7.567468696567659e-05,49.17918151243715,1.0835119426250457,1.0845993145291777,1.0824245707209137,1.083407610654831,1.0836146814482552,0.00045591308475660284,0.000368267297744751,14.282007345283109,0,0,0,0,0,1.082602620124817,1.0837758779525757,1.0824854373931885,1.0837758779525757
