date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-08 14:00:00,-2.2414982530563066,69.58345310580918,7924.039501953125,7983.062396406304,7865.016607499946,7932.297502790178,7933.313325427827,7.3724190848215585,26.545503216800903,-0.00020020044639290635,13.43994140625,7946.389892578125,7940.494873046875,0.794921875,14.741629937057562,13.43994140625,0,-1,0,0,-2,7941.31982421875,7953.10986328125,7939.669921875,7939.669921875
2024-04-08 15:00:00,-1.2752028178974797,65.65868110537876,7922.263500976563,7977.045783245969,7867.481218707157,7932.8128662109375,7932.392136346726,4.8472900390625,26.169903946280385,-0.00025312961933876554,17.4697265625,7932.60498046875,7938.6650390625,1.0048828125,15.743333228541418,17.4697265625,0,1,0,0,0,7939.669921875,7941.33984375,7923.8701171875,7937.66015625
2024-04-08 16:00:00,-0.13756211679083208,73.01961120150723,7920.367993164063,7968.777359466588,7871.958626861538,7933.403948102678,7931.528564453125,10.156110491071558,25.88667111471983,0.0007432797861854912,12.2900390625,7941.8349609375,7941.31005859375,2.949951171875,16.584057190108027,12.2900390625,0,0,0,0,0,7939.06005859375,7947.97998046875,7935.68994140625,7943.56005859375
2024-04-09 08:00:00,0.943240062410041,76.7675404129765,7919.032495117188,7962.544967605558,7875.520022628818,7933.884660993303,7930.725237165178,12.485456194196558,25.53369335537249,0.00035375304939133656,27.8798828125,7937.6298828125,7944.920166015625,1.405029296875,17.743082511058603,27.8798828125,0,0,0,0,0,7943.47021484375,7951.56982421875,7923.68994140625,7946.3701171875
2024-04-09 09:00:00,2.5342784833756014,76.48663286865128,7918.344018554688,7958.608273542535,7878.0797635668405,7933.930733816965,7930.467622302827,24.809500558035325,25.046355801068835,0.00155670035564337,15.63037109375,7951.905029296875,7952.5,6.18505859375,19.091912602977615,15.63037109375,0,0,1,0,2,7946.259765625,7959.72021484375,7944.08984375,7958.740234375
2024-04-09 10:00:00,3.4055390491284925,76.47879627641927,7920.943505859375,7962.984726801576,7878.902284917175,7933.462506975447,7930.19904436384,18.85731724330344,24.453836482137383,-0.0008067118623270586,12.72998046875,7956.414794921875,7955.52490234375,3.210205078125,18.54133816420512,12.72998046875,0,0,0,-1,0,7958.72998046875,7962.77978515625,7950.0498046875,7952.31982421875
2024-04-09 11:00:00,3.6384827902975303,68.72849341248582,7923.406518554688,7965.0050618860505,7881.807975223325,7932.634294782366,7930.225713820684,12.385724748884058,23.76602385716967,-0.0009179465676504295,16.2900390625,7947.93505859375,7948.6201171875,3.64990234375,18.177146718881648,16.2900390625,0,0,0,0,0,7952.22021484375,7956.080078125,7939.7900390625,7945.02001953125
2024-04-09 12:00:00,4.399257413059786,75.27742858891604,7925.935522460937,7968.881485843648,7882.989559078226,7931.962873186384,7930.711193266369,23.34718540736594,22.971001941993414,0.0012951558381482098,12.18994140625,7950.934814453125,7950.179931640625,5.14501953125,17.438188200633846,12.18994140625,0,0,1,0,0,7945.0498046875,7957.02978515625,7944.83984375,7955.31005859375
2024-04-09 13:00:00,4.9111845834195265,71.1196030040071,7928.839013671875,7971.199616554756,7886.478410788995,7931.219656808035,7931.104050409226,23.160226004464675,22.147765109110402,-0.00011692514489047845,10.91015625,7954.98486328125,7954.800048828125,0.465087890625,16.925876799812595,10.91015625,1,0,0,-1,0,7955.22021484375,7960.43994140625,7949.52978515625,7954.3798828125
2024-04-09 14:00:00,4.692755643995042,69.9936274458594,7931.460522460938,7970.630173084336,7892.290871837539,7930.198224748884,7932.437383742559,14.381853376115942,21.377166305724018,-0.0012320010902012735,24.68017578125,7949.389892578125,7949.445068359375,4.89990234375,14.737733536768989,24.68017578125,0,0,0,0,0,7954.31005859375,7961.72998046875,7937.0498046875,7944.580078125
