date,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Volume Change,Moving Average,Moving Average1,Moving Average2,Moving Average3,Volatility,Volume MA,Log Returns,Close
2024-03-29 13:55:00,0.00010804631622218785,0.00011670589447021484,0.00011670589447021484,0.0001080463162221004,0.0,0.0,1.0801119685173035,1.0792985486984252,1.0785782980918883,1.0783815916379293,0.00022770188496042934,0.0,0.00010804047963937366,1.080263614654541
2024-03-29 14:00:00,-0.00010803464347686198,0.00011670589447021484,0.00011670589447021484,0.00010805799149001926,0.0,0.0,1.0801002979278564,1.0793404698371887,1.0786015820503234,1.0783932399749756,0.0002225631881490643,0.0,-0.00010804047963929984,1.0801469087600708
2024-03-29 14:05:00,-0.00010804631622207683,0.00034999847412109375,-0.0002334117889404297,0.0,-0.00032399357839430723,0.0,1.0800652861595155,1.0793777322769165,1.078623698949814,1.0784041102727253,0.00020238234541636543,0.0,-0.00010805215364577995,1.0800302028656006
2024-03-29 14:10:00,0.0,0.00011670589447021484,-0.00011670589447021484,0.0,-0.0001080463162221004,0.0,1.0800302743911743,1.0794080185890198,1.0786458158493042,1.0784157554308573,0.00017300637823111035,0.0,0.0,1.0800302028656006
2024-03-29 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0800069332122804,1.0794383049011231,1.0786679327487945,1.0784274005889893,0.00015473082736587872,0.0,0.0,1.0800302028656006
2024-03-29 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0800302505493165,1.0794662642478943,1.078690049648285,1.0784390457471211,0.0001380076858896603,0.0,0.0,1.0800302028656006
2024-03-29 14:25:00,-0.00010794761560495303,0.00011658668518066406,0.0,0.00010795926955067308,0.0,0.0,1.0800419092178344,1.079491891860962,1.0787110006809235,1.0784522382418316,0.0001217840236126277,0.0,-0.00010795344236813766,1.07991361618042
2024-03-29 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0800535678863525,1.0795175194740296,1.078731951713562,1.0784654307365418,0.00010170902785255139,0.0,0.0,1.07991361618042
2024-03-29 14:35:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0800419092178344,1.0795384907722474,1.0787529027462006,1.0784801729520161,0.00011005842709666336,0.0,0.0,1.07991361618042
2024-03-29 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0800185799598694,1.0795548057556152,1.0787738537788392,1.0784933654467266,0.00011005463668451667,0.0,0.0,1.07991361618042
2024-03-29 14:45:00,-0.00010795926955065038,0.00023317337036132812,-0.00023317337036132812,0.0,-0.00021589523120988527,0.0,1.0799719214439392,1.0795711183547974,1.0787936389446258,1.078505780696869,9.401737406222734e-05,0.0,-0.0001079650975720544,1.0797970294952393
2024-03-29 14:50:00,0.0,0.00011658668518066406,-0.00011658668518066406,0.0,-0.00010795926955067308,0.0,1.079936933517456,1.0795920848846436,1.0788134241104126,1.0785181959470114,8.724548651564325e-05,0.0,0.0,1.0797970294952393
2024-03-29 14:55:00,0.00010797092601300129,0.00011658668518066406,0.00011658668518066406,0.00010797092601297816,0.0,0.0,1.079925274848938,1.079617712497711,1.0788343751430511,1.078529839515686,8.161067979178962e-05,0.0,0.00010796509757210023,1.07991361618042
2024-03-29 15:00:00,-0.00032387780865206217,0.0005826950073242188,-0.00023317337036132812,0.0,-0.0005396338306251914,0.0,1.0798786401748657,1.07963401556015,1.078849505186081,1.0785391513506573,0.00012824535380438526,0.0,-0.00032393026839686804,1.079563856124878
2024-03-29 15:05:00,0.00010799424649055034,0.0,0.0,0.0,0.0,0.0,1.0798436641693114,1.0796503233909607,1.0788669621944427,1.0785500152905783,0.00012982543829058663,0.0,0.0001079884155317157,1.0796804428100586
2024-03-29 15:10:00,-0.00032383734333696346,0.0003496408462524414,-0.0003496408462524414,0.0,-0.0003238373433369225,0.0,1.079773724079132,1.0796596384048462,1.0788809227943421,1.0785577734311422,0.00018651038543597285,0.0,-0.00032388978997252495,1.0793308019638062
2024-03-29 15:15:00,0.0,0.00011646747589111328,0.0,0.0,-0.00010790711770590131,0.0,1.0797154426574707,1.0796666264533996,1.0788948833942413,1.0785663064320883,0.00022147329362467476,0.0,0.0,1.0793308019638062
2024-03-29 15:20:00,0.0,0.00011646747589111328,0.0,0.00010790711770590131,0.0,0.0,1.0796571612358092,1.0796712851524353,1.0789088439941406,1.0785748394330343,0.0002377420187528999,0.0,0.0,1.0793308019638062
2024-03-29 15:25:00,0.00010790711770591876,0.0,0.0,0.0,0.0,0.0,1.079610526561737,1.0796806025505066,1.0789228081703186,1.0785825983683268,0.00022841851370016355,0.0,0.00010790129615168062,1.0794472694396973
2024-03-29 15:30:00,-0.00010789547501621755,0.00023305416107177734,-0.00023305416107177734,0.0,-0.00021587806941622816,0.0,1.0795522451400756,1.0796782732009889,1.0789356076717376,1.0785903565088908,0.00021775340792674802,0.0,-0.00010790129615170191,1.0793308019638062
2024-03-29 15:35:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0795056223869324,1.0796806025505066,1.0789484071731568,1.0785988895098368,0.00021013004433336887,0.0,0.0,1.0793308019638062
2024-03-29 15:40:00,0.00010790711770591876,0.00011646747589111328,0.0,0.0,-0.0001078954750161788,0.0,1.0794706463813781,1.0796829319000245,1.0789623713493348,1.0786074241002401,0.0001864939970482898,0.0,0.00010790129615168062,1.0794472694396973
2024-03-29 15:45:00,-0.00010789547501621755,0.00011646747589111328,0.0,0.0,-0.00010790711770590131,0.0,1.0794123649597167,1.0796852612495422,1.0789751708507538,1.0786159571011862,0.00011711835317598574,0.0,-0.00010790129615170191,1.0793308019638062
2024-03-29 15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0793890595436095,1.0796899199485779,1.0789879703521728,1.0786244901021322,0.00010744236198449397,0.0,0.0,1.0793308019638062
2024-03-29 15:55:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0793540954589844,1.0796969079971312,1.079000769853592,1.0786345720291137,4.658699066318726e-05,0.0,0.0,1.0793308019638062
2024-03-29 16:00:00,0.0,0.00023305416107177734,-0.00023305416107177734,0.0,-0.00021587806941622816,0.0,1.0793540954589844,1.079701566696167,1.0790112435817718,1.0786438790957134,4.658699066318726e-05,0.0,0.0,1.0793308019638062
