date,GBPJPY=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,USDNOK=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-08 16:00:00,192.0570068359375,1.0855406522750854,1.2654062509536743,151.78500366210938,0.9052000045776367,0.6601705551147461,1.3584599494934082,10.700819969177246,-0.13756211679083208,73.01961120150723,7920.367993164063,7968.777359465358,7871.958626862767,7933.403948102678,7931.528564453125,10.156110491071558,25.88667111471983,0.0007432797861854912,12.2900390625,7941.8349609375,7941.31005859375,2.949951171875,16.584057190107696,12.2900390625,0,0,0,0,0,7939.06005859375,7947.97998046875,7935.68994140625,7943.56005859375
2024-04-09 08:00:00,192.21200561523438,1.0855406522750854,1.265390396118164,151.9040069580078,0.9050099849700928,0.6605368852615356,1.3579399585723877,10.658370018005371,0.943240062410041,76.7675404129765,7919.032495117188,7962.5449676041935,7875.520022630182,7933.884660993303,7930.725237165178,12.485456194196558,25.53369335537249,0.00035375304939133656,27.8798828125,7937.6298828125,7944.920166015625,1.405029296875,17.743082511058297,27.8798828125,0,0,0,0,0,7943.47021484375,7951.56982421875,7923.68994140625,7946.3701171875
2024-04-09 09:00:00,192.29600524902344,1.0860122442245483,1.2661112546920776,151.88600158691406,0.904449999332428,0.6612313389778137,1.3568999767303467,10.64601993560791,2.5342784833756014,76.48663286865128,7918.344018554688,7958.608273541064,7878.079763568312,7933.930733816965,7930.467622302827,24.809500558035325,25.046355801068835,0.00155670035564337,15.63037109375,7951.905029296875,7952.5,6.18505859375,19.091912602977327,15.63037109375,0,0,1,0,2,7946.259765625,7959.72021484375,7944.08984375,7958.740234375
2024-04-09 10:00:00,192.531005859375,1.0868383646011353,1.2681021690368652,151.83599853515625,0.9035900235176086,0.6622779369354248,1.3567399978637695,10.658940315246582,3.4055390491284925,76.47879627641927,7920.943505859375,7962.984726800157,7878.902284918594,7933.462506975447,7930.19904436384,18.85731724330344,24.453836482137383,-0.0008067118623270586,12.72998046875,7956.414794921875,7955.52490234375,3.210205078125,18.541338164204824,12.72998046875,0,0,0,-1,0,7958.72998046875,7962.77978515625,7950.0498046875,7952.31982421875
2024-04-09 11:00:00,192.55999755859375,1.087311029434204,1.26874577999115,151.79299926757812,0.9027100205421448,0.6624183654785156,1.3566800355911255,10.667369842529297,3.6384827902975303,68.72849341248582,7923.406518554688,7965.005061884608,7881.807975224768,7932.634294782366,7930.225713820684,12.385724748884058,23.76602385716967,-0.0009179465676504295,16.2900390625,7947.93505859375,7948.6201171875,3.64990234375,18.177146718881346,16.2900390625,0,0,0,0,0,7952.22021484375,7956.080078125,7939.7900390625,7945.02001953125
2024-04-09 12:00:00,192.51400756835938,1.0864840745925903,1.2680860757827759,151.8280029296875,0.9037299752235413,0.6620587706565857,1.357640027999878,10.674579620361328,4.399257413059786,75.27742858891604,7925.935522460937,7968.881485842243,7882.989559079631,7931.962873186384,7930.711193266369,23.34718540736594,22.971001941993414,0.0012951558381482098,12.18994140625,7950.934814453125,7950.179931640625,5.14501953125,17.438188200633533,12.18994140625,0,0,1,0,0,7945.0498046875,7957.02978515625,7944.83984375,7955.31005859375
2024-04-09 13:00:00,192.69500732421875,1.0883761644363403,1.269728422164917,151.76600646972656,0.9019200205802917,0.6633191108703613,1.3565200567245483,10.64756965637207,4.9111845834195265,71.1196030040071,7928.839013671875,7971.199616553321,7886.47841079043,7931.219656808035,7931.104050409226,23.160226004464675,22.147765109110402,-0.00011692514489047845,10.91015625,7954.98486328125,7954.800048828125,0.465087890625,16.925876799812276,10.91015625,1,0,0,-1,0,7955.22021484375,7960.43994140625,7949.52978515625,7954.3798828125
2024-04-09 14:00:00,192.69900512695312,1.088020920753479,1.2696961164474487,151.76400756835938,0.90242999792099,0.6637769937515259,1.3564800024032593,10.648810386657715,4.692755643995042,69.9936274458594,7931.460522460938,7970.6301730827745,7892.290871839101,7930.198224748884,7932.437383742559,14.381853376115942,21.377166305724018,-0.0012320010902012735,24.68017578125,7949.389892578125,7949.445068359375,4.89990234375,14.737733536768618,24.68017578125,0,0,0,0,0,7954.31005859375,7961.72998046875,7937.0498046875,7944.580078125
2024-04-09 15:00:00,192.21299743652344,1.0860122442245483,1.2674753665924072,151.6510009765625,0.9035300016403198,0.6623876094818115,1.3592400550842285,10.674799919128418,3.6148170874785137,54.7293853307397,7932.680517578125,7969.9496223664,7895.411412789849,7928.364641462053,7933.324521019345,1.7652413504465585,20.732874155804467,-0.0018188746504409492,35.4599609375,7935.2001953125,7937.31982421875,7.22509765625,13.713505417515295,35.4599609375,0,0,0,0,0,7944.509765625,7952.93017578125,7917.47021484375,7930.1298828125
2024-04-09 16:00:00,192.2740020751953,1.085894227027893,1.2672826051712036,151.72799682617188,0.9032099843025208,0.662106990814209,1.3583500385284424,10.67905044555664,2.7644789258310993,53.859447309969724,7934.263525390625,7968.097553748946,7900.4294970323035,7926.861066545759,7933.977143787202,4.1189139229909415,20.128046816516026,0.00010719845309115072,8.7998046875,7931.0400390625,7930.530029296875,0.425048828125,11.223267388182554,8.7998046875,0,0,0,0,0,7930.080078125,7935.43994140625,7926.64013671875,7930.97998046875
