date,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,USDNOK=X,Doji,Hammer_Signal,Open,High,Low,Close
2023-09-25 14:00:00,1.0604453086853027,1.221612811088562,148.79400634765625,0.9118000268936157,0.642917275428772,1.3472399711608887,10.775460243225098,0,0,181.7100067138672,181.80099487304688,181.50599670410156,181.73300170898438
2023-09-25 15:00:00,1.0578652620315552,1.219720482826233,148.927001953125,0.9132300019264221,0.6406273245811462,1.3486100435256958,10.817760467529297,0,0,181.73500061035156,181.7729949951172,181.5850067138672,181.6580047607422
2023-09-25 16:00:00,1.0590976476669312,1.221359133720398,148.7429962158203,0.9120000004768372,0.6419103145599365,1.3475099802017212,10.791810035705566,0,0,181.65899658203125,181.78500366210938,181.6060028076172,181.6999969482422
2023-09-25 17:00:00,1.0590976476669312,1.2211204767227173,148.8489990234375,0.9120200276374817,0.6419680118560791,1.3467799425125122,10.792630195617676,0,0,181.69400024414062,181.8159942626953,181.64300537109375,181.76499938964844
2023-09-25 18:00:00,1.0597710609436035,1.2216277122497559,148.81199645996094,0.9116399884223938,0.6423556804656982,1.3469799757003784,10.79341983795166,0,0,181.75900268554688,181.8260040283203,181.6999969482422,181.7790069580078
2023-09-25 19:00:00,1.0589854717254639,1.2208372354507446,148.8350067138672,0.9124600291252136,0.642099916934967,1.3470300436019897,10.801079750061035,0,0,181.78199768066406,181.84500122070312,181.6699981689453,181.69000244140625
2023-09-25 20:00:00,1.0595465898513794,1.2212398052215576,148.822998046875,0.9119899868965149,0.6424381732940674,1.3457900285720825,10.799139976501465,0,0,181.68800354003906,181.7449951171875,181.61900329589844,181.73500061035156
2023-09-25 21:00:00,1.0595465898513794,1.2211652994155884,148.86900329589844,0.9119300246238708,0.6424670815467834,1.3453500270843506,10.800660133361816,0,0,181.72999572753906,181.8249969482422,181.71200561523438,181.79600524902344
2023-09-25 22:00:00,1.0595465898513794,1.2211353778839111,148.8280029296875,0.9119300246238708,0.642479419708252,1.3455300331115723,10.800060272216797,0,0,181.77200317382812,181.84100341796875,181.6479949951172,181.70799255371094
2023-09-25 23:00:00,1.0596587657928467,1.2211800813674927,148.80099487304688,0.9119799733161926,0.6424381732940674,1.3449000120162964,10.797149658203125,0,0,181.72900390625,181.77999877929688,181.63999938964844,181.70599365234375
2023-09-26 00:00:00,1.0594342947006226,1.2213293313980103,148.82000732421875,0.9121000170707703,0.6422690153121948,1.3446999788284302,10.807120323181152,0,0,181.70399475097656,181.78599548339844,181.69000244140625,181.74899291992188
2023-09-26 01:00:00,1.0587612390518188,1.2206286191940308,148.8780059814453,0.9126799702644348,0.6419968605041504,1.3459399938583374,10.818400382995605,0,1,181.74600219726562,181.75999450683594,181.5189971923828,181.71600341796875
2023-09-26 02:00:00,1.0588732957839966,1.2204945087432861,148.9199981689453,0.9123499989509583,0.6426569819450378,1.3458900451660156,10.814769744873047,0,0,181.71800231933594,181.8090057373047,181.6510009765625,181.7519989013672
2023-09-26 03:00:00,1.0583131313323975,1.2196460962295532,148.90499877929688,0.9135299921035767,0.6422194838523865,1.347190022468567,10.825400352478027,0,0,181.75100708007812,181.80099487304688,181.58700561523438,181.59300231933594
2023-09-26 04:00:00,1.0588732957839966,1.2198543548583984,148.8679962158203,0.9128999710083008,0.6419391632080078,1.347499966621399,10.820520401000977,0,0,181.593994140625,181.6529998779297,181.52999877929688,181.57699584960938
2023-09-26 05:00:00,1.0595465898513794,1.2205095291137695,148.8780059814453,0.9121900200843811,0.6418691277503967,1.347480058670044,10.816169738769531,0,0,181.5780029296875,181.7220001220703,181.57400512695312,181.70899963378906
2023-09-26 06:00:00,1.0589854717254639,1.2196162939071655,148.95899963378906,0.9130600094795227,0.6414862275123596,1.3473000526428223,10.818099975585938,0,1,181.70700073242188,181.72500610351562,181.57899475097656,181.67999267578125
2023-09-26 07:00:00,1.0574177503585815,1.217285394668579,149.1580047607422,0.9143000245094299,0.6397379636764526,1.3487999439239502,10.845609664916992,0,0,181.6719970703125,181.69500732421875,181.4499969482422,181.53799438476562
2023-09-26 08:00:00,1.0588732957839966,1.2174040079116821,148.87399291992188,0.9132500290870667,0.640487790107727,1.3496400117874146,10.833669662475586,0,0,181.5399932861328,181.5850067138672,181.14500427246094,181.2259979248047
