date,Adj Close,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,ADX_14,DMP_14,DMN_14,Moving Average Slope,Doji,Engulfing,Hammer,ShootingStar,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Open,High,Low,Close
2024-03-04 03:00:00,1.0847163200378418,6.137578439502356e-05,2.3295881502647785e-05,50.0,1.0845516681671143,1.0849927131580641,1.0841106231761646,1.084607115813664,1.084607115813664,0.0002106995562840676,0.00010920422417770581,18.96425054763149,23.60753133750809,28.823090833379375,31.40920920633899,6.000232097688343e-07,0,0,0,0,-0.0001084585945854144,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 03:05:00,1.0847163200378418,5.878945098669597e-05,3.0394595399457426e-05,52.633263966704014,1.0845575511455536,1.085004336864259,1.0841107654268483,1.0846143960952759,1.0846143960952759,0.00020092364468711255,0.00010192394256591797,18.96425054763149,23.60753133750809,28.823090833379375,31.40920920633899,1.8003035564698574e-06,1,0,0,0,0.0,0.0001176595687866211,0.0,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:10:00,1.084481120109558,3.733076869849583e-05,3.178183005926511e-05,50.0,1.0845575511455536,1.085004336864259,1.0841107654268483,1.0846060663461685,1.0846060663461685,0.00017622825163486012,-0.0001249462366104126,18.96425054763149,23.60753133750809,22.35960356124715,35.57245255543195,1.1999996341049979e-06,0,0,0,0,-0.0002168308192094237,0.0002351999282836914,-0.0002351999282836914,0.0,-0.00021683081920947418,1.0847163200378418,1.0847163200378418,1.084481120109558,1.084481120109558
2024-03-04 03:15:00,1.0847163200378418,3.8855376356172755e-05,3.319653931864664e-05,50.0,1.084563434123993,1.085015565548426,1.08411130269956,1.0846125518574434,1.0846125518574434,0.00013652049021119637,0.000103768180398367,18.96425054763149,23.60753133750809,18.010201122900177,28.652879430677135,2.3999992682099958e-06,0,0,0,0,0.00021687784501023266,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:20:00,1.0847163200378418,3.9607073223590916e-05,3.4478646099635494e-05,52.633263966704014,1.0845810770988464,1.0850278591830165,1.0841342950146764,1.0846183167563543,1.0846183167563543,0.00010393630840219976,9.800328148745763e-05,18.96425054763149,23.60753133750809,18.010201122896614,28.652879430671465,1.8003035564698574e-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:25:00,1.0847163200378418,3.974464685807533e-05,3.553184625132346e-05,52.633263966704014,1.0845987200737,1.0850371084597734,1.0841603316876265,1.084623474823801,1.084623474823801,9.942033781998372e-05,9.284521404073764e-05,18.96425054763149,23.60753133750809,18.010201122892777,28.652879430665358,6.003039223807199e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:30:00,1.0845986604690552,3.0013553513397184e-05,3.44281877037382e-05,52.63045566108207,1.0846222341060638,1.08500076246072,1.0842437057514076,1.0846222341060638,1.0846222341060638,9.942033781998372e-05,-2.3573637008666992e-05,18.96425054763149,23.60753133750809,16.05849488703251,36.38453212989466,0.0,0,0,0,0,-0.00010847035912808778,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 03:35:00,1.0847163200378418,3.1433391240343056e-05,3.3829228411059175e-05,52.63298298031264,1.0846398770809174,1.0850000701755664,1.0842796839862683,1.0846267143885295,1.0846267143885295,9.394034244617658e-05,8.960564931226322e-05,18.96425054763149,23.60753133750809,14.380278811525882,32.582114334844356,6.003039223807199e-07,0,0,0,0,0.00010848212622338593,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 03:40:00,1.0845986604690552,2.2801635924052377e-05,3.162370991365782e-05,55.55555555555556,1.0846575140953063,1.0849675348231675,1.084347493367445,1.0846254392103716,1.0846254392103716,9.942033781998372e-05,-2.6778741316402233e-05,18.96425054763149,23.60753133750809,12.925565914536996,29.286098829493024,-6.003039223807199e-07,0,0,0,0,-0.00010847035912808778,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 03:45:00,1.0847163200378418,2.5164965469004485e-05,3.0331961024727155e-05,57.895860008536076,1.0846810340881348,1.0849236170454697,1.0844384511307998,1.0846293905506963,1.0846293905506963,9.942033781998372e-05,8.692948714550397e-05,18.96425054763149,23.60753133750809,11.655765492229424,26.40904873301656,0.0,1,0,0,0,0.00010848212622338593,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:50:00,1.0847163200378418,2.672979670270692e-05,2.961152816032311e-05,64.70307655616504,1.0846986770629883,1.0848898988863291,1.0845074552396474,1.0846330126126607,1.0846330126126607,9.394186599236571e-05,8.330742518114498e-05,18.96425054763149,23.60753133750809,11.655765492227095,26.409048733011286,-6.003039223807199e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 03:55:00,1.0847163200378418,2.765119101155733e-05,2.9219460730569953e-05,60.0,1.0847045600414276,1.0848899774930403,1.0845191425898149,1.0846363449096679,1.0846363449096679,8.731827872054189e-05,7.997512817392582e-05,18.96425054763149,23.60753133750809,11.655765492224587,26.409048733005605,-6.003039223807199e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 04:00:00,1.0848339796066284,3.744391635907007e-05,3.086435185626998e-05,66.66441456658333,1.0847163259983064,1.0849033071111016,1.0845293448855111,1.0846439462441664,1.0846439462441664,8.731827872054189e-05,0.00019003336246203872,18.96425054763149,23.60753133750809,21.31082475836784,23.522828346345992,0.0,0,0,0,0,0.00010847035912808778,0.0001176595687866211,0.0001176595687866211,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 04:05:00,1.0848339796066284,4.468956822556436e-05,3.362939513012886e-05,66.66441456658333,1.084728091955185,1.0849135062216704,1.0845426776886995,1.0846509845168502,1.0846509845168502,8.731827872054189e-05,0.0001829950897782595,18.96425054763149,23.60753133750809,19.066746455016965,21.0458210355541,0.0,0,0,0,0,0.0,0.0001176595687866211,0.0001176595687866211,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 04:10:00,1.0848339796066284,4.985707816973495e-05,3.6874931738050076e-05,64.28519724936663,1.0847339749336242,1.0849251921242804,1.084542757742968,1.0846575200557709,1.0846575200557709,9.394186599236571e-05,0.00017645955085754395,18.96425054763149,23.60753133750809,17.124757069980586,18.902258621964275,6.003039223807199e-07,1,0,0,0,0.0,0.0001176595687866211,0.0,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 04:15:00,1.0848339796066284,5.333752524094848e-05,4.016745043862976e-05,58.33474075325113,1.0847398579120635,1.0849359653568795,1.0845437504672475,1.0846636048678695,1.0846636048678695,9.942033781998372e-05,0.00017037473875891607,18.96425054763149,21.61961955828424,15.432061389649034,17.033865897491886,6.003039223807199e-07,1,0,0,0,0.0,0.0001176595687866211,0.0,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 04:20:00,1.0848339796066284,5.545653619143387e-05,4.322526758919058e-05,58.33474075325113,1.0847398579120635,1.0849359653568795,1.0845437504672475,1.084669284025828,1.084669284025828,7.928558228104002e-05,0.00016469558080034474,18.96425054763149,19.903442462592277,15.432061389645932,17.033865897488468,1.8003035564857178e-06,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 04:25:00,1.0848339796066284,5.6484746637552874e-05,4.587716339886304e-05,58.33474075325113,1.0847398579120635,1.0849359653568795,1.0845437504672475,1.084674596786499,1.084674596786499,8.234454482342427e-05,0.00015938282012939453,18.96425054763149,18.410686539746326,15.432061389642593,17.03386589748478,6.003039223807199e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 04:30:00,1.0847163200378418,4.7260675298810284e-05,4.615386577885249e-05,50.0,1.0847339749336242,1.0849251921242804,1.084542757742968,1.0846759006381035,1.0846759006381035,8.234454482342427e-05,4.041939973831177e-05,18.96425054763149,19.643607169055873,13.736252936040215,26.15090269648186,0.0,1,0,0,0,-0.0001084585945854144,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 04:35:00,1.0847163200378418,3.949525558533118e-05,4.482214374014823e-05,50.0,1.084728091955185,1.0849135062216704,1.0845426776886995,1.0846771254683987,1.0846771254683987,8.234454482342427e-05,3.919456944312394e-05,18.96425054763149,17.892240968943412,22.86458363280117,23.38364419035839,0.0,0,0,0,0,0.0,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 04:40:00,1.0847163200378418,3.296114890871671e-05,4.244994477386193e-05,45.45370796867803,1.084728091955185,1.0849135062216704,1.0845426776886995,1.0846782782498527,1.0846782782498527,7.180598545569473e-05,3.8041787989051556e-05,18.96425054763149,16.34233458021131,20.525520669740335,20.99148096773166,6.003039223807199e-07,0,0,0,0,0.0,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 04:45:00,1.0847163200378418,2.7466208932347413e-05,3.945319760555903e-05,45.45370796867803,1.084728091955185,1.0849135062216704,1.0845426776886995,1.084679365158081,1.084679365158081,7.180598545569473e-05,3.695487976074219e-05,18.96425054763149,14.964596772931017,20.525520669736064,20.991480967727295,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 04:50:00,1.0847163200378418,2.284805129915135e-05,3.6132168344277495e-05,45.45370796867803,1.0847398519515992,1.0848847113561921,1.0845949925470062,1.084680391682519,1.084680391682519,5.822638603807062e-05,3.592835532284511e-05,18.96425054763149,15.687112844393829,18.34856275429466,29.3712060749106,6.003039223807199e-07,0,0,0,0,0.0,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 04:55:00,1.0847163200378418,1.8969459976370118e-05,3.269962667069602e-05,45.45370796867803,1.0847398519515992,1.0848847113561921,1.0845949925470062,1.0846813627191492,1.0846813627191492,5.822638603807062e-05,3.495731869262997e-05,18.96425054763149,16.33419370542078,16.467636353546578,26.360339356470693,0.0,1,0,0,0,0.0,0.0001176595687866211,0.0,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 05:00:00,1.0847163200378418,1.571450141879538e-05,2.9302601620315894e-05,50.0,1.0847398519515992,1.0848847113561921,1.0845949925470062,1.0846822826485885,1.0846822826485885,5.822638603807062e-05,3.4037389253338546e-05,18.96425054763149,16.915549204756402,16.46763635354315,26.3603393564652,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 05:05:00,1.0847163200378418,1.2985237575646735e-05,2.6039128811382065e-05,50.0,1.0847398519515992,1.0848847113561921,1.0845949925470062,1.084683155402159,1.084683155402159,5.822638603807062e-05,3.3164635682814136e-05,18.96425054763149,15.791629043496194,25.343429153018636,23.55940209048977,0.0,1,0,0,0,0.0,0.0001176595687866211,0.0,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 05:10:00,1.0848339796066284,2.008489403948488e-05,2.4848281857002632e-05,66.66291375816257,1.0847516179084777,1.0848860417468977,1.0846171940700577,1.084686926007271,1.084686926007271,5.822638603807062e-05,0.00014705359935751616,18.96425054763149,16.30511138022777,29.94199625499043,19.169969059422552,0.0,1,0,0,0,0.00010847035912808778,0.00011777877807617188,0.0,0.00010856848171263923,0.0,1.0848339796066284,1.0849517583847046,1.0848339796066284,1.0848339796066284
2024-03-04 05:15:00,1.0848339796066284,2.5418415268374517e-05,2.496230853927701e-05,57.14285714285714,1.084757500886917,1.0848956668592216,1.0846193349146125,1.0846905126804258,1.0846905126804258,5.822638603807062e-05,0.0001434669262025956,18.96425054763149,16.770006139696417,27.21075946168492,17.421330646147194,0.0,1,0,0,0,0.0,0.00011777877807617188,0.0,0.00010856848171263923,0.0,1.0848339796066284,1.0849517583847046,1.0848339796066284,1.0848339796066284
2024-03-04 05:20:00,1.0849517583847046,3.8702889522124195e-05,2.7710424735846446e-05,62.50474863872356,1.0847751557826997,1.0849180200987023,1.084632291466697,1.084696732816242,1.084696732816242,7.376741887971843e-05,0.0002550255684625746,18.96425054763149,17.191791680714637,24.77682469617596,15.86303594361269,6.009121330371617e-07,1,0,0,0,0.00010856848171258981,0.0,0.0,0.0,0.0,1.0849517583847046,1.0849517583847046,1.0849517583847046,1.0849517583847046
2024-03-04 05:25:00,1.0849517583847046,4.866989482610329e-05,3.1902318753897816e-05,62.50474863872356,1.0847869277000428,1.084947127433364,1.0846267279667217,1.0847026636434156,1.0847026636434156,8.574032162158417e-05,0.0002490947412889799,18.96425054763149,17.575191896103306,24.77682469617146,15.863035943609809,6.00912133053022e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0849517583847046,1.0849517583847046,1.0849517583847046,1.0849517583847046
2024-03-04 05:30:00,1.0848339796066284,4.652870135934961e-05,3.482759527498818e-05,62.49683464168144,1.084792810678482,1.0849507180699878,1.0846349032869764,1.0847056480971249,1.0847056480971249,8.574032162158417e-05,0.000128331509503532,18.96425054763149,16.396663969950723,22.448104484085647,23.770887380742877,0.0,1,0,0,0,-0.00010855669587694905,0.00011777877807617188,0.0,0.00010856848171263923,0.0,1.0848339796066284,1.0849517583847046,1.0848339796066284,1.0848339796066284
2024-03-04 05:35:00,1.0848339796066284,4.432088651951105e-05,3.672625352389276e-05,57.140790044856026,1.0847986936569214,1.0849533354564185,1.0846440518574243,1.0847084999084473,1.0847084999084473,8.574032162158417e-05,0.00012547969818110793,18.96425054763149,15.32185631728403,22.448104484081362,23.770887380738344,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 05:40:00,1.0847163200378418,3.2700087222892193e-05,3.5921020263692644e-05,57.140790044856026,1.084792810678482,1.0849507180699878,1.0846349032869764,1.0847086699112602,1.0847086699112602,8.574032162158417e-05,7.650126581548733e-06,18.96425054763149,15.799456991475823,20.243700703481963,31.25658596915968,0.0,1,0,0,0,-0.0001084585945854144,0.0001176595687866211,0.0,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 05:45:00,1.0845986604690552,1.383687331579786e-05,3.150419087411369e-05,42.859209955143974,1.0847810447216033,1.0849597362839978,1.0846023531592088,1.0847063292848302,1.0847063292848302,9.695361013287325e-05,-0.00010766881577506382,18.96425054763149,17.283667738418096,18.307601500938137,37.83117779080187,-6.003039223807199e-07,0,0,0,0,-0.00010847035912808778,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010847035912810492,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 05:50:00,1.0847163200378418,8.286265362089651e-06,2.686060577170888e-05,50.0,1.084775161743164,1.0849542622428348,1.0845960612434933,1.084706537425518,1.084706537425518,9.695361013287325e-05,9.782612323760986e-06,18.96425054763149,18.642590383947333,16.59805977293967,34.298548076888196,0.0,0,0,0,0,0.00010848212622338593,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 05:55:00,1.0847163200378418,3.843068072217903e-06,2.2257098231810687e-05,50.0,1.0847692787647247,1.0849479736320748,1.0845905838973746,1.0847067370706676,1.0847067370706676,9.695361013287325e-05,9.582967174237567e-06,18.96425054763149,18.17158708089949,24.218756296034194,31.164582303841136,0.0,1,0,0,0,0.0,0.0001176595687866211,0.0,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 06:00:00,1.0847163200378418,3.1813494705268397e-07,1.7869305574859088e-05,42.859209955143974,1.0847633957862854,1.0849408648663414,1.0845859267062294,1.084706928730011,1.084706928730011,9.695361013287325e-05,9.39130783073061e-06,18.96425054763149,18.752205651875588,22.049085796960856,37.33129760667413,0.0,0,0,0,0,0.0,0.0001176595687866211,0.0001176595687866211,0.00010848212622329535,0.0,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 06:05:00,1.0848339796066284,6.938758242647225e-06,1.5683196108416716e-05,50.0,1.0847633957862854,1.0849408648663414,1.0845859267062294,1.0847094199236702,1.0847094199236702,9.658718740042083e-05,0.00012455968295821407,18.96425054763149,17.943699334593507,26.570023118183347,31.293124566108226,6.003039223807199e-07,0,0,0,0,0.00010847035912808778,0.0002353191375732422,0.0002353191375732422,0.0002169642524465907,0.0,1.0845986604690552,1.0848339796066284,1.0845986604690552,1.0848339796066284
2024-03-04 06:10:00,1.0848339796066284,1.2046782098318332e-05,1.495591330639704e-05,50.0,1.0847692787647247,1.0849479736320748,1.0845905838973746,1.0847118153021886,1.0847118153021886,9.548248017701246e-05,0.00012216430443978687,18.96425054763149,17.20057752641741,26.57002311817898,31.293124566103078,6.003039223807199e-07,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 06:15:00,1.0848339796066284,1.5911509824828585e-05,1.514703261008335e-05,50.0,1.084775161743164,1.0849542622428348,1.0845960612434933,1.0847141202890649,1.0847141202890649,9.361335519191485e-05,0.00011985931756353096,18.96425054763149,17.485852035476398,24.29163078058392,37.18477237656941,6.003039223807199e-07,0,0,0,0,0.0,0.0001176595687866211,0.0001176595687866211,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 06:20:00,1.0847163200378418,9.372154153641787e-06,1.3992056918795038e-05,44.44569499155881,1.084775161743164,1.0849542622428348,1.0845960612434933,1.0847141610251532,1.0847141610251532,9.548248017701246e-05,2.1590126886295025e-06,18.880840915095842,17.748447427440578,22.238023275066553,34.04118237500747,-6.003039223807199e-07,0,0,0,0,-0.0001084585945854144,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 06:25:00,1.0847163200378418,4.141922170131096e-06,1.202202996906225e-05,44.44569499155881,1.084775161743164,1.0849542622428348,1.0845960612434933,1.0847142002799295,1.0847142002799295,9.658718740042083e-05,2.1197579123111154e-06,18.9070779165357,17.990325674068195,20.382357062871908,31.20059392993273,-6.003039223807199e-07,0,0,0,0,0.0,0.0001176595687866211,-0.0001176595687866211,0.0,-0.00010845859458539971,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 06:30:00,1.0848339796066284,9.382909183841548e-06,1.149420581201811e-05,55.55430500844119,1.0847810447216033,1.0849597362839978,1.0846023531592088,1.0847163391964776,1.0847163391964776,8.613544047793078e-05,0.00011764041015083215,18.866436646122338,18.21325621120619,18.701734284848794,28.62795580546322,-6.00912133053022e-07,0,0,0,0,0.00010847035912808778,0.0001176595687866211,0.0001176595687866211,0.00010847035912810492,0.0,1.0847163200378418,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 06:35:00,1.0849517583847046,2.2777625930947565e-05,1.3750889835804002e-05,60.00202572672947,1.0847928166389464,1.0849841295614806,1.0846015037164123,1.0847204693576746,1.0847204693576746,8.613544047793078e-05,0.00023128902702995724,18.57137701088417,16.993748446153802,25.338226890727903,26.291015215727814,0.0,0,0,0,0,0.00010856848171258981,0.00011777877807617188,0.00011777877807617188,0.00010856848171263923,0.0,1.0848339796066284,1.0849517583847046,1.0848339796066284,1.0849517583847046
