date,Return,HL_Spread_Return,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Open,High,Low,Close
2024-03-04 00:00:00,0.0,0.0,1.084481120109558,1.084481120109558,0.0,0.00017892626311299172,0.0,1.084481120109558,1.084481120109558,1.084481120109558,1.084481120109558
2024-03-04 00:05:00,0.0,0.00010838396106443602,1.0845398902893066,1.084481120109558,0.0,0.00017892626311299172,0.00011754035949707031,1.084481120109558,1.0845986604690552,1.084481120109558,1.084481120109558
2024-03-04 00:10:00,0.00021687784501023266,0.00021687784501027614,1.0845987200737,1.0845987200737,0.0001175999641418457,0.00017892626311299172,0.0002351999282836914,1.084481120109558,1.0847163200378418,1.084481120109558,1.0847163200378418
2024-03-04 00:15:00,0.0,0.00010848212622329535,1.0846574902534485,1.0846574902534485,0.0,0.00017892626311299172,0.0001176595687866211,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 00:20:00,0.0,0.00010848212622329535,1.0846574902534485,1.0846574902534485,0.0,0.00017892626311299172,0.0001176595687866211,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0847163200378418
2024-03-04 00:25:00,0.0,0.0,1.0847163200378418,1.0847163200378418,0.0,0.00017892626311299172,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 00:30:00,0.00010847035912808778,0.00010847035912810492,1.084775149822235,1.0848339796066284,5.882978439331055e-05,0.00017892626311299172,0.0001176595687866211,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0848339796066284
2024-03-04 00:35:00,0.0,0.0,1.0848339796066284,1.0848339796066284,0.0,0.00017892626311299172,0.0,1.0848339796066284,1.0848339796066284,1.0848339796066284,1.0848339796066284
2024-03-04 00:40:00,0.00021702707629800422,0.00010844682067873206,1.085010588169098,1.085010588169098,0.00011771917343139648,0.00017892626311299172,0.0001176595687866211,1.0849517583847046,1.0850694179534912,1.0849517583847046,1.0850694179534912
2024-03-04 00:45:00,0.0,0.0,1.0850694179534912,1.0850694179534912,0.0,0.00017892626311299172,0.0,1.0850694179534912,1.0850694179534912,1.0850694179534912,1.0850694179534912
2024-03-04 00:50:00,-0.0001084350612411411,0.00010844682067873206,1.085010588169098,1.085010588169098,5.882978439331055e-05,0.00017892626311299172,0.0001176595687866211,1.0850694179534912,1.0850694179534912,1.0849517583847046,1.0849517583847046
2024-03-04 00:55:00,-0.00010855669587694905,0.00021702707629803894,1.0849516987800598,1.0849516987800598,5.888938903808594e-05,0.00017892626311299172,0.00023543834686279297,1.0850694179534912,1.0850694179534912,1.0848339796066284,1.0848339796066284
2024-03-04 01:00:00,-0.0001084585945854144,0.00010847035912810492,1.084775149822235,1.084775149822235,5.882978439331055e-05,0.00017892626311299172,0.0001176595687866211,1.0848339796066284,1.0848339796066284,1.0847163200378418,1.0847163200378418
2024-03-04 01:05:00,-0.00010847035912808778,0.00010848212622329535,1.0846574902534485,1.0846574902534485,5.882978439331055e-05,0.00017892626311299172,0.0001176595687866211,1.0847163200378418,1.0847163200378418,1.0845986604690552,1.0845986604690552
2024-03-04 01:10:00,-0.00010837221525450413,0.00010838396106443602,1.0845398902893066,1.0845398902893066,5.8770179748535156e-05,0.00017892626311299172,0.00011754035949707031,1.0845986604690552,1.0845986604690552,1.084481120109558,1.084481120109558
2024-03-04 01:15:00,0.00021687784501023266,0.0,1.0847163200378418,1.0847163200378418,0.0001175999641418457,0.00017892626311299172,0.0,1.0847163200378418,1.0847163200378418,1.0847163200378418,1.0847163200378418
2024-03-04 01:20:00,-0.00010847035912808778,0.00010848212622329535,1.0846574902534485,1.0845986604690552,5.882978439331055e-05,0.00017010467797928385,0.0001176595687866211,1.0845986604690552,1.0847163200378418,1.0845986604690552,1.0845986604690552
