date,GBPJPY=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,USDNOK=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-11 09:00:00,192.3159942626953,1.0745755434036255,1.255350947380066,153.23599243164062,0.9137899875640869,0.6522391438484192,1.3685400485992432,10.798859596252441,0.8557500243186951,164.5850067138672,99.93499755859375,0.5989458560943604,0.9814599752426147,1.46983003616333,1.7175099849700928,0.0012629834944604124,36.57209786569495,1.9252094984054566,1.9274765091946522,1.922942487616261,1.9227796367236547,1.9195976115408397,0.0015603729656763488,38.87960677385724,0.00015594779113303758,0.002080082893371582,1.9249100089073181,1.9241949915885925,0.0001500248908996582,0.0010675424969539364,0.002080082893371582,0,-1,0,0,2,1.924049973487854,1.925950050354004,1.9238699674606323,1.924340009689331
2024-04-11 10:00:00,191.99600219726562,1.073306918144226,1.2535254955291748,153.16299438476562,0.9131100177764893,0.652277410030365,1.3687900304794312,10.812800407409668,0.8560199737548828,164.36099243164062,99.89900207519531,0.5990176200866699,0.9799000024795532,1.4687199592590332,1.7157399654388428,0.0010286263028993492,31.78384002895403,1.9250220000743865,1.9277622300403885,1.9222817701083845,1.9230449966021947,1.9197821361677987,-0.0013049415179662294,37.866705906800796,-0.001351088992595617,0.003200054168701172,1.923110008239746,1.9230149984359741,0.0012999773025512695,0.0012965389663236561,0.003200054168701172,0,0,0,0,0,1.9242899417877197,1.9247100353240967,1.9215099811553955,1.9217400550842285
2024-04-11 11:00:00,191.9459991455078,1.073306918144226,1.2540757656097412,153.0659942626953,0.9121900200843811,0.6525583267211914,1.3686100244522095,10.823960304260254,0.8555999994277954,164.24099731445312,99.8740005493164,0.5991970896720886,0.9787300229072571,1.4684200286865234,1.7161200046539307,0.0008280290283810832,34.46491206553999,1.9248245000839233,1.9279204484087178,1.9217285517591287,1.923337140253612,1.9199630873543876,-0.0016371394906724568,36.496067341013834,-2.0842736343618107e-05,0.0014300346374511719,1.9219650030136108,1.9217150211334229,2.002716064453125e-05,0.0013713593777347883,0.0014300346374511719,1,0,0,0,0,1.9217300415039062,1.9226800203323364,1.9212499856948853,1.9217000007629395
2024-04-11 12:00:00,191.94900512695312,1.0731916427612305,1.2539499998092651,153.08799743652344,0.9128000140190125,0.65237957239151,1.3691099882125854,10.828399658203125,0.8555899858474731,164.23699951171875,99.83599853515625,0.598802387714386,0.9793199896812439,1.4687199592590332,1.7166099548339844,0.0007098393721434171,40.40316214577446,1.9245885014533997,1.9276151614320576,1.9215618414747417,1.9236099975449699,1.9201695152691431,-0.0010500209672110739,34.972185416017474,0.0004475078391412701,0.0016200542449951172,1.9218900203704834,1.922124981880188,0.00042998790740966797,0.0014039198727253497,0.0016200542449951172,0,0,0,0,0,1.9216899871826172,1.922700047492981,1.9210799932479858,1.9225599765777588
2024-04-11 13:00:00,192.0760040283203,1.0744600296020508,1.256691813468933,152.84300231933594,0.9089499711990356,0.6545873284339905,1.3670599460601807,10.802980422973633,0.8547000288963318,164.1739959716797,100.03900146484375,0.600672721862793,0.9762200117111206,1.4682799577713013,1.7178399562835693,0.00045865379216958324,28.67661381432856,1.9242860019207,1.9278435683204236,1.9207284355209764,1.923765357051577,1.9203233264741444,-0.0037253456456320944,33.14269256138463,-0.001310734230668631,0.005180001258850098,1.9219799637794495,1.9212700128555298,0.0012599825859069824,0.0017201445406701142,0.005180001258850098,0,0,0,0,0,1.9225000143051147,1.9245699644088745,1.9193899631500244,1.9200400114059448
2024-04-11 14:00:00,192.18499755859375,1.073767900466919,1.2551145553588867,153.13499450683594,0.9108800292015076,0.65353924036026,1.3690999746322632,10.82116985321045,0.8553199768066406,164.37899780273438,100.05599975585938,0.5997001528739929,0.9777299761772156,1.4697999954223633,1.718400001525879,0.0002887029916041062,25.828243849574108,1.9240254998207091,1.92785070567098,1.9202002939704383,1.9239114267485482,1.9205164228166853,-0.0032614214079720316,31.026399378296055,0.0003176985536799126,0.002769947052001953,1.9198349714279175,1.9203199744224548,0.00030499696731567383,0.001882314192094017,0.002769947052001953,0,1,0,0,0,1.9199899435043335,1.9212199449539185,1.9184499979019165,1.9206500053405762
2024-04-11 15:00:00,191.88099670410156,1.0708931684494019,1.2520816326141357,153.26800537109375,0.9112100005149841,0.6517205238342285,1.3716599941253662,10.869449615478516,0.8550699949264526,164.0780029296875,99.8759994506836,0.5975143313407898,0.9754700064659119,1.4683300256729126,1.7170900106430054,0.00017080537964475617,28.099230549452713,1.923736000061035,1.927553465739492,1.9199185343825782,1.9240450007574899,1.9207223767325992,-0.0030349833624703226,28.663336543065984,0.00018744282062965745,0.002660036087036133,1.921720027923584,1.9208000302314758,0.0001800060272216797,0.001939353170689178,0.002660036087036133,0,-1,0,0,0,1.9205900430679321,1.923050045967102,1.920390009880066,1.9210100173950195
2024-04-11 16:00:00,192.00999450683594,1.0722709894180298,1.2533998489379883,153.1929931640625,0.9107900261878967,0.6524306535720825,1.3706799745559692,10.854430198669434,0.8552700281143188,164.23199462890625,99.93099975585938,0.5983008146286011,0.9764099717140198,1.4693800210952759,1.7179299592971802,8.813616449354633e-05,31.78596406985605,1.9235189974308013,1.9273881707606604,1.9196498241009423,1.9241757137434823,1.9209392808732533,-0.0029357416289192972,26.26509503668685,0.00011970511213443835,0.0014799833297729492,1.921150028705597,1.9211249947547913,0.00011497735977172852,0.0018490124503933551,0.0014799833297729492,0,0,0,0,2,1.9210100173950195,1.9218900203704834,1.9204100370407104,1.921239972114563
2024-04-11 17:00:00,192.10499572753906,1.0720411539077759,1.2538713216781616,153.23399353027344,0.9104800224304199,0.6524561643600464,1.3698999881744385,10.856650352478027,0.8548300266265869,164.2239990234375,99.9739990234375,0.5986589789390564,0.9757900238037109,1.4685399532318115,1.7178000211715698,3.692672596944391e-05,34.42162412407147,1.9233584940433501,1.9272838041074885,1.9194331839792118,1.92409428528377,1.9211561850139074,-0.002584304128374404,24.15452544628534,0.00014053894607202189,0.0013200044631958008,1.9215299487113953,1.921405017375946,0.00013500452041625977,0.0016849705264380271,0.0013200044631958008,0,0,0,0,2,1.9213000535964966,1.9221899509429932,1.9208699464797974,1.9215099811553955
2024-04-11 18:00:00,192.29299926757812,1.0730764865875244,1.2554770708084106,153.177001953125,0.909309983253479,0.6538383364677429,1.368209958076477,10.831379890441895,0.8545100092887878,164.32000732421875,100.1449966430664,0.5997720956802368,0.9754999876022339,1.4676899909973145,1.7174899578094482,-8.98611027411178e-05,31.075753977677508,1.9231339991092682,1.927277495545706,1.9189905026728304,1.9239007149423872,1.9213357113656544,-0.0038306627954756145,22.062854308847225,-0.0007493736814304652,0.0023300647735595703,1.9208149909973145,1.9207700490951538,0.0007199645042419434,0.0016635129820592293,0.0023300647735595703,0,0,0,0,0,1.921470046043396,1.9219800233840942,1.9196499586105347,1.9200700521469116
2024-04-11 19:00:00,192.36099243164062,1.072961449623108,1.2555873394012451,153.24000549316406,0.9099900126457214,0.6540179252624512,1.3684799671173096,10.830889701843262,0.8544099926948547,164.36199951171875,100.1989974975586,0.5998080968856812,0.9760400056838989,1.467710018157959,1.7177499532699585,-0.00021797786195332236,30.255807931340627,1.9228515028953552,1.9271521353351302,1.9185508704555803,1.9236850014754705,1.9215040462357658,-0.004074977976935346,20.084032628675324,-0.00023958951282121443,0.001050114631652832,1.919634997844696,1.9198150038719177,0.00023001432418823242,0.001656547457582528,0.001050114631652832,0,0,0,0,0,1.9200199842453003,1.9201600551605225,1.9191099405288696,1.9196100234985352
2024-04-11 20:00:00,192.40899658203125,1.0731916427612305,1.2560131549835205,153.1999969482422,0.9096699953079224,0.6541891098022461,1.367900013923645,10.82388973236084,0.854200005531311,164.36500549316406,100.20800018310547,0.6001680493354797,0.9759500026702881,1.4678900241851807,1.7183799743652344,-0.00029256057699189597,38.07004151460331,1.9225370049476624,1.9266805842891956,1.9183934256061292,1.9234267898968287,1.9216638093902951,-0.0033767649105616027,18.051762829211754,0.0002292139978150587,0.0008399486541748047,1.9198700189590454,1.919854998588562,0.0002200007438659668,0.0015710557080314516,0.0008399486541748047,0,0,0,0,0,1.919659972190857,1.9202899932861328,1.919450044631958,1.920050024986267
2024-04-11 21:00:00,192.36000061035156,1.072961449623108,1.2553666830062866,153.25100708007812,0.9098700284957886,0.6538768410682678,1.3688499927520752,10.81742000579834,0.8543599843978882,164.38600158691406,100.18399810791016,0.5998080968856812,0.9759299755096436,1.4681299924850464,1.7182300090789795,-0.00038863619217544,33.96014766168342,1.9221910059452056,1.926160055657547,1.9182219562328642,1.9231875027929033,1.9218066646939231,-0.0037975396428788777,16.045788273064062,-0.00034377324947432175,0.0010700225830078125,1.9198850393295288,1.9197250008583069,0.0003300309181213379,0.0014868806567163199,0.0010700225830078125,0,0,-1,0,0,1.9200600385665894,1.9204200506210327,1.919350028038025,1.9193899631500244
