date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Moving Average Slope,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Range,Doji,Three Crows Pattern,Hammer_Signal,Close
2023-12-07 19:00:00,-0.0209655628937071,23.49491790461299,10.926597499847412,11.012806069854873,10.840388929839952,10.86709976196289,10.86709976196289,0.008208462316230633,0.0,34.535319018249915,-0.00018211773463657925,-0.0004692417187217579,0.013879776000976562,10.860739707946777,10.864995002746582,0.0025496482849121094,0.013879776000976562,0,0,1,10.86709976196289
2023-12-07 20:00:00,-0.02171449028068473,23.51654927956544,10.921327543258666,11.009888108551364,10.832766977965969,10.864550113677979,10.864550113677979,0.008208462316230633,-0.0025496482849121094,34.535319018249915,-0.00018211773463657925,-0.0004692417187217579,0.0121002197265625,10.86067008972168,10.864360332489014,0.0025496482849121094,0.0121002197265625,0,0,0,10.862000465393066
2023-12-07 21:00:00,-0.02217866757427167,26.212894784103455,10.916046047210694,11.005898340145977,10.82619375427541,10.863263448079428,10.863263448079428,0.008208462316230633,-0.0025733311971034567,34.535319018249915,-9.19046856107743e-05,-0.00012063602049339206,0.012849807739257812,10.864584922790527,10.861985206604004,0.0006551742553710938,0.012849807739257812,0,0,-1,10.860690116882324
2023-12-07 22:00:00,-0.02221834420771529,23.5728369996758,10.910536050796509,10.99924007190319,10.821832029689828,10.863100051879883,10.863100051879883,0.008208462316230633,-0.0004901885986328125,34.535319018249915,-1.1671157110347354e-05,0.00017676099568864068,0.009510040283203125,10.857854843139648,10.86143970489502,0.0009598731994628906,0.009510040283203125,0,0,1,10.86260986328125
2023-12-07 23:00:00,-0.021474305870368582,35.18433164765683,10.905237531661987,10.98953165698928,10.820943406334694,10.864879989624024,10.864879989624024,0.008208462316230633,0.007119750976562145,34.535319018249915,0.0001271384102957843,0.0008644218505053924,0.019639968872070312,10.866080284118652,10.864695072174072,0.004694938659667969,0.019639968872070312,0,0,0,10.871999740600586
2023-12-08 00:00:00,-0.021521446795537358,32.727086088316454,10.899200010299683,10.97861641314788,10.819783607451487,10.86365826924642,10.86365826924642,0.008208462316230633,-0.0061086018880214255,34.535319018249915,-8.726574125742356e-05,-0.0013291090495729518,0.017769813537597656,10.864465236663818,10.864329814910889,0.00722503662109375,0.017769813537597656,0,0,0,10.857549667358398
2023-12-08 01:00:00,-0.021832626094392182,29.43860391824832,10.892816495895385,10.966189562730063,10.819443429060707,10.861614227294922,10.861614227294922,0.008208462316230633,-0.012264251708984375,34.535319018249915,-0.00014600299653557056,-0.0007552064714114737,0.030280113220214844,10.853809833526611,10.853089809417725,0.004099845886230469,0.030280113220214844,0,0,0,10.849349975585938
2023-12-08 02:00:00,-0.022055746444690882,30.402098539037922,10.886537981033324,10.952605243191519,10.82047071887513,10.859682440757751,10.859682440757751,0.008208462316230633,-0.013522505760192871,34.535319018249915,-0.0001379847526550293,-0.000294030572850712,0.013400077819824219,10.849310398101807,10.847175121307373,0.0015950202941894531,0.013400077819824219,0,0,0,10.846159934997559
2023-12-08 03:00:00,-0.022152084160842023,33.131724877248246,10.88127646446228,10.942978620431184,10.819574308493376,10.857926580641005,10.857926580641005,0.008208462316230633,-0.014046880933973327,34.535319018249915,-0.00012541857976763486,-0.00021023434138833785,0.013750076293945312,10.845965385437012,10.845019817352295,0.0011401176452636719,0.013750076293945312,0,0,0,10.843879699707031
2023-12-08 04:00:00,-0.021156057486731328,24.651967400138687,10.876318979263306,10.92724301370957,10.825394944817043,10.857963943481446,10.857963943481446,0.008208462316230633,0.0003362655639644885,34.535319018249915,2.668774317220774e-06,0.0013298293357835167,0.0156402587890625,10.85062026977539,10.85108995437622,0.007210254669189453,0.0156402587890625,0,0,0,10.85830020904541
2023-12-08 05:00:00,-0.020451251952611216,35.902698593690616,10.873201465606689,10.921589131697788,10.82481379951559,10.857529033314098,10.857529033314098,0.008208462316230633,-0.004349101673472688,34.535319018249915,-3.10650119534271e-05,-0.0004715542309762233,0.011949539184570312,10.85385513305664,10.855175018310547,0.002560138702392578,0.011949539184570312,0,0,0,10.853179931640625
2023-12-08 06:00:00,-0.019440104106466904,39.5167600719044,10.87046046257019,10.915674559636425,10.825246365503954,10.857509136199951,10.857509136199951,0.008208462316230633,-0.00021886825561523438,34.535319018249915,-1.4212224390368938e-06,0.0003787218427779848,0.012349128723144531,10.853024959564209,10.85523509979248,0.0020551681518554688,0.012349128723144531,0,0,0,10.857290267944336
2023-12-08 07:00:00,-0.018139819921675127,50.62232779097386,10.867772960662842,10.907652340207045,10.827893581118639,10.85787765796368,10.85787765796368,0.008208462316230633,0.004422261164737762,34.535319018249915,2.63229831235025e-05,0.0004614089759460427,0.02031993865966797,10.864599704742432,10.85877513885498,0.0025048255920410156,0.02031993865966797,0,0,0,10.862299919128418
2023-12-08 08:00:00,-0.017125816578218434,46.61784476048964,10.865325975418092,10.90062803633162,10.830023914504563,10.8579421043396,10.8579421043396,0.008208462316230633,0.0008378028869628906,34.535319018249915,4.603312565671607e-06,-0.0003240576975468423,0.02225017547607422,10.86580514907837,10.860710144042969,0.0017600059509277344,0.02225017547607422,0,0,0,10.858779907226562
2023-12-08 09:00:00,-0.015184149230595523,54.17206608892849,10.864448976516723,10.897721775660175,10.83117617737327,10.85907662709554,10.85907662709554,0.008208462316230633,0.015883318583171047,34.535319018249915,4.01029781419585e-05,0.0014900420296188877,0.03441047668457031,10.872485160827637,10.866875171661377,0.008090019226074219,0.03441047668457031,0,0,0,10.874959945678711
2023-12-08 10:00:00,-0.014735299902044474,46.24365877055768,10.860977506637573,10.879830622049413,10.842124391225733,10.858741223812103,10.858741223812103,0.008208462316230633,-0.0050310492515563965,34.535319018249915,-4.2297402206768554e-05,-0.0019540091388206005,0.0277099609375,10.86451530456543,10.86438512802124,0.010624885559082031,0.0277099609375,0,0,0,10.853710174560547
2023-12-08 11:00:00,-0.013337730379376467,53.25166387432945,10.860518503189088,10.87803218392839,10.843004822449785,10.859330569996553,10.859330569996553,0.008323168942355897,0.009429538951200911,34.535319018249915,4.117342890528976e-05,0.0013866165712146383,0.027579307556152344,10.855390071868896,10.861175060272217,0.007524967193603516,0.027579307556152344,0,0,0,10.868760108947754
2023-12-08 12:00:00,-0.01152449574328962,55.926210384453746,10.860619020462035,10.878530214031095,10.842707826892976,10.860379430982801,10.860379430982801,0.009542763430873005,0.017830636766221986,34.535319018249915,7.959287993765583e-05,0.0008694606106440794,0.03025054931640625,10.865015029907227,10.87274980545044,0.004724979400634766,0.03025054931640625,0,0,0,10.878210067749023
2023-12-08 13:00:00,-0.0077209308164629675,63.73024864349174,10.863350009918213,10.893897463761686,10.83280255607474,10.863302632382041,10.863302632382041,0.016599425921795714,0.052617625186318406,34.535319018249915,0.00022408427024370577,0.0034665804010474144,0.08205032348632812,10.915775299072266,10.896510124206543,0.01885509490966797,0.08205032348632812,0,0,0,10.91592025756836
2023-12-08 14:00:00,-0.004945022305243185,67.30731688885811,10.865636014938355,10.90262981574569,10.828642214131019,10.865636014938355,10.865636014938355,0.020070439675679917,0.044334268569945934,34.535319018249915,0.0002674521232138056,-0.0005450730602335474,0.05003070831298828,10.934114933013916,10.91392993927002,0.002974987030029297,0.05003070831298828,0,0,-1,10.9099702835083
2023-12-08 15:00:00,-0.004455857986195966,58.78321893699402,10.866271543502808,10.90380401920754,10.828739067798077,10.866310982477097,10.866310982477097,0.020297565361531985,0.013499350774855756,34.535319018249915,0.00015540998809182582,-0.002764439267258001,0.05267047882080078,10.884395122528076,10.894104957580566,0.015079975128173828,0.05267047882080078,0,0,0,10.879810333251953
2023-12-08 16:00:00,-0.0020839306504250033,66.34293101422024,10.868795013427734,10.911542612113843,10.826047414741625,10.868409113450484,10.868409113450484,0.02292393262218225,0.044060750441117236,34.535319018249915,0.0003383159637451172,0.0030018474255779637,0.03966999053955078,10.898714542388916,10.896719932556152,0.01632976531982422,0.03966999053955078,0,0,0,10.912469863891602
