date,GBPJPY=X,USDNOK=X,GBPAUD=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-12-18 19:00:00,180.60299682617188,10.398759841918945,1.8859699964523315,1.0920606851577759,1.2640467882156372,142.88299560546875,0.868369996547699,0.6701963543891907,1.339210033416748,0.8636500239372253,155.98800659179688,95.75499725341797,0.6213109493255615,0.9480000138282776,1.461899995803833,1.6927200555801392,0.18110915452211884,78.55947040856752,142.58069915771483,143.26730412585775,141.89409418957192,142.88299560546875,142.88299560546875,0.0,18.62394225275239,0.0002380398078594137,0.1360015869140625,142.9469985961914,142.9104995727539,0.01700592041015625,0.7450632909990766,0.1360015869140625,0,0,-1,0,0,142.93800354003906,143.01499938964844,142.87899780273438,142.88299560546875
2023-12-18 20:00:00,180.74200439453125,10.39501953125,1.8864500522613525,1.0921800136566162,1.2647660970687866,142.91700744628906,0.8672599792480469,0.6705109477043152,1.3394299745559692,0.8633800148963928,156.0570068359375,95.80799865722656,0.6211565732955933,0.9470499753952026,1.4625600576400757,1.6939300298690796,0.17702673601559127,77.60319325038714,142.6221496582031,143.28313149805354,141.9611678183527,142.9000015258789,142.9000015258789,0.01700592041015625,18.62394225275239,0.0002380398078594137,0.0780029296875,142.92100524902344,142.9010009765625,0.01700592041015625,0.7450632909990766,0.0780029296875,0,0,0,1,0,142.88499450683594,142.9600067138672,142.8820037841797,142.91700744628906
2023-12-18 21:00:00,180.5449981689453,10.391369819641113,1.885830044746399,1.0926573276519775,1.2648141384124756,142.73699951171875,0.8671000003814697,0.6708303093910217,1.339840054512024,0.8635799884796143,155.9219970703125,95.73899841308594,0.6214268207550049,0.9470900297164917,1.4635499715805054,1.6945699453353882,0.16133517209371462,64.37912163257165,142.64644927978514,143.2853455250941,142.0075530344762,142.84566752115884,142.84566752115884,-0.10866800944009469,18.62394225275239,-0.0012595277342198896,0.199005126953125,142.83450317382812,142.8239974975586,0.09000396728515625,0.7450632909990766,0.199005126953125,0,0,0,0,0,142.91099548339844,142.9340057373047,142.73500061035156,142.73699951171875
2023-12-18 22:00:00,180.61000061035156,10.388449668884277,1.886330008506775,1.0924185514450073,1.2649260759353638,142.79400634765625,0.8670600056648254,0.6706188321113586,1.3396300077438354,0.8632799983024597,155.95199584960938,95.70700073242188,0.6212337613105774,0.9469699859619141,1.4628900289535522,1.6940699815750122,0.15052792542584825,66.32612731301276,142.67239990234376,143.28956152896987,142.05523827571764,142.8327522277832,142.8327522277832,-0.038745880126953125,18.62394225275239,0.00039938373464831756,0.2129974365234375,142.82950592041016,142.7655029296875,0.02850341796875,0.7450632909990766,0.2129974365234375,0,-1,0,0,0,142.73699951171875,142.93600463867188,142.72300720214844,142.79400634765625
2023-12-18 23:00:00,180.48599243164062,10.394359588623047,1.8870899677276611,1.0926573276519775,1.2651981115341187,142.66299438476562,0.8670600056648254,0.6706008911132812,1.3398100137710571,0.8633400201797485,155.83599853515625,95.63800048828125,0.6215426921844482,0.9472000002861023,1.4634599685668945,1.6949700117111206,0.13260507609712135,56.72291202377163,142.69699935913087,143.26746720931635,142.1265315089454,142.79880065917968,142.79880065917968,-0.13580627441405113,18.62394225275239,-0.0009174892297065806,0.2039947509765625,142.74300384521484,142.72699737548828,0.0655059814453125,0.7450632909990766,0.2039947509765625,0,0,0,0,0,142.79100036621094,142.84500122070312,142.64100646972656,142.66299438476562
2023-12-19 00:00:00,180.36199951171875,10.388919830322266,1.884559988975525,1.0922993421554565,1.2654223442077637,142.54100036621094,0.8671799898147583,0.6714473366737366,1.339269995689392,0.8629599809646606,155.65499877929688,95.697998046875,0.6221613883972168,0.9469799995422363,1.4624799489974976,1.694659948348999,0.10968358774763942,42.399288641459826,142.71629943847657,143.23315850395593,142.1994403729972,142.7558339436849,142.7558339436849,-0.2148335774739678,18.62394225275239,-0.0008551202719443429,0.446990966796875,142.4654998779297,142.614501953125,0.06099700927734375,0.7450632909990766,0.446990966796875,0,1,0,0,0,142.68800354003906,142.68899536132812,142.24200439453125,142.54100036621094
2023-12-19 01:00:00,180.36099243164062,10.389240264892578,1.8850799798965454,1.0921800136566162,1.2652782201766968,142.54600524902344,0.8673400282859802,0.6712896227836609,1.3392399549484253,0.8629099726676941,155.63999938964844,95.66999816894531,0.6220065951347351,0.9470099806785583,1.462249994277954,1.6943800449371338,0.09050309175486859,41.3594500275511,142.73354949951172,143.19840943394996,142.2686895650735,142.7258584158761,142.7258584158761,-0.1798531668526664,18.62394225275239,3.5111882192850885e-05,0.27301025390625,142.44850158691406,142.54199981689453,0.00250244140625,0.7450632909990766,0.27301025390625,1,0,0,0,0,142.53799438476562,142.5850067138672,142.31199645996094,142.54600524902344
2023-12-19 02:00:00,181.81500244140625,10.388500213623047,1.883139967918396,1.0925379991531372,1.26558256149292,143.6649932861328,0.8670899868011475,0.6721965670585632,1.3393299579620361,0.8629500269889832,156.90199279785156,96.5459976196289,0.6225875020027161,0.9470000267028809,1.462689995765686,1.6949700117111206,0.1405278802140515,69.51216184876472,142.80249938964843,143.38263572332886,142.222363055968,142.8432502746582,142.8432502746582,0.8217430114746094,18.62394225275239,0.007850013300299441,1.290008544921875,143.09500122070312,143.10599517822266,0.5594940185546875,0.7450632909990766,1.290008544921875,0,0,1,0,0,142.5469970703125,143.74000549316406,142.4499969482422,143.6649932861328
2023-12-19 03:00:00,181.69000244140625,10.382060050964355,1.8842799663543701,1.0928961038589478,1.2660951614379883,143.51600646972656,0.8666200041770935,0.6719481945037842,1.3392200469970703,0.8629500269889832,156.79600524902344,96.41600036621094,0.6230141520500183,0.9468100070953369,1.4631199836730957,1.6954200267791748,0.17045445091679312,64.87746678705017,142.85904998779296,143.48640431728955,142.23169565829636,142.91800096299914,142.91800096299914,0.5980055067274179,18.62394225275239,-0.0010370432838118226,0.5489959716796875,143.5114974975586,143.5885009765625,0.074493408203125,0.7450632909990766,0.5489959716796875,0,0,0,-1,0,143.66099548339844,143.78599548339844,143.23699951171875,143.51600646972656
2023-12-19 04:00:00,181.5970001220703,10.381400108337402,1.8831700086593628,1.0926573276519775,1.266255497932434,143.42100524902344,0.8668500185012817,0.6724768280982971,1.3394800424575806,0.8626099824905396,156.6580047607422,96.42400360107422,0.6232470870018005,0.9468299746513367,1.4629700183868408,1.6959500312805176,0.18715639752880975,59.94812600233631,142.91119995117188,143.5435675850817,142.27883231726207,142.96830139160156,142.96830139160156,0.4527038574218807,18.62394225275239,-0.0006619555758274887,0.2830047607421875,143.45850372314453,143.4695053100586,0.0475006103515625,0.7450632909990766,0.2830047607421875,0,0,0,0,0,143.51800537109375,143.60000610351562,143.31700134277344,143.42100524902344
