date,Hammer,Doji,Three Crows Pattern,TR,+DM,-DM,ATR,+DM_smooth,-DM_smooth,+DI,-DI,DX,ADX,Candle Pattern,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Moving Average1,Log Returns,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,Stochastic,Close
2024-03-05 17:25:00,0,0,0,0.005379676818847656,0.0,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,0.00033260018530190116,0.00457000732421875,-0.0015306472778320312,0.00012214350651421494,-0.000310779336101257,10.55463981628418,10.55463981628418,0.0003325448861216084,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0,0.0,92.7415036045314,10.55463981628418
2024-03-05 17:30:00,0,0,0,0.005379676818847656,0.0015401840209960938,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,0.00033260018530190116,0.005379676818847656,0.0035104751586914062,0.0004131073206195309,-9.659049119472408e-05,10.556395053863525,10.556395053863525,0.0003325448861216084,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.00028003790439790066,5.6007580879580135e-05,92.7415036045314,10.558150291442871
2024-03-05 17:35:00,0,0,0,0.00337982177734375,0.0014400482177734375,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,0.00011082986639987524,0.00337982177734375,0.0012102127075195312,0.00022066698515696125,-9.944918160368987e-05,10.55737018585205,10.55737018585205,0.00011082372522397841,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0005895954739312259,0.0001627251594899093,92.7415036045314,10.559320449829102
2024-03-05 17:40:00,0,0,0,0.0031003952026367188,0.0008802413940429688,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,4.353225405862027e-05,0.0031003952026367188,0.0004596710205078125,0.00018939239991871572,-0.00010422452527715685,10.55797266960144,10.55797266960144,4.3531306557546364e-05,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0008620762098274781,0.0003025953695574231,92.7415036045314,10.55978012084961
2024-03-05 17:45:00,0,0,0,0.0030498504638671875,0.0,0.0006399154663085938,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,-1,-0.00013068138920002692,0.0030498504638671875,-0.001979827880859375,2.366038639939581e-05,-0.0002651408185825424,10.558058166503907,10.558058166503907,-0.00013068992875675073,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0009556512210213697,0.00043320653985021244,92.7415036045314,10.55840015411377
2024-03-05 17:50:00,0,1,0,0.0030298233032226562,0.0006303787231445312,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,4.5432847225912454e-05,0.0030298233032226562,-0.00014019012451171875,0.000212158037416224,-7.478367602410961e-05,10.558195114135742,10.558195114135742,4.5431815185367836e-05,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0010563408855990275,0.0005578334089999755,92.7415036045314,10.558879852294922
2024-03-05 17:55:00,0,0,0,0.0033597946166992188,0.0,0.00018024444580078125,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,-3.974064532308308e-05,0.0033597946166992188,-0.0014801025390625,0.00013916860081821384,-0.00017899556575061637,10.558232988630023,10.558232988630023,-3.97414350034501e-05,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.001089717029865156,0.0006642101331730116,92.7415036045314,10.558460235595703
2024-03-05 18:00:00,0,0,0,0.004590034484863281,0.0015802383422851562,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,0.00024152433831914344,0.004590034484863281,0.0015306472778320312,0.00033244773927860555,-0.00010223603392104904,10.558580160140991,10.558580160140991,0.00024149517601165338,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0013068767876198706,0.0007927434640623834,92.7415036045314,10.561010360717773
2024-03-05 18:05:00,0,0,0,0.0050601959228515625,0.0015096664428710938,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,0.00027830900101166733,0.0050601959228515625,0.0020294189453125,0.0002442443216129769,-0.000234853782075916,10.559176762898764,10.559176762898764,0.0002782702802457038,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0016965910469970424,0.0009735129806493153,92.7415036045314,10.563949584960938
2024-03-05 18:10:00,0,0,0,0.0024595260620117188,0.000579833984375,0.0,0.004058122634887695,0.0009650588035583496,0.00039124488830566406,23.780917689912464,9.641031666764585,42.30718523401451,20.314273234091356,0,-2.0763549750890675e-05,0.0024595260620117188,0.001110076904296875,0.00023285188940483272,0.0,10.559632110595704,10.559632110595704,-2.0763765316373745e-05,10.56571618715922,10.576272596599074,10.555159777719366,64.66857726576245,0.0019650907465500467,0.0011718285338294617,92.7415036045314,10.563730239868164
