date,GBPUSD=X,USDNOK=X,GBPAUD=X,EURUSD=X,USDCHF=X,AUDUSD=X,USDCAD=X,EURGBP=X,EURJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,BB_RANGE,Distance_to_BB_Upper,Distance_to_BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-01-17 16:00:00,1.266496181488037,10.529459953308105,1.9371600151062012,1.0860122442245483,0.8667500019073486,0.6538597345352173,1.3524099588394165,0.85725998878479,161.11300659179688,0.6102398037910461,0.9410499930381775,1.4683400392532349,1.7127799987792969,0.359940567875185,83.46466991465847,186.72344970703125,188.1801048728746,185.2667945411879,2.9133103316867164,0.2491051170152332,2.664205214671483,187.93099975585938,187.93099975585938,0.0,18.191496134123472,-4.2545431456986194e-05,0.311004638671875,187.96749877929688,187.90850067138672,0.003997802734375,0.13583046402845558,0.311004638671875,0,0,1,0,0,187.88600158691406,188.1230010986328,187.81199645996094,187.93099975585938
2024-01-17 17:00:00,1.2679574489593506,10.528579711914062,1.938689947128296,1.08695650100708,0.8654400110244751,0.6540094017982483,1.3526999950408936,0.8571100234985352,161.0749969482422,0.6106497645378113,0.9404600262641907,1.4698899984359741,1.714959979057312,0.37903860885325,87.56174533479692,186.82014999389648,188.3274133587685,185.31288662902446,3.014526729744034,0.40440920837787075,2.6101175213661634,187.927001953125,187.927001953125,-0.003997802734375,18.191496134123472,-4.2545431456986194e-05,0.2060089111328125,187.89800262451172,187.92400360107422,0.003997802734375,0.13583046402845558,0.2060089111328125,1,0,0,-1,0,187.9250030517578,188.00100708007812,187.7949981689453,187.92300415039062
2024-01-17 18:00:00,1.2675877809524536,10.528229713439941,1.9386999607086182,1.0868383646011353,0.865809977054596,0.6538469195365906,1.3521000146865845,0.857230007648468,161.16200256347656,0.6102398037910461,0.9406899809837341,1.469539999961853,1.7141599655151367,0.3947095094503368,87.46781412549467,186.92430038452147,188.45416791656754,185.3944328524754,3.0597350640921377,0.46216352203629185,2.597571542055846,187.94866943359375,187.94866943359375,0.0433349609375,18.191496134123472,0.0003671729517766842,0.19000244140625,187.91900634765625,187.95750427246094,0.0345001220703125,0.13583046402845558,0.19000244140625,0,0,1,0,0,187.92300415039062,188.01400756835938,187.82400512695312,187.99200439453125
2024-01-17 19:00:00,1.26797354221344,10.52258014678955,1.9377199411392212,1.0877841711044312,0.8655300140380859,0.6543388962745667,1.3517999649047852,0.8576400279998779,161.22300720214844,0.6106124520301819,0.9411600232124329,1.4698799848556519,1.713670015335083,0.40231957303060994,86.42430555966594,187.0190002441406,188.56322654188463,185.4747739463966,3.088452595488036,0.5892275184471316,2.4992250770409044,187.9550018310547,187.9550018310547,0.0189971923828125,18.191496134123472,-9.577732389065563e-05,0.1580047607421875,187.96300506591797,187.9810028076172,0.009002685546875,0.13583046402845558,0.1580047607421875,1,0,0,-1,0,187.98800659179688,188.04200744628906,187.88400268554688,187.9739990234375
2024-01-17 20:00:00,1.268455982208252,10.512109756469727,1.936519980430603,1.0884946584701538,0.864549994468689,0.6550676226615906,1.3511600494384766,0.8577700257301331,161.2449951171875,0.6113216876983643,0.940750002861023,1.470170021057129,1.713860034942627,0.4044528875280662,85.87067005895435,187.10650024414062,188.65935068300925,185.553649805272,3.105700877737263,0.6853516595717508,2.420349218165512,187.95880126953125,187.95880126953125,0.01519775390625,18.191496134123472,0.0,0.1529998779296875,187.96649932861328,187.9749984741211,0.0,0.13583046402845558,0.1529998779296875,1,0,0,0,0,187.9759979248047,188.04299926757812,187.88999938964844,187.9739990234375
2024-01-17 21:00:00,1.2676520347595215,10.502070426940918,1.934559941291809,1.0884946584701538,0.8643500208854675,0.6553938984870911,1.3504300117492676,0.8583899736404419,161.21400451660156,0.611882746219635,0.9406899809837341,1.4696500301361084,1.7118300199508667,0.39079235279962177,68.452232920027,187.1965003967285,188.6821276549909,185.71087313846613,2.971254516524766,0.9001299743268305,2.0711245421979356,187.92933400472006,187.92933400472006,-0.14733632405599906,18.191496134123472,-0.0010214250043671935,0.2519989013671875,187.8550033569336,187.87850189208984,0.09600067138671875,0.13583046402845558,0.2519989013671875,0,0,0,0,0,187.97500610351562,187.9810028076172,187.72900390625,187.78199768066406
2024-01-17 22:00:00,1.2677645683288574,10.502619743347168,1.933750033378601,1.0884946584701538,0.8641499876976013,0.6555270552635193,1.3503700494766235,0.8582599759101868,161.1439971923828,0.611545979976654,0.9403700232505798,1.46943998336792,1.7116400003433228,0.3705189480091633,67.00894681470791,187.27815017700195,188.6770546073918,185.8792457466121,2.7978088607796963,0.9870521659855456,1.8107566947941507,187.89514378138952,187.89514378138952,-0.2051413399832711,18.191496134123472,-0.0004899044657851181,0.2130126953125,187.7154998779297,187.73699951171875,0.04599761962890625,0.13583046402845558,0.2130126953125,0,0,-1,0,0,187.78399658203125,187.82200622558594,187.60899353027344,187.69000244140625
2024-01-17 23:00:00,1.2676520347595215,10.501009941101074,1.9347000122070312,1.0888501405715942,0.8643699884414673,0.6553080081939697,1.3502000570297241,0.8586999773979187,161.2480010986328,0.6114711761474609,0.9407899975776672,1.4696300029754639,1.7115999460220337,0.3560422897209321,64.34772804149284,187.37135009765626,188.63005134408127,186.11264885123126,2.5174024928500103,0.848053663417204,1.6693488294328063,187.88100051879883,187.88100051879883,-0.09900283813476562,18.191496134123472,0.000490144589808672,0.167999267578125,187.7530059814453,187.73799896240234,0.04599761962890625,0.13583046402845558,0.167999267578125,0,0,0,1,0,187.69400024414062,187.83700561523438,187.66900634765625,187.78199768066406
2024-01-18 00:00:00,1.268134355545044,10.510499954223633,1.935230016708374,1.089680790901184,0.8638700246810913,0.6552478671073914,1.3493800163269043,0.858959972858429,161.23399353027344,0.6122948527336121,0.9411100149154663,1.4699100255966187,1.7111400365829468,0.33557563487664765,61.29035145028057,187.45559997558593,188.54381216958953,186.36738778158232,2.176424388007206,0.8518108268160915,1.3246135611911143,187.86000061035156,187.86000061035156,-0.167999267578125,18.191496134123472,-0.0004792596681374439,0.27899169921875,187.79550170898438,187.7385025024414,0.0449981689453125,0.13583046402845558,0.27899169921875,0,0,0,0,0,187.78500366210938,187.93499755859375,187.656005859375,187.69200134277344
2024-01-18 01:00:00,1.2690194845199585,10.497300148010254,1.9344899654388428,1.0900371074676514,0.8639600276947021,0.6560388207435608,1.349020004272461,0.858680009841919,161.2969970703125,0.6133840084075928,0.9413899779319763,1.4698400497436523,1.7116899490356445,0.3250822404596363,62.670130408140366,187.54320068359374,188.43491130314047,186.651490064047,1.7834212390934567,0.5869041009920295,1.1965171381014272,187.85880126953126,187.85880126953126,-0.010794067382818184,18.191496134123472,0.0008311801156091203,0.3079986572265625,187.7540054321289,187.76950073242188,0.0780029296875,0.13583046402845558,0.3079986572265625,0,0,0,0,0,187.6909942626953,187.9080047607422,187.60000610351562,187.84800720214844
