date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-12-11 19:00:00,-0.00033579066324751494,46.50781493094617,1.0764848947525025,1.078258973511193,1.0747108159938121,1.0764262676239014,1.0764262676239014,0.0,0.0,20.72840948602305,0,-1,0,0,0,1.076658010482788,1.0772379636764526,1.0764262676239014,1.0764262676239014
2023-12-11 20:00:00,-0.00027603012296517626,47.72402984725503,1.076450091600418,1.078169255221215,1.074730927979621,1.0766001343727112,1.0766001343727112,0.00017386674880981445,0.00017386674880981445,20.72840948602305,0,0,0,0,0,1.0765421390533447,1.076774001121521,1.076310396194458,1.076774001121521
2023-12-11 21:00:00,-0.00022534791041328717,55.26436968416491,1.0764326930046082,1.0781301322757295,1.0747352537334869,1.0766580899556477,1.0766580899556477,0.0001639231428083836,0.00011591116587328365,20.72840948602305,0,0,0,0,0,1.076658010482788,1.076774001121521,1.076658010482788,1.076774001121521
2023-12-11 22:00:00,-0.00018245134073158198,50.0,1.076426899433136,1.0781185496495376,1.0747352492167346,1.076687067747116,1.076687067747116,0.00015057302134272314,8.693337440490723e-05,20.72840948602305,0,0,0,0,2,1.0761945247650146,1.0768898725509644,1.0759629011154175,1.076774001121521
2023-12-11 23:00:00,-0.000146226178979747,49.253341527116305,1.076426899433136,1.0781185496495376,1.0747352492167346,1.076704454421997,1.076704454421997,0.0001390933990478682,6.954669952397019e-05,20.72840948602305,1,0,0,0,0,1.076774001121521,1.0768898725509644,1.076658010482788,1.076774001121521
2023-12-12 00:00:00,-0.00011571239555951962,43.31874731874731,1.0764326989650725,1.0781284755599034,1.0747369223702417,1.0767160455385845,1.0767160455385845,0.00012959262312189842,5.79555829365308e-05,20.72840948602305,1,0,0,0,0,1.076774001121521,1.0768898725509644,1.076658010482788,1.076774001121521
2023-12-12 01:00:00,-9.008318767356194e-05,47.267212163199574,1.0764153003692627,1.0780882876706295,1.074742313067896,1.0767243249075753,1.0767243249075753,0.0001216813765202265,4.967621394569299e-05,20.72840948602305,0,-1,0,0,0,1.0768898725509644,1.0772379636764526,1.076774001121521,1.076774001121521
2023-12-12 02:00:00,-8.923325836307505e-05,50.98150092899265,1.0763747155666352,1.0780024433186437,1.0747469878146267,1.076687067747116,1.076687067747116,0.00015057302134272247,-0.0002608001232147217,20.72840948602305,0,0,0,0,0,1.076774001121521,1.0772379636764526,1.0764262676239014,1.0764262676239014
2023-12-12 03:00:00,-4.6442912706279316e-05,52.836018110098514,1.0764384508132934,1.0780789939219608,1.074797907704626,1.0767353905571833,1.0767353905571833,0.0001970630593067992,0.00038658248053646815,20.72840948602305,0,0,0,0,0,1.0764262676239014,1.0772379636764526,1.0764262676239014,1.0771219730377197
2023-12-12 04:00:00,-2.5400388491192416e-05,62.23051219847119,1.0764442443847657,1.0780905850990463,1.074797903670485,1.0767508387565612,1.0767508387565612,0.00019260915394978329,0.000139033794403165,20.72840948602305,0,0,0,0,0,1.0771219730377197,1.0772379636764526,1.076774001121521,1.0768898725509644
