date,Hammer,Doji,Candle Pattern,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average,Moving Average1,Log Returns,RSI,MACD,MACD_Signal,Stochastic,Close
2024-03-04 20:20:00,0,0,0,5.4919703419198385e-05,0.0019998550415039062,-5.054473876953125e-05,0.00017234587577132231,-1.707199712829136e-05,10.557849884033203,10.557849884033203,5.4918195387500075e-05,55.36907536907536,0.0,0.0,42.168994166519354,10.557849884033203
2024-03-04 20:25:00,0,0,0,5.4919703419198385e-05,0.00177001953125,0.0005693435668945312,0.0001486804967229319,-1.8968957662099454e-05,10.55813980102539,10.55813980102539,5.4918195387500075e-05,55.36907536907536,4.6254562855452264e-05,9.250912571090453e-06,42.168994166519354,10.558429718017578
2024-03-04 20:30:00,0,0,0,5.1213423950757786e-05,0.0030202865600585938,0.0012903213500976562,0.00022636675931504634,-5.970807179060081e-05,10.558416684468588,10.558416684468588,5.1212112588134125e-05,55.36907536907536,0.00012510219813144374,3.242116968316111e-05,42.168994166519354,10.55897045135498
2024-03-04 20:35:00,0,0,0,-0.0002851366836156277,0.004960060119628906,-0.0030107498168945312,0.000179915195996923,-0.0002898332650372118,10.557802438735962,10.557802438735962,-0.00028517734280893473,55.36907536907536,-5.4722029688036855e-05,1.499252980892152e-05,42.168994166519354,10.555959701538086
2024-03-04 20:40:00,0,0,0,7.679293895246353e-05,0.0025701522827148438,-0.0006093978881835938,5.0224860131442794e-05,-0.00019322117953445348,10.557596015930176,10.557596015930176,7.678999052567166e-05,55.36907536907536,-0.0001303212484966565,-1.4070225852194083e-05,42.168994166519354,10.556770324707031
2024-03-04 20:45:00,0,0,1,0.0003153688994050885,0.0035400390625,0.0034999847412109375,0.00033533895297097033,0.0,10.558013280232748,10.558013280232748,0.0003153191810865321,55.36907536907536,7.75170902560518e-05,4.247237369455096e-06,42.168994166519354,10.560099601745605
2024-03-04 20:50:00,0,0,0,-6.249397750413e-05,0.0027103424072265625,0.00039958953857421875,0.00016383735629007197,-9.284718978290738e-05,10.55821704864502,10.55821704864502,-6.249593033410263e-05,55.36907536907536,0.00018682501402089713,4.0762792699743506e-05,42.168994166519354,10.559439659118652
2024-03-04 20:55:00,0,0,0,0.0006212759231871701,0.009249687194824219,0.0064601898193359375,0.0008362173605190526,-3.973816164039131e-05,10.559189915657043,10.559189915657043,0.0006210830111977182,55.36907536907536,0.0007936668841370675,0.00019134361098720832,42.168994166519354,10.565999984741211
2024-03-04 21:00:00,0,0,0,0.00011074752866924165,0.00283050537109375,0.0010004043579101562,0.00020921650135133281,-5.866726741948504e-05,10.560076607598198,10.560076607598198,0.00011074139661442423,55.36907536907536,0.0013534141250453047,0.00042375771379882764,42.168994166519354,10.567170143127441
2024-03-04 21:05:00,0,0,0,0.0005791264837691212,0.006430625915527344,0.005820274353027344,0.0006085303446187751,0.0,10.561397933959961,10.561397933959961,0.0005789588547428365,55.36907536907536,0.002264722447623768,0.0007919506605638158,42.168994166519354,10.57328987121582
2024-03-04 21:10:00,0,0,0,-4.690220835490422e-06,0.004359245300292969,0.0011205673217773438,0.0003896922432570839,-2.26418409855389e-05,10.562474510886453,10.562474510886453,-4.690231834610557e-06,55.36907536907536,0.0029489456644711254,0.001223349661345278,42.168994166519354,10.573240280151367
2024-03-04 21:15:00,0,0,0,-4.825538300068377e-05,0.004730224609375,-0.0005502700805664062,0.0001919384411567971,-0.0002554368728176924,10.563329140345255,10.563329140345255,-4.8256547329134936e-05,55.36907536907536,0.0034107107947161097,0.0016608218880194445,42.168994166519354,10.57273006439209
2024-03-04 21:20:00,0,0,1,8.704428371175688e-05,0.0051898956298828125,0.0010204315185546875,0.00040572942627982916,-8.51508622517027e-05,10.564123080326961,10.564123080326961,8.704049557791544e-05,55.36907536907536,0.0038070379960490897,0.0020900651096253738,42.168994166519354,10.573650360107422
2024-03-04 21:25:00,0,1,0,6.0519824707228054e-05,0.0039005279541015625,0.00019073486328125,0.00011923071477009712,-0.00024964494590289625,10.564849308558873,10.564849308558873,6.051799345652103e-05,55.36907536907536,0.004125213099865022,0.0024970947076733037,42.168994166519354,10.57429027557373
2024-03-04 21:30:00,0,0,-1,-0.000326300260995116,0.0069103240966796875,-0.004059791564941406,0.00017874235723112035,-0.00047472238570364156,10.565248680114745,10.565248680114745,-0.00032635350850871217,55.36907536907536,0.004052239533482549,0.0028081236728351527,42.168994166519354,10.570839881896973
2024-03-04 21:35:00,0,0,0,5.10630819421376e-05,0.0033597946166992188,0.0005397796630859375,0.0002771480348517263,-4.068807412699497e-05,10.565631866455078,10.565631866455078,5.1061778267348466e-05,55.36907536907536,0.003991946489829701,0.003044888236234062,42.168994166519354,10.571379661560059
2024-03-04 21:40:00,0,0,-1,-0.00029887518104587674,0.007709503173828125,-0.0031795501708984375,0.00012864328426124294,-0.0006006360354918342,10.565784117754768,10.565784117754768,-0.00029891985313394,55.36907536907536,0.003647174360908778,0.0031653454611690057,42.168994166519354,10.568220138549805
2024-03-04 21:45:00,0,0,0,-0.00011162666124742149,0.0035200119018554688,-0.0012493133544921875,4.6382963555533896e-05,-0.00028669002960297896,10.565853913625082,10.565853913625082,-0.00011163289196685269,55.36907536907536,0.003241383772532913,0.0031805531234417876,42.168994166519354,10.56704044342041
2024-03-04 21:50:00,0,0,0,-0.00015333457577360043,0.0041103363037109375,-0.0012502670288085938,0.00010027114726167259,-0.00028871953203428495,10.565831084000436,10.565831084000436,-0.0001533463327215107,55.36907536907536,0.0027572637113575382,0.003095895241024938,42.168994166519354,10.565420150756836
2024-03-04 21:55:00,0,0,0,-0.00014108222250264202,0.012900352478027344,-0.0014905929565429688,0.0006038644072569879,-0.0006171331767438007,10.565736007690429,10.565736007690429,-0.00014109217553553684,55.36907536907536,0.002227637858217335,0.0029222437644634176,42.168994166519354,10.563929557800293
2024-03-04 22:00:00,0,0,0,-0.0002488922399516147,0.005499839782714844,-0.0023593902587890625,0.0,-0.0005206377293081034,10.565524782453265,10.565524782453265,-0.000248923218765533,55.36907536907536,0.001577559500450576,0.0026533069116608495,42.168994166519354,10.561300277709961
2024-03-04 22:05:00,0,0,0,-3.9821836561482193e-05,0.008959770202636719,0.0006399154663085938,0.0008484438212789891,0.0,10.565313642675227,10.565313642675227,-3.982262947186593e-05,55.36907536907536,0.0010167111903456316,0.002325987767397806,42.168994166519354,10.560879707336426
2024-03-04 22:10:00,0,1,0,6.438571467914933e-05,0.011819839477539062,0.0006694793701171875,0.0008342140832819814,-0.00028499454934379013,10.565150426781695,10.565150426781695,6.438364200798842e-05,55.36907536907536,0.0006199562730024866,0.0019847814685187426,42.168994166519354,10.561559677124023
2024-03-04 22:15:00,0,0,-1,-0.00034836478940358795,0.012650489807128906,-0.0036897659301757812,0.0008360566047975148,-0.00036172834634613283,10.564847509066263,10.564847509066263,-0.0003484254825128068,55.36907536907536,8.539914835736795e-06,0.0015895331577821417,42.168994166519354,10.557880401611328
2024-03-04 22:20:00,0,1,2,0.00025282862753539526,0.012559890747070312,2.002716064453125e-05,0.000906216073338211,-0.00028310786147636187,10.56467559814453,10.56467559814453,0.00025279667176405363,55.36907536907536,-0.0002576489587529096,0.0012200967344751315,42.168994166519354,10.56054973602295
2024-03-04 22:25:00,0,1,0,-6.339436741953364e-05,0.012010574340820312,-0.00047016143798828125,0.0008853705253975092,-0.00025195672846379543,10.564491161933312,10.564491161933312,-6.3396376927372e-05,55.36907536907536,-0.0005166710862898327,0.0008727431703221387,42.168994166519354,10.559880256652832
2024-03-04 22:30:00,0,0,0,0.00014296245849187983,0.010519981384277344,-0.0010099411010742188,0.0006816860923125762,-0.00031429791885299044,10.564376301235622,10.564376301235622,0.00014295224033347457,55.36907536907536,-0.0005932914291015834,0.0005795362504373944,42.168994166519354,10.561389923095703
2024-03-04 22:35:00,0,1,0,-2.9346909364069695e-05,0.009909629821777344,-0.0003204345703125,0.0007763830033344377,-0.00016190448069070096,10.564258575439453,10.564258575439453,-2.9347339993039414e-05,55.36907536907536,-0.0006712853460140167,0.0003293719311471122,42.168994166519354,10.561079978942871
2024-03-04 22:40:00,0,0,0,4.5421318852767456e-05,0.009439468383789062,-0.007740020751953125,0.0,-0.0008931025378801619,10.5641655099803,10.5641655099803,4.542028733589941e-05,55.36907536907536,-0.0006864751941488834,0.0001262025060879131,42.168994166519354,10.561559677124023
2024-03-04 22:45:00,0,0,0,0.00014962168378485075,0.009519577026367188,0.0016994476318359375,0.0007631062895724248,-0.00013824585603305908,10.5641313234965,10.5641313234965,0.0001496104915771055,55.36907536907536,-0.0005644940940818799,-1.1936813946045494e-05,42.168994166519354,10.563139915466309
2024-03-04 22:50:00,0,0,0,-0.0002707593857309565,0.011309623718261719,-0.0028600692749023438,0.0006020988140847245,-0.00046856992729040636,10.564007082293111,10.564007082293111,-0.0002707960476712962,55.36907536907536,-0.0006906455493584929,-0.00014767856102853498,42.168994166519354,10.560279846191406
2024-03-04 22:55:00,0,1,0,6.727921760329991e-05,0.012400627136230469,0.0008306503295898438,0.0007803574960286748,-0.0003939265591571669,10.563912808895111,10.563912808895111,6.727695445824711e-05,55.36907536907536,-0.0007249345002495744,-0.00026312974887274286,42.168994166519354,10.560990333557129
2024-03-04 23:00:00,0,1,0,-7.585334333981564e-06,0.011449813842773438,-0.00019931793212890625,0.0007849829413174457,-0.00029916582130273757,10.563821821501762,10.563821821501762,-7.5853631027755235e-06,55.36907536907536,-0.0007499281341143416,-0.0003604894259210626,42.168994166519354,10.56091022491455
2024-03-04 23:05:00,0,0,0,-0.00015243025570810254,0.006770133972167969,-0.0015993118286132812,0.0004829370955469552,-0.00015811945667590097,10.563688839183135,10.563688839183135,-0.0001524418743802366,55.36907536907536,-0.0008893811246188932,-0.00046626776566062873,42.168994166519354,10.559300422668457
2024-03-04 23:10:00,0,0,0,0.00023482173282363128,0.008859634399414062,0.0006999969482421875,0.0006647044295718973,-0.00017419030629590952,10.563634300231934,10.563634300231934,0.00023479416651588913,55.36907536907536,-0.0007907046507042992,-0.0005311551426693628,42.168994166519354,10.561779975891113
2024-03-04 23:15:00,0,0,0,0.00025183233077452627,0.008450508117675781,0.0026798248291015625,0.0007612773061167291,-3.8826858217316275e-05,10.563656674491035,10.563656674491035,0.0002518006263358047,55.36907536907536,-0.0004922055519980262,-0.0005233652245350955,42.168994166519354,10.56443977355957
2024-03-04 23:20:00,0,1,0,-1.7061429632203584e-05,0.005400657653808594,-0.00038051605224609375,0.00022341924788866555,-0.0002877820453612387,10.563834720187717,10.563672967859217,-1.7061575180049637e-05,55.20692914361859,-0.0002671080310001628,-0.000472113785828109,41.33374580166166,10.56425952911377
2024-03-04 23:25:00,0,1,0,-3.592891455228564e-05,0.005829811096191406,0.0002002716064453125,0.0003521768565186708,-0.00019969628470117916,10.563986115985447,10.563678415198074,-3.592956001119656e-05,54.44200904724152,-0.00011798408850438591,-0.0004012878463633644,39.57486300159095,10.56387996673584
2024-03-04 23:30:00,0,0,0,0.00015338045005020007,0.004189491271972656,0.0016002655029296875,0.00030287841927617565,-9.370724268514764e-05,10.564167499542236,10.563725129151956,0.00015336868847162005,55.22983150272682,0.0001294495728068057,-0.0002951403625293304,47.0832596782747,10.565500259399414
2024-03-04 23:35:00,0,0,-2,-7.004412960687212e-05,0.005459785461425781,-0.0006799697875976562,0.0002044469790454032,-0.00031231194149982126,10.564411958058676,10.563751006126404,-7.004658281147404e-05,57.314521242866206,0.00026279721674704604,-0.0001835528466740551,43.6538801484886,10.564760208129883
2024-03-04 23:40:00,0,0,0,-0.00010985783114825232,0.004779815673828125,-0.0016002655029296875,0.0002839756409197525,-0.00016843564715710686,10.56460165977478,10.563747312964463,-0.00010986386596176967,55.64329282708402,0.00027169182418340654,-9.250391250256279e-05,36.32840991976659,10.563599586486816
2024-03-04 23:45:00,0,0,1,0.00015528038627254936,0.006119728088378906,0.0019197463989257812,0.0004903198174432156,-8.901773890609658e-05,10.564744446012709,10.563782850901285,0.0001552683315212637,54.36960892405474,0.0004064160544583473,7.28008088961922e-06,44.16940189642597,10.565239906311035
2024-03-04 23:50:00,0,1,0,0.00013630056965507897,0.0058193206787109375,-3.0517578125e-05,0.00031128161654166213,-0.00023944045482314575,10.564945565329658,10.563850225404252,0.0001362912815764055,56.074183121579665,0.000622213345641498,0.00013026673383999499,51.05306345733042,10.566679954528809
2024-03-04 23:55:00,0,1,0,-1.3267187528587243e-05,0.0055294036865234375,0.000339508056640625,0.0003690611748005138,-0.00015424933913770557,10.564960559209188,10.563911351290615,-1.3267275538498132e-05,50.50751407768732,0.0007730112892510022,0.00025881564492219645,50.38293216630198,10.566539764404297
2024-03-05 00:00:00,0,0,0,3.5018619436000264e-05,0.004730224609375,-0.0005502700805664062,0.0003255184537918568,-0.00012210326253961248,10.564953327178955,10.563977983262804,3.501800629846077e-05,49.7514702401544,0.0009118662952598555,0.0003894257749897283,52.15171407731582,10.566909790039062
2024-03-05 00:05:00,0,0,0,0.0001324884875806287,0.0040798187255859375,0.0009698867797851562,0.0001854582836634536,-0.00020061983678046585,10.56481499142117,10.564072152842646,0.00013247971175607993,44.775283147236564,0.0011219446159795865,0.0005359295431877,58.843909555069295,10.568309783935547
2024-03-05 00:10:00,0,0,0,-4.5390246024124004e-05,0.0041599273681640625,0.0004596710205078125,0.0002677630844502387,-0.00012589467570208392,10.564664708243477,10.564152108862045,-4.539127619251425e-05,44.3748140803173,0.0012354836776946598,0.000675840370089092,56.55087527352297,10.567830085754395
2024-03-05 00:15:00,0,0,0,0.00025926858104274864,0.006579399108886719,0.0019197463989257812,0.00038314269592952847,-0.00023939650784292015,10.564604706234402,10.564285814762115,0.000259234976752423,47.85360953698614,0.0015289272217682282,0.0008464577404249192,69.64806710430342,10.57056999206543
