date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-09 18:00:00,0.08857476072549275,49.0647023953279,192.3044006347656,192.67348952012338,191.93531174940784,192.23889378138952,192.0654293241955,0.1913681779352387,-0.10389927455358361,32.49804900891898,0,0,0,0,0,192.1490020751953,192.19900512695312,192.0800018310547,192.13499450683594
2024-04-09 19:00:00,0.07912636878128865,50.79952495069242,192.3109504699707,192.67125460156737,191.950646338374,192.24842943464006,192.08590552920387,0.1904022551103056,0.008574349539628656,31.989195036481792,0,0,0,0,0,192.13800048828125,192.2760009765625,192.1230010986328,192.2570037841797
2024-04-09 20:00:00,0.07467360198546658,52.48340979845978,192.3181007385254,192.6730991055666,191.9631023714842,192.257929120745,192.10192943754652,0.18830434343512087,0.06506892613001014,31.618134505600796,0,0,0,0,0,192.25599670410156,192.3470001220703,192.1699981689453,192.322998046875
2024-04-09 21:00:00,0.07220026126549328,54.23609768014739,192.32470092773437,192.677075041688,191.97232681378074,192.26928656441825,192.11519150506882,0.18451740813127693,0.08471734183174817,31.130336293953338,0,-1,0,0,2,192.32200622558594,192.42999267578125,192.32200622558594,192.35400390625
2024-04-09 22:00:00,0.06914703243219833,54.56379481612716,192.33190155029297,192.67974662285195,191.984056477734,192.2770723615374,192.1308582850865,0.17929942035167265,0.07093484061104505,30.83846562678306,0,0,0,0,-2,192.38400268554688,192.4530029296875,192.22900390625,192.34800720214844
2024-04-09 23:00:00,0.06619120488451813,51.95148364739008,192.33950119018556,192.68171689487457,191.99728548549655,192.28592954363143,192.14645349411737,0.17795722940117692,0.06506838117326197,30.575168360233715,1,0,0,0,0,192.3459930419922,192.4149932861328,192.32000732421875,192.3509979248047
2024-04-10 00:00:00,0.06630678025328507,44.82484175444269,192.351651763916,192.6843042690075,192.01899925882452,192.29521560668945,192.16304888044084,0.1735420548789103,0.10879135131835938,30.185194979265976,0,0,0,0,0,192.35400390625,192.41600036621094,192.33900451660156,192.4040069580078
2024-04-10 01:00:00,0.059818356523550165,40.13894929878802,192.35515213012695,192.68404376845984,192.02626049179406,192.30403682163782,192.17752511160714,0.1666939005307629,-3.5967145635140696e-05,29.443726302999387,0,0,0,0,0,192.4040069580078,192.41200256347656,192.26199340820312,192.3040008544922
2024-04-10 02:00:00,0.05402079815746674,41.613347470537335,192.35790252685547,192.68396403310675,192.0318410206042,192.3118940080915,192.1904300508045,0.1614497406955215,-0.007893153599326297,28.54019177909998,1,0,0,0,0,192.30299377441406,192.38999938964844,192.2469940185547,192.3040008544922
2024-04-10 03:00:00,0.053220386763058514,36.15756719659919,192.3654525756836,192.6856930858635,192.0452120655037,192.32089396885462,192.205930074056,0.12977682096618073,0.057112012590692984,27.446904197949866,0,0,0,0,0,192.30499267578125,192.38800048828125,192.26600646972656,192.3780059814453
2024-04-10 04:00:00,0.051044237514815904,35.40596094552929,192.3729019165039,192.6849395307521,192.0608643022557,192.3273582458496,192.22038232712518,0.07868474025328985,0.033634185791015625,26.23060064467853,0,0,0,0,0,192.3780059814453,192.3990020751953,192.32899475097656,192.36099243164062
2024-04-10 05:00:00,0.05205353374677202,63.96071188717259,192.37890167236327,192.68932411215246,192.06847923257408,192.33428682599748,192.23407273065476,0.08048683417136203,0.08171354021345678,25.11644576798464,0,0,0,0,0,192.36000061035156,192.42599487304688,192.3179931640625,192.41600036621094
2024-04-10 06:00:00,0.05234935384652317,60.65979381443299,192.37315139770507,192.6758756074538,192.07042718795634,192.341858455113,192.25109645298548,0.0839498682767056,0.07414191109793933,24.076065220795932,1,0,0,0,0,192.41600036621094,192.4709930419922,192.3820037841797,192.41600036621094
2024-04-10 07:00:00,0.055980480813758504,76.42096906244572,192.3692512512207,192.66373756127172,192.0747649411697,192.3519652230399,192.268310546875,0.07995250183187069,0.13002940586633827,23.256691356093576,0,0,0,0,0,192.40899658203125,192.51699829101562,192.35499572753906,192.48199462890625
2024-04-10 08:00:00,0.06871200571075065,83.98299360273374,192.37640075683595,192.69187923888822,192.06092227478368,192.36967958722795,192.28676278250558,0.09374974418886309,0.28731809343611303,22.659892268068194,0,0,0,0,0,192.48300170898438,192.6699981689453,192.4199981689453,192.65699768066406
2024-04-10 09:00:00,0.08465012567199892,83.68544600938966,192.37990036010743,192.71140585842292,192.04839486179193,192.38864408220564,192.30521501813615,0.12960628985128142,0.3763553074427932,22.268082410563572,0,0,0,0,2,192.65899658203125,192.76600646972656,192.5800018310547,192.76499938964844
2024-04-10 10:00:00,0.09867821548766642,82.98617706025114,192.38495025634765,192.73921863320078,192.03068187949452,192.40832301548548,192.32290540422713,0.15925442013658234,0.3916800362723336,21.98852468380886,0,1,0,0,2,192.76100158691406,192.8070068359375,192.677001953125,192.8000030517578
2024-04-10 11:00:00,0.10967144542595975,82.5267127592709,192.41490020751954,192.80719831912464,192.02260209591444,192.42921556745256,192.3413816179548,0.18112609202326244,0.38278089250837866,21.92998768380665,0,0,0,0,2,192.79800415039062,192.88900756835938,192.76800537109375,192.81199645996094
2024-04-10 12:00:00,0.11349922726191153,76.04601465918397,192.43850021362306,192.85135972277516,192.02564070447096,192.4482868739537,192.35604822067987,0.18839150022746867,0.29771532331193384,21.941032015481788,0,0,0,0,0,192.80999755859375,192.8419952392578,192.71200561523438,192.74600219726562
2024-04-10 13:00:00,0.08179016563030928,43.49138920780712,192.43955001831054,192.84949212331708,192.029607913304,192.44407217843192,192.3578338623047,0.20372804013429172,-0.2660784040178612,21.97444795033208,0,0,0,0,0,192.7469940185547,192.96800231933594,191.51499938964844,192.17799377441406
2024-04-10 14:00:00,0.03455971320596518,32.20875263281067,192.42400054931642,192.90073400654785,191.94726709208499,192.418822152274,192.35021500360398,0.2681554170168396,-0.5948170253208787,22.236044669319252,0,0,-1,0,0,192.177001953125,192.1909942626953,191.79100036621094,191.82400512695312
2024-04-10 15:00:00,0.004790890501197964,39.928129731307344,192.4095001220703,192.92378366765016,191.89521657649047,192.397643498012,192.3480718703497,0.29489130058838126,-0.43064825875418933,22.785933194948704,0,0,0,1,0,191.83799743652344,192.10299682617188,191.77099609375,191.9669952392578
2024-04-10 16:00:00,-0.030996659372533486,35.66464899917719,192.38170013427734,192.97039809855318,191.7930021700015,192.37096459524972,192.3405242193313,0.3409174923468075,-0.6039663042340919,23.56288229866231,0,0,0,0,0,191.96400451660156,191.97500610351562,191.6739959716797,191.76699829101562
2024-04-10 17:00:00,-0.06367505511227023,31.74763695083064,192.34875030517577,193.01290806259402,191.68459254775752,192.33525030953544,192.33026232038225,0.38612826913069936,-0.6402429853166893,24.667153198821886,0,1,0,0,0,191.76800537109375,191.7949981689453,191.46200561523438,191.69500732421875
2024-04-10 18:00:00,-0.0885588491816236,32.47579484495617,192.31669998168945,193.04022188682112,191.5931780765578,192.2998215811593,192.31900060744513,0.41993181075703195,-0.592820848737432,25.96871401483099,1,0,0,0,0,191.69000244140625,191.86000061035156,191.46499633789062,191.70700073242188
2024-04-10 19:00:00,-0.1134008259853374,28.877959053103012,192.2796501159668,193.0686991839856,191.49060104794802,192.2782859802246,192.30442919049943,0.45424369174832313,-0.6682853698730469,27.332092252201814,0,0,0,0,0,191.68699645996094,191.77999877929688,191.58399963378906,191.61000061035156
