date,GBPJPY=X,USDNOK=X,GBPAUD=X,EURUSD=X,GBPUSD=X,USDJPY=X,USDCHF=X,AUDUSD=X,USDCAD=X,EURGBP=X,EURJPY=X,AUDJPY=X,NZDUSD=X,EURCHF=X,EURCAD=X,GBPCAD=X,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2024-04-11 09:00:00,192.3159942626953,10.798859596252441,1.924340009689331,1.0745755434036255,1.255350947380066,153.23599243164062,0.9137899875640869,0.6522391438484192,1.3685400485992432,0.8557500243186951,164.5850067138672,99.93499755859375,0.5989458560943604,0.9814599752426147,1.46983003616333,1.7175099849700928,0.21264890949419168,61.76186498198716,152.9395492553711,153.22685905603404,152.65223945470817,152.64210728236608,152.33911895751953,0.5938851492745414,49.41148029187417,0.0006921409615916474,0.194000244140625,153.1929931640625,153.18699645996094,0.0529937744140625,0.13120834658176403,0.194000244140625,0,0,0,0,0,153.13800048828125,153.2899932861328,153.0959930419922,153.23599243164062
2024-04-11 10:00:00,191.99600219726562,10.812800407409668,1.9217400550842285,1.073306918144226,1.2535254955291748,153.16299438476562,0.9131100177764893,0.652277410030365,1.3687900304794312,0.8560199737548828,164.36099243164062,99.89900207519531,0.5990176200866699,0.9799000024795532,1.4687199592590332,1.7157399654388428,0.20983416962693013,58.2255583584569,152.9641990661621,153.2384312196808,152.68996691264343,152.6904285975865,152.3732855660575,0.47256578717912134,47.71596656963603,-0.0004763766378683698,0.1309967041015625,153.2145004272461,153.20050048828125,0.0364990234375,0.1293433689751953,0.1309967041015625,0,0,0,0,-2,153.23800659179688,153.27999877929688,153.1490020751953,153.16299438476562
2024-04-11 11:00:00,191.9459991455078,10.823960304260254,1.9217000007629395,1.073306918144226,1.2540757656097412,153.0659942626953,0.9121900200843811,0.6525583267211914,1.3686100244522095,0.8555999994277954,164.24099731445312,99.8740005493164,0.5991970896720886,0.9787300229072571,1.4684200286865234,1.7161200046539307,0.19975483613296774,46.52168721058288,152.97894897460938,153.2408847759508,152.71701317326796,152.73632104056222,152.4066663469587,0.3296732221330956,45.64146006497035,-0.0006333130431404044,0.12799072265625,153.11000061035156,153.1165008544922,0.04850006103515625,0.13020760709271065,0.12799072265625,0,0,-1,0,0,153.16700744628906,153.1739959716797,153.04600524902344,153.0659942626953
2024-04-11 12:00:00,191.94900512695312,10.828399658203125,1.9225599765777588,1.0731916427612305,1.2539499998092651,153.08799743652344,0.9128000140190125,0.65237957239151,1.3691099882125854,0.8555899858474731,164.23699951171875,99.83599853515625,0.598802387714386,0.9793199896812439,1.4687199592590332,1.7166099548339844,0.19099748660656246,55.14865844815084,152.98834915161132,153.2518437336974,152.72485456952523,152.78092793055944,152.43992832728796,0.3070695059639945,43.23276764357787,0.0001437495894114349,0.1699981689453125,153.10399627685547,153.07849884033203,0.0110015869140625,0.1314267322639604,0.1699981689453125,0,0,0,1,0,153.06900024414062,153.18899536132812,153.0189971923828,153.08799743652344
2024-04-11 13:00:00,192.0760040283203,10.802980422973633,1.9200400114059448,1.0744600296020508,1.256691813468933,152.84300231933594,0.9089499711990356,0.6545873284339905,1.3670599460601807,0.8547000288963318,164.1739959716797,100.03900146484375,0.600672721862793,0.9762200117111206,1.4682799577713013,1.7178399562835693,0.1675653598040867,46.61116502374994,152.9832992553711,153.2541414009931,152.7124571097491,152.8163206917899,152.46630932035902,0.026681627546025766,40.590889958970266,-0.0016003548370217002,0.45098876953125,153.0175018310547,152.9645004272461,0.12249755859375,0.13197038453968377,0.45098876953125,0,0,0,0,0,153.08599853515625,153.2429962158203,152.79200744628906,152.84300231933594
2024-04-11 14:00:00,192.18499755859375,10.82116985321045,1.9206500053405762,1.073767900466919,1.2551145553588867,153.13499450683594,0.9108800292015076,0.65353924036026,1.3690999746322632,0.8553199768066406,164.37899780273438,100.05599975585938,0.5997001528739929,0.9777299761772156,1.4697999954223633,1.718400001525879,0.16441007548303332,56.30108066302962,153.0010986328125,153.2620193596619,152.7401779059631,152.86207035609655,152.49961889357795,0.27292415073938514,37.67522899726507,0.0019104059922216976,0.30999755859375,152.98699951171875,152.98799896240234,0.14599609375,0.1366062082661446,0.30999755859375,0,0,0,0,0,152.84100341796875,153.14199829101562,152.83200073242188,153.13499450683594
2024-04-11 15:00:00,191.88099670410156,10.869449615478516,1.9210100173950195,1.0708931684494019,1.2520816326141357,153.26800537109375,0.9112100005149841,0.6517205238342285,1.3716599941253662,0.8550699949264526,164.0780029296875,99.8759994506836,0.5975143313407898,0.9754700064659119,1.4683300256729126,1.7170900106430054,0.16813637927543823,64.65799559903716,153.01644897460938,153.30236274567935,152.7305352035394,152.9134635925293,152.53630937848772,0.3545417785644531,34.46011052327852,0.0008685856860226604,0.17401123046875,153.21099853515625,153.20000457763672,0.06650543212890625,0.14967436412470028,0.17401123046875,0,0,1,0,0,153.1320037841797,153.29800415039062,153.12399291992188,153.26800537109375
2024-04-11 16:00:00,192.00999450683594,10.854430198669434,1.921239972114563,1.0722709894180298,1.2533998489379883,153.1929931640625,0.9107900261878967,0.6524306535720825,1.3706799745559692,0.8552700281143188,164.23199462890625,99.93099975585938,0.5983008146286011,0.9764099717140198,1.4693800210952759,1.7179299592971802,0.16502084902032266,62.5407198672982,153.02814865112305,153.3231692665575,152.7331280356886,152.96174894060408,152.57099987211683,0.23124422345841822,31.030996993603463,-0.0004894185635784254,0.1299896240234375,153.25299835205078,153.22949981689453,0.037506103515625,0.1541237493607859,0.1299896240234375,0,0,0,-1,0,153.26600646972656,153.3179931640625,153.18800354003906,153.1929931640625
2024-04-11 17:00:00,192.10499572753906,10.856650352478027,1.9215099811553955,1.0720411539077759,1.2538713216781616,153.23399353027344,0.9104800224304199,0.6524561643600464,1.3698999881744385,0.8548300266265869,164.2239990234375,99.9739990234375,0.5986589789390564,0.9757900238037109,1.4685399532318115,1.7178000211715698,0.16332054793406314,63.14397514550888,153.0325485229492,153.33742932584238,152.72766772005605,152.9921771458217,152.60645221528551,0.24181638445173803,27.80837411875758,0.00026763865216095084,0.12799072265625,153.23899841308594,153.21349334716797,0.02050018310546875,0.15203173233025782,0.12799072265625,0,0,0,0,0,153.1929931640625,153.30299377441406,153.1750030517578,153.23399353027344
2024-04-11 18:00:00,192.29299926757812,10.831379890441895,1.9200700521469116,1.0730764865875244,1.2554770708084106,153.177001953125,0.909309983253479,0.6538383364677429,1.368209958076477,0.8545100092887878,164.32000732421875,100.1449966430664,0.5997720956802368,0.9754999876022339,1.4676899909973145,1.7174899578094482,0.15696578769617986,57.87010066942613,153.0421989440918,153.3527739752778,152.7316239129058,153.01028442382812,152.63980938139417,0.166717529296875,24.90536834601099,-0.0003719251573064408,0.097991943359375,153.2030029296875,153.2040023803711,0.02849578857421875,0.13980507131570172,0.097991943359375,0,0,0,0,0,153.2310028076172,153.2519989013672,153.1540069580078,153.177001953125
