date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,MA_diff,ADX,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Doji,Hammer_Signal,Engulfing,Harami,Three_crows,Open,High,Low,Close
2023-09-26 09:00:00,-0.05392647201014711,40.153171587255194,181.66214904785156,181.9335746271034,181.3907234685997,181.43299865722656,181.43299865722656,0.0,23.940118158621495,-0.00014877557032810795,0.364013671875,181.29299926757812,181.32749938964844,0.01349639892578125,0.1306534654623829,0.364013671875,0,0,0,0,0,181.2220001220703,181.47500610351562,181.11099243164062,181.43299865722656
2023-09-26 10:00:00,-0.06086025462042244,37.21856660145829,181.6457992553711,181.9378642024465,181.35373430829569,181.41950225830078,181.41950225830078,-0.01349639892578125,23.940118158621495,-0.00014877557032810795,0.196990966796875,181.45050048828125,181.41950225830078,0.01349639892578125,0.1306534654623829,0.196990966796875,0,0,0,0,0,181.43299865722656,181.5489959716797,181.3520050048828,181.406005859375
2023-09-26 11:00:00,-0.06552763080139812,34.36175223739991,181.6334487915039,181.94366682723455,181.32323075577324,181.41666666666666,181.41666666666666,-0.005671183268219693,23.940118158621495,2.750528572526001e-05,0.165008544921875,181.43150329589844,181.40349578857422,0.00249481201171875,0.1306534654623829,0.165008544921875,1,0,0,0,0,181.39599609375,181.51400756835938,181.3489990234375,181.41099548339844
2023-09-26 12:00:00,-0.07520319893717442,33.732051594061815,181.6134490966797,181.95554018623213,181.27135800712725,181.38750076293945,181.38750076293945,-0.08749771118164062,23.940118158621495,-0.0006118285793255129,0.235992431640625,181.38099670410156,181.3550033569336,0.0554962158203125,0.1306534654623829,0.235992431640625,0,0,-1,0,0,181.41000366210938,181.49899291992188,181.26300048828125,181.3000030517578
2023-09-26 13:00:00,-0.0765950941260769,38.45596148399887,181.5949493408203,181.942506475831,181.2473922058096,181.38900146484374,181.38900146484374,0.006002807617193184,23.940118158621495,0.0005240001053723464,0.1439971923828125,181.3550033569336,181.3479995727539,0.0475006103515625,0.1306534654623829,0.1439971923828125,0,0,0,1,0,181.30099487304688,181.427001953125,181.2830047607422,181.39500427246094
2023-09-26 14:00:00,-0.07636328522687563,36.91007060572278,181.57624893188478,181.92235227010414,181.2301455936654,181.39166768391928,181.39166768391928,0.013331095377594693,23.940118158621495,5.509802696068711e-05,0.2289886474609375,181.42549896240234,181.39649963378906,0.00499725341796875,0.1306534654623829,0.2289886474609375,1,0,0,0,0,181.38800048828125,181.5399932861328,181.31100463867188,181.40499877929688
2023-09-26 15:00:00,-0.09349670049996917,30.57976870826839,181.54674911499023,181.94818163148182,181.14531659849865,181.3500017438616,181.3500017438616,-0.2499956403459862,23.940118158621495,-0.0016812804378798507,0.4300079345703125,181.28299713134766,181.2540054321289,0.152496337890625,0.1306534654623829,0.4300079345703125,0,0,-1,0,0,181.4080047607422,181.4980010986328,181.0679931640625,181.10000610351562
2023-09-26 16:00:00,-0.10383388731909804,30.84126482061899,181.51709899902343,181.94660430237286,181.087593695674,181.32400131225586,181.32400131225586,-0.18200302124023438,23.940118158621495,0.00023187292150605998,0.1399993896484375,181.11200714111328,181.1259994506836,0.02099609375,0.1306534654623829,0.1399993896484375,0,0,0,1,0,181.11000061035156,181.1820068359375,181.04200744628906,181.14199829101562
2023-09-26 17:00:00,-0.10440695389644361,39.06846827284661,181.49004898071288,181.91369875818592,181.06639920323985,181.31633504231772,181.31633504231772,-0.06133015950521781,23.940118158621495,0.0006238563826337362,0.173004150390625,181.22450256347656,181.19650268554688,0.0565032958984375,0.1306534654623829,0.173004150390625,0,0,0,0,0,181.13800048828125,181.31100463867188,181.13800048828125,181.2550048828125
2023-09-26 18:00:00,-0.11082891491540181,36.650247217644115,181.4614990234375,181.90000671318273,181.0229913336923,181.29840087890625,181.29840087890625,-0.161407470703125,23.940118158621495,-0.0006510798125859418,0.207000732421875,181.20050048828125,181.19449615478516,0.0590057373046875,0.1306534654623829,0.207000732421875,0,0,0,0,0,181.2519989013672,181.3040008544922,181.0970001220703,181.13699340820312
2023-09-26 19:00:00,-0.11008720579022224,34.627364800305756,181.4370994567871,181.87262188128122,181.001577032293,181.2910919189453,181.2910919189453,-0.073089599609375,23.940118158621495,0.00044722455423706897,0.1930084228515625,181.14350128173828,181.17649841308594,0.04050445556640625,0.1306534654623829,0.1930084228515625,0,0,0,0,0,181.13499450683594,181.24000549316406,181.0469970703125,181.21800231933594
2023-09-26 20:00:00,-0.11160477670128444,34.093774106756484,181.4078498840332,181.83364281526383,180.98205695280257,181.28050104777017,181.28050104777017,-0.11649958292642282,23.940118158621495,-0.000297988355467238,0.173004150390625,181.22650146484375,181.19300079345703,0.02700042724609375,0.1306534654623829,0.173004150390625,0,0,-1,0,-2,181.2220001220703,181.31300354003906,181.13999938964844,181.16400146484375
2023-09-26 21:00:00,-0.10917220637389846,39.133353371405676,181.38239974975585,181.79114643257253,180.97365306693916,181.27484717735877,181.27484717735877,-0.0678464449368903,23.940118158621495,0.00023734995490509725,0.113006591796875,181.19650268554688,181.18599700927734,0.0214996337890625,0.1306534654623829,0.113006591796875,0,0,0,1,0,181.1649932861328,181.2530059814453,181.13999938964844,181.20700073242188
2023-09-26 22:00:00,-0.11408279963617929,44.31221283113052,181.34844970703125,181.74038809202335,180.95651132203915,181.26042938232422,181.26042938232422,-0.18743133544921875,23.940118158621495,-0.000739500598791687,0.207000732421875,181.17149353027344,181.13899993896484,0.0670013427734375,0.1306534654623829,0.207000732421875,0,0,-1,0,0,181.2050018310547,181.27499389648438,181.0679931640625,181.072998046875
2023-09-26 23:00:00,-0.11221548503931444,38.454787100657,181.32639923095704,181.7099393697529,180.94285909216117,181.2532002766927,181.2532002766927,-0.10120747884113257,23.940118158621495,0.0004362591431557039,0.1490020751953125,181.1155014038086,181.125,0.03949737548828125,0.1306534654623829,0.1490020751953125,0,0,0,1,0,181.09800720214844,181.19000244140625,181.04100036621094,181.15199279785156
