date,Return,HL_Spread_Return,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Volatility,Range,Open,High,Low,Close
2024-03-28 16:45:00,0.00010809827015201279,0.00021621991330243373,1.0807305574417114,1.0807305574417114,5.841255187988281e-05,0.0003028654201731241,0.00023365020751953125,1.0806137323379517,1.0808473825454712,1.0806137323379517,1.0808473825454712
2024-03-28 16:50:00,-0.00043212575984596935,0.00032417925987601964,1.0805554389953613,1.0805554389953613,0.00023353099822998047,0.0003017228498812319,0.0003502368927001953,1.0807305574417114,1.0807305574417114,1.0803803205490112,1.0803803205490112
2024-03-28 16:55:00,-0.00021604594650692643,0.0002160926324442008,1.080263614654541,1.080263614654541,0.00011670589447021484,0.0002932251324182416,0.0002334117889404297,1.0803803205490112,1.0803803205490112,1.0801469087600708,1.0801469087600708
2024-03-28 17:00:00,0.00021609263244415367,0.0002160926324442008,1.080263614654541,1.080263614654541,0.00011670589447021484,0.00028550542943419775,0.0002334117889404297,1.0801469087600708,1.0803803205490112,1.0801469087600708,1.0803803205490112
2024-03-28 17:05:00,0.00010802297325351873,0.00021606928695369672,1.0803803205490112,1.0804386734962463,5.835294723510742e-05,0.00028800885717212226,0.0002334117889404297,1.0803803205490112,1.0804970264434814,1.080263614654541,1.0804970264434814
2024-03-28 17:10:00,-0.00010801130555104788,0.00032413894866630124,1.0803219676017761,1.0804386734962463,5.835294723510742e-05,0.0002835379697670983,0.00035011768341064453,1.0804970264434814,1.0804970264434814,1.0801469087600708,1.0803803205490112
2024-03-28 17:15:00,-0.00032406891976033414,0.00021611598298003853,1.0801469087600708,1.0801469087600708,0.00017505884170532227,0.0002943143725898204,0.0002334117889404297,1.080263614654541,1.080263614654541,1.0800302028656006,1.0800302028656006
2024-03-28 17:20:00,0.0,0.0,1.0800302028656006,1.0800302028656006,0.0,0.0003003104888106535,0.0,1.0800302028656006,1.0800302028656006,1.0800302028656006,1.0800302028656006
2024-03-28 17:25:00,0.0,0.00010805799149001926,1.0800885558128357,1.0800302028656006,0.0,0.00027903011224189806,0.00011670589447021484,1.0800302028656006,1.0801469087600708,1.0800302028656006,1.0800302028656006
2024-03-28 17:30:00,0.0,0.00010805799149001926,1.0800885558128357,1.0800885558128357,0.0,0.00026904228724386204,0.00011670589447021484,1.0801469087600708,1.0801469087600708,1.0800302028656006,1.0800302028656006
2024-03-28 17:35:00,0.0,0.0,1.0800302028656006,1.0800302028656006,0.0,0.00026904228724386204,0.0,1.0800302028656006,1.0800302028656006,1.0800302028656006,1.0800302028656006
2024-03-28 17:40:00,-0.00010794761560495303,0.00021602892690252272,1.0800302624702454,1.07991361618042,5.829334259033203e-05,0.0002888699898681853,0.0002332925796508789,1.07991361618042,1.0801469087600708,1.07991361618042,1.07991361618042
2024-03-28 17:45:00,0.0001079592695507614,0.00010795926955067308,1.0799719095230103,1.0799719095230103,5.829334259033203e-05,0.00029326071114521275,0.00011658668518066406,1.07991361618042,1.0800302028656006,1.07991361618042,1.0800302028656006
2024-03-28 17:50:00,0.0,0.00010795926955067308,1.0799719095230103,1.0799719095230103,0.0,0.00029471220729863825,0.00011658668518066406,1.07991361618042,1.0800302028656006,1.07991361618042,1.0800302028656006
2024-03-28 17:55:00,-0.00021589523120990606,0.00010797092601297816,1.0798553228378296,1.0798553228378296,0.00011658668518066406,0.0002888504271307351,0.00011658668518066406,1.07991361618042,1.07991361618042,1.0797970294952393,1.0797970294952393
2024-03-28 18:00:00,0.00021594185202600258,0.0002159418520259563,1.07991361618042,1.0799719095230103,0.00011658668518066406,0.00025727777800018433,0.00023317337036132812,1.07991361618042,1.0800302028656006,1.0797970294952393,1.0800302028656006
2024-03-28 18:05:00,-0.00010794761560495303,0.00021602892690252272,1.0800302624702454,1.0799719095230103,5.829334259033203e-05,0.00019294594267720553,0.0002332925796508789,1.0800302028656006,1.0801469087600708,1.07991361618042,1.07991361618042
2024-03-28 18:10:00,-0.00021591853910130077,0.00021596516998534618,1.0797970294952393,1.0797970294952393,0.00011658668518066406,0.00020416401613456813,0.00023317337036132812,1.07991361618042,1.07991361618042,1.0796804428100586,1.0796804428100586
